"Plot Title: Site_B_maxsonar"
"#","Date Time, GMT-07:00","Snow_distance, mm (LGR S/N: 21378392, SEN S/N: 21246212)","Current, mA (LGR S/N: 21378392, SEN S/N: 21246212)"
1,09/23/22 11:00:29 AM,517.10,0.0000
2,09/23/22 05:00:29 PM,530.73,0.0000
3,09/23/22 11:00:29 PM,527.14,0.0000
4,09/24/22 05:00:29 AM,526.43,0.0000
5,09/24/22 11:00:29 AM,526.43,0.0000
6,09/24/22 05:00:29 PM,530.73,0.0000
7,09/24/22 11:00:29 PM,526.43,0.0000
8,09/25/22 05:00:29 AM,526.43,0.0000
9,09/25/22 11:00:29 AM,527.14,0.0000
10,09/25/22 05:00:29 PM,527.86,0.0000
11,09/25/22 11:00:29 PM,525.71,0.0000
12,09/26/22 05:00:29 AM,524.27,0.0000
13,09/26/22 11:00:29 AM,527.14,0.0000
14,09/26/22 05:00:29 PM,527.14,0.0000
15,09/26/22 11:00:29 PM,526.43,0.0000
16,09/27/22 05:00:29 AM,526.43,0.0000
17,09/27/22 11:00:29 AM,527.14,0.0000
18,09/27/22 05:00:29 PM,527.14,0.0000
19,09/27/22 11:00:29 PM,524.99,0.0000
20,09/28/22 05:00:29 AM,523.56,0.0000
21,09/28/22 11:00:29 AM,524.27,0.0000
22,09/28/22 05:00:29 PM,532.89,0.0000
23,09/28/22 11:00:29 PM,522.84,0.0000
24,09/29/22 05:00:29 AM,523.56,0.0000
25,09/29/22 11:00:29 AM,526.43,0.0000
26,09/29/22 05:00:29 PM,533.60,0.0000
27,09/29/22 11:00:29 PM,526.43,0.0000
28,09/30/22 05:00:29 AM,524.99,0.0000
29,09/30/22 11:00:29 AM,524.99,0.0000
30,09/30/22 05:00:29 PM,527.86,0.0000
31,09/30/22 11:00:29 PM,525.71,0.0000
32,10/01/22 05:00:29 AM,524.27,0.0000
33,10/01/22 11:00:29 AM,525.71,0.0000
34,10/01/22 05:00:29 PM,527.14,0.0000
35,10/01/22 11:00:29 PM,522.84,0.0000
36,10/02/22 05:00:29 AM,522.84,0.0000
37,10/02/22 11:00:29 AM,524.99,0.0000
38,10/02/22 05:00:29 PM,525.71,0.0000
39,10/02/22 11:00:29 PM,522.84,0.0000
40,10/03/22 05:00:29 AM,523.56,0.0000
41,10/03/22 11:00:29 AM,522.84,0.0000
42,10/03/22 05:00:29 PM,526.43,0.0000
43,10/03/22 11:00:29 PM,523.56,0.0000
44,10/04/22 05:00:29 AM,523.56,0.0000
45,10/04/22 11:00:29 AM,524.99,0.0000
46,10/04/22 05:00:29 PM,530.73,0.0000
47,10/04/22 11:00:29 PM,526.43,0.0000
48,10/05/22 05:00:29 AM,524.27,0.0000
49,10/05/22 11:00:29 AM,524.99,0.0000
50,10/05/22 05:00:29 PM,528.58,0.0000
51,10/05/22 11:00:29 PM,525.71,0.0000
52,10/06/22 05:00:29 AM,525.71,0.0000
53,10/06/22 11:00:29 AM,527.14,0.0000
54,10/06/22 05:00:29 PM,536.47,0.0000
55,10/06/22 11:00:29 PM,532.17,0.0000
56,10/07/22 05:00:29 AM,531.45,0.0000
57,10/07/22 11:00:29 AM,532.89,0.0000
58,10/07/22 05:00:29 PM,543.65,0.0000
59,10/07/22 11:00:29 PM,532.89,0.0000
60,10/08/22 05:00:29 AM,524.27,0.0000
61,10/08/22 11:00:29 AM,525.71,0.0000
62,10/08/22 05:00:29 PM,532.89,0.0000
63,10/08/22 11:00:29 PM,530.01,0.0000
64,10/09/22 05:00:29 AM,527.86,0.0000
65,10/09/22 11:00:29 AM,528.58,0.0000
66,10/09/22 05:00:29 PM,528.58,0.0000
67,10/09/22 11:00:29 PM,525.71,0.0000
68,10/10/22 05:00:29 AM,524.99,0.0000
69,10/10/22 11:00:29 AM,526.43,0.0000
70,10/10/22 05:00:29 PM,527.14,0.0000
71,10/10/22 11:00:29 PM,522.84,0.0000
72,10/11/22 05:00:29 AM,523.56,0.0000
73,10/11/22 11:00:29 AM,526.43,0.0000
74,10/11/22 05:00:29 PM,526.43,0.0000
75,10/11/22 11:00:29 PM,524.99,0.0000
76,10/12/22 05:00:29 AM,524.99,0.0000
77,10/12/22 11:00:29 AM,524.27,0.0000
78,10/12/22 05:00:29 PM,527.86,0.0000
79,10/12/22 11:00:29 PM,522.84,0.0000
80,10/13/22 05:00:29 AM,523.56,0.0000
81,10/13/22 11:00:29 AM,522.84,0.0000
82,10/13/22 05:00:29 PM,523.56,0.0000
83,10/13/22 11:00:29 PM,522.12,0.0000
84,10/14/22 05:00:29 AM,522.12,0.0000
85,10/14/22 11:00:29 AM,523.56,0.0000
86,10/14/22 05:00:29 PM,527.14,0.0000
87,10/14/22 11:00:29 PM,522.12,0.0000
88,10/15/22 05:00:29 AM,522.84,0.0000
89,10/15/22 11:00:29 AM,523.56,0.0000
90,10/15/22 05:00:29 PM,523.56,0.0000
91,10/15/22 11:00:29 PM,522.12,0.0000
92,10/16/22 05:00:29 AM,524.27,0.0000
93,10/16/22 11:00:29 AM,522.84,0.0000
94,10/16/22 05:00:29 PM,524.99,0.0000
95,10/16/22 11:00:29 PM,524.27,0.0000
96,10/17/22 05:00:29 AM,524.27,0.0000
97,10/17/22 11:00:29 AM,523.56,0.0000
98,10/17/22 05:00:29 PM,526.43,0.0000
99,10/17/22 11:00:29 PM,522.84,0.0000
100,10/18/22 05:00:29 AM,523.56,0.0000
101,10/18/22 11:00:29 AM,524.27,0.0000
102,10/18/22 05:00:29 PM,526.43,0.0000
103,10/18/22 11:00:29 PM,525.71,0.0000
104,10/19/22 05:00:29 AM,523.56,0.0000
105,10/19/22 11:00:29 AM,523.56,0.0000
106,10/19/22 05:00:29 PM,524.99,0.0000
107,10/19/22 11:00:29 PM,522.84,0.0000
108,10/20/22 05:00:29 AM,523.56,0.0000
109,10/20/22 11:00:29 AM,523.56,0.0000
110,10/20/22 05:00:29 PM,524.99,0.0000
111,10/20/22 11:00:29 PM,523.56,0.0000
112,10/21/22 05:00:29 AM,523.56,0.0000
113,10/21/22 11:00:29 AM,522.84,0.0000
114,10/21/22 05:00:29 PM,524.99,0.0000
115,10/21/22 11:00:29 PM,522.12,0.0000
116,10/22/22 05:00:29 AM,522.12,0.0000
117,10/22/22 11:00:29 AM,521.40,0.0000
118,10/22/22 05:00:29 PM,524.27,0.0000
119,10/22/22 11:00:29 PM,522.12,0.0000
120,10/23/22 05:00:29 AM,522.12,0.0000
121,10/23/22 11:00:29 AM,521.40,0.0000
122,10/23/22 05:00:29 PM,524.99,0.0000
123,10/23/22 11:00:29 PM,521.40,0.0000
124,10/24/22 05:00:29 AM,522.84,0.0000
125,10/24/22 11:00:29 AM,522.84,0.0000
126,10/24/22 05:00:29 PM,525.71,0.0000
127,10/24/22 11:00:29 PM,521.40,0.0000
128,10/25/22 05:00:29 AM,524.27,0.0000
129,10/25/22 11:00:29 AM,522.84,0.0000
130,10/25/22 05:00:29 PM,524.27,0.0000
131,10/25/22 11:00:29 PM,523.56,0.0000
132,10/26/22 05:00:29 AM,522.84,0.0000
133,10/26/22 11:00:29 AM,523.56,0.0000
134,10/26/22 05:00:29 PM,522.12,0.0000
135,10/26/22 11:00:29 PM,523.56,0.0000
136,10/27/22 05:00:29 AM,522.84,0.0000
137,10/27/22 11:00:29 AM,522.12,0.0000
138,10/27/22 05:00:29 PM,524.27,0.0000
139,10/27/22 11:00:29 PM,523.56,0.0000
140,10/28/22 05:00:29 AM,522.12,0.0000
141,10/28/22 11:00:29 AM,522.84,0.0000
142,10/28/22 05:00:29 PM,522.84,0.0000
143,10/28/22 11:00:29 PM,523.56,0.0000
144,10/29/22 05:00:29 AM,522.12,0.0000
145,10/29/22 11:00:29 AM,523.56,0.0000
146,10/29/22 05:00:29 PM,523.56,0.0000
147,10/29/22 11:00:29 PM,522.12,0.0000
148,10/30/22 05:00:29 AM,522.12,0.0000
149,10/30/22 11:00:29 AM,522.84,0.0000
150,10/30/22 05:00:29 PM,524.99,0.0000
151,10/30/22 11:00:29 PM,522.12,0.0000
152,10/31/22 05:00:29 AM,522.12,0.0000
153,10/31/22 11:00:29 AM,522.84,0.0000
154,10/31/22 05:00:29 PM,522.12,0.0000
155,10/31/22 11:00:29 PM,523.56,0.0000
156,11/01/22 05:00:29 AM,523.56,0.0000
157,11/01/22 11:00:29 AM,522.84,0.0000
158,11/01/22 05:00:29 PM,522.12,0.0000
159,11/01/22 11:00:29 PM,522.84,0.0000
160,11/02/22 05:00:29 AM,523.56,0.0000
161,11/02/22 11:00:29 AM,522.84,0.0000
162,11/02/22 05:00:29 PM,523.56,0.0000
163,11/02/22 11:00:29 PM,522.84,0.0000
164,11/03/22 05:00:29 AM,523.56,0.0000
165,11/03/22 11:00:29 AM,522.12,0.0000
166,11/03/22 05:00:29 PM,523.56,0.0000
167,11/03/22 11:00:29 PM,522.84,0.0000
168,11/04/22 05:00:29 AM,522.84,0.0000
169,11/04/22 11:00:29 AM,523.56,0.0000
170,11/04/22 05:00:29 PM,523.56,0.0000
171,11/04/22 11:00:29 PM,521.40,0.0000
172,11/05/22 05:00:29 AM,521.40,0.0000
173,11/05/22 11:00:29 AM,522.12,0.0000
174,11/05/22 05:00:29 PM,523.56,0.0000
175,11/05/22 11:00:29 PM,522.12,0.0000
176,11/06/22 05:00:29 AM,522.12,0.0000
177,11/06/22 11:00:29 AM,522.12,0.0000
178,11/06/22 05:00:29 PM,522.84,0.0000
179,11/06/22 11:00:29 PM,522.84,0.0000
180,11/07/22 05:00:29 AM,524.27,0.0000
181,11/07/22 11:00:29 AM,522.84,0.0000
182,11/07/22 05:00:29 PM,524.27,0.0000
183,11/07/22 11:00:29 PM,522.12,0.0000
184,11/08/22 05:00:29 AM,524.27,0.0000
185,11/08/22 11:00:29 AM,522.12,0.0000
186,11/08/22 05:00:29 PM,523.56,0.0000
187,11/08/22 11:00:29 PM,522.84,0.0000
188,11/09/22 05:00:29 AM,522.84,0.0000
189,11/09/22 11:00:29 AM,521.40,0.0000
190,11/09/22 05:00:29 PM,523.56,0.0000
191,11/09/22 11:00:29 PM,523.56,0.0000
192,11/10/22 05:00:29 AM,523.56,0.0000
193,11/10/22 11:00:29 AM,520.69,0.0000
194,11/10/22 05:00:29 PM,522.84,0.0000
195,11/10/22 11:00:29 PM,522.12,0.0000
196,11/11/22 05:00:29 AM,523.56,0.0000
197,11/11/22 11:00:29 AM,522.84,0.0000
198,11/11/22 05:00:29 PM,521.40,0.0000
199,11/11/22 11:00:29 PM,521.40,0.0000
200,11/12/22 05:00:29 AM,522.84,0.0000
201,11/12/22 11:00:29 AM,522.84,0.0000
202,11/12/22 05:00:29 PM,523.56,0.0000
203,11/12/22 11:00:29 PM,521.40,0.0000
204,11/13/22 05:00:29 AM,522.84,0.0000
205,11/13/22 11:00:29 AM,522.12,0.0000
206,11/13/22 05:00:29 PM,524.27,0.0000
207,11/13/22 11:00:29 PM,522.12,0.0000
208,11/14/22 05:00:29 AM,522.84,0.0000
209,11/14/22 11:00:29 AM,522.12,0.0000
210,11/14/22 05:00:29 PM,522.12,0.0000
211,11/14/22 11:00:29 PM,522.12,0.0000
212,11/15/22 05:00:29 AM,523.56,0.0000
213,11/15/22 11:00:29 AM,522.84,0.0000
214,11/15/22 05:00:29 PM,523.56,0.0000
215,11/15/22 11:00:29 PM,522.84,0.0000
216,11/16/22 05:00:29 AM,522.12,0.0000
217,11/16/22 11:00:29 AM,524.27,0.0000
218,11/16/22 05:00:29 PM,522.84,0.0000
219,11/16/22 11:00:29 PM,522.84,0.0000
220,11/17/22 05:00:29 AM,522.12,0.0000
221,11/17/22 11:00:29 AM,520.69,0.0000
222,11/17/22 05:00:29 PM,524.27,0.0000
223,11/17/22 11:00:29 PM,521.40,0.0000
224,11/18/22 05:00:29 AM,521.40,0.0000
225,11/18/22 11:00:29 AM,522.84,0.0000
226,11/18/22 05:00:29 PM,524.27,0.0000
227,11/18/22 11:00:29 PM,524.99,0.0000
228,11/19/22 05:00:29 AM,524.27,0.0000
229,11/19/22 11:00:29 AM,523.56,0.0000
230,11/19/22 05:00:29 PM,526.43,0.0000
231,11/19/22 11:00:29 PM,524.27,0.0000
232,11/20/22 05:00:29 AM,523.56,0.0000
233,11/20/22 11:00:29 AM,524.27,0.0000
234,11/20/22 05:00:29 PM,524.27,0.0000
235,11/20/22 11:00:29 PM,524.27,0.0000
236,11/21/22 05:00:29 AM,522.84,0.0000
237,11/21/22 11:00:29 AM,522.12,0.0000
238,11/21/22 05:00:29 PM,523.56,0.0000
239,11/21/22 11:00:29 PM,522.12,0.0000
240,11/22/22 05:00:29 AM,523.56,0.0000
241,11/22/22 11:00:29 AM,522.84,0.0000
242,11/22/22 05:00:29 PM,522.12,0.0000
243,11/22/22 11:00:29 PM,522.84,0.0000
244,11/23/22 05:00:29 AM,522.84,0.0000
245,11/23/22 11:00:29 AM,522.12,0.0000
246,11/23/22 05:00:29 PM,522.12,0.0000
247,11/23/22 11:00:29 PM,522.12,0.0000
248,11/24/22 05:00:29 AM,523.56,0.0000
249,11/24/22 11:00:29 AM,523.56,0.0000
250,11/24/22 05:00:29 PM,522.84,0.0000
251,11/24/22 11:00:29 PM,523.56,0.0000
252,11/25/22 05:00:29 AM,522.84,0.0000
253,11/25/22 11:00:29 AM,523.56,0.0000
254,11/25/22 05:00:29 PM,523.56,0.0000
255,11/25/22 11:00:29 PM,522.84,0.0000
256,11/26/22 05:00:29 AM,523.56,0.0000
257,11/26/22 11:00:29 AM,522.84,0.0000
258,11/26/22 05:00:29 PM,522.12,0.0000
259,11/26/22 11:00:29 PM,522.84,0.0000
260,11/27/22 05:00:29 AM,524.99,0.0000
261,11/27/22 11:00:29 AM,523.56,0.0000
262,11/27/22 05:00:29 PM,524.99,0.0000
263,11/27/22 11:00:29 PM,525.71,0.0000
264,11/28/22 05:00:29 AM,527.14,0.0000
265,11/28/22 11:00:29 AM,524.99,0.0000
266,11/28/22 05:00:29 PM,524.99,0.0000
267,11/28/22 11:00:29 PM,524.99,0.0000
268,11/29/22 05:00:29 AM,524.99,0.0000
269,11/29/22 11:00:29 AM,526.43,0.0000
270,11/29/22 05:00:29 PM,524.27,0.0000
271,11/29/22 11:00:29 PM,524.99,0.0000
272,11/30/22 05:00:29 AM,523.56,0.0000
273,11/30/22 11:00:29 AM,522.84,0.0000
274,11/30/22 05:00:29 PM,522.84,0.0000
275,11/30/22 11:00:29 PM,524.27,0.0000
276,12/01/22 05:00:29 AM,522.12,0.0000
277,12/01/22 11:00:29 AM,522.84,0.0000
278,12/01/22 05:00:29 PM,522.12,0.0000
279,12/01/22 11:00:29 PM,522.84,0.0000
280,12/02/22 05:00:29 AM,522.12,0.0000
281,12/02/22 11:00:29 AM,522.12,0.0000
282,12/02/22 05:00:29 PM,522.84,0.0000
283,12/02/22 11:00:29 PM,524.99,0.0000
284,12/03/22 05:00:29 AM,524.99,0.0000
285,12/03/22 11:00:29 AM,525.71,0.0000
286,12/03/22 05:00:29 PM,522.84,0.0000
287,12/03/22 11:00:29 PM,522.84,0.0000
288,12/04/22 05:00:29 AM,523.56,0.0000
289,12/04/22 11:00:29 AM,524.99,0.0000
290,12/04/22 05:00:29 PM,524.99,0.0000
291,12/04/22 11:00:29 PM,524.27,0.0000
292,12/05/22 05:00:29 AM,523.56,0.0000
293,12/05/22 11:00:29 AM,524.99,0.0000
294,12/05/22 05:00:29 PM,524.99,0.0000
295,12/05/22 11:00:29 PM,524.27,0.0000
296,12/06/22 05:00:29 AM,523.56,0.0000
297,12/06/22 11:00:29 AM,523.56,0.0000
