<FG2 'FG2-SHELL V4.03' (Nov 25 2020) NOW(UTC):01.08.2023 21:35:18>,,,,,
<FILE: C:\FG2_Shell_V3\data/A543E3/raw/A543E3_20230801133449.f2b>,,,,,
<LOGGER: $A543E3>,,,,,
<FILESIZE: 125196 Bytes>,,,,,
<MEMORY CLEAR>,,,,,
<PARAMETER_SET: C:\FG2_Shell_V3\data/A543E3/par/A543E3_20220923212752.f2p>,,,,,
<PERIOD: 3600 sec>,,,,,
<TIME: 23.09.2022 22:29:08>,,,,,
<HK-BATUSED: 0.0 % (CALC)>,,,,,
NO,TIME,#1:oC,#2:X,#3:Y,HK-BAT:V
3478,15.02.2023 19:00:00,-26.1473,5.94723,-5.28537,
3479,15.02.2023 20:00:00,-26.187,5.94778,-5.28306,
3480,15.02.2023 21:00:00,-26.223,5.95118,-5.2854,
3481,15.02.2023 22:00:00,-26.2605,5.94778,-5.28437,
3482,15.02.2023 23:00:00,-26.2822,5.94827,-5.28103,3.446
3483,16.02.2023 00:00:00,-26.3225,5.94943,-5.2853,
3484,16.02.2023 01:00:00,-26.3743,5.94668,-5.28463,
3485,16.02.2023 02:00:00,-26.4394,5.9469,-5.28185,
3486,16.02.2023 03:00:00,-26.4886,5.94684,-5.2817,
3487,16.02.2023 04:00:00,-26.5214,5.948,-5.28148,
3488,16.02.2023 05:00:00,-26.5675,5.94811,-5.28241,3.446
3489,16.02.2023 06:00:00,-26.6103,5.94959,-5.28034,
3490,16.02.2023 07:00:00,-26.6384,5.94827,-5.28221,
3491,16.02.2023 08:00:00,-26.6463,5.95146,-5.28037,
3492,16.02.2023 09:00:00,-26.6341,5.95052,-5.28071,
3493,16.02.2023 10:00:00,-26.6093,5.94871,-5.27996,
3494,16.02.2023 11:00:00,-26.6003,5.94937,-5.28093,3.436
3495,16.02.2023 12:00:00,-26.6119,5.9486,-5.27977,
3496,16.02.2023 13:00:00,-26.65,5.95107,-5.28,
3497,16.02.2023 14:00:00,-26.7145,5.95124,-5.27899,
3498,16.02.2023 15:00:00,-26.7844,5.95113,-5.27781,
3499,16.02.2023 16:00:00,-26.8738,5.94921,-5.27534,
3500,16.02.2023 17:00:00,-26.9701,5.94855,-5.2744,3.435
3501,16.02.2023 18:00:00,-27.0902,5.94827,-5.27399,
3502,16.02.2023 19:00:00,-27.1727,5.94739,-5.27093,
3503,16.02.2023 20:00:00,-27.2399,5.94816,-5.26763,
3504,16.02.2023 21:00:00,-27.2674,5.9469,-5.26808,
3505,16.02.2023 22:00:00,-27.2627,5.95003,-5.26873,
3506,16.02.2023 23:00:00,-27.2526,5.94794,-5.26795,3.443
3507,17.02.2023 00:00:00,-27.2426,5.94805,-5.26925,
3508,17.02.2023 01:00:00,-27.2463,5.9469,-5.26784,
3509,17.02.2023 02:00:00,-27.2727,5.94646,-5.27011,
3510,17.02.2023 03:00:00,-27.3161,5.94888,-5.26749,
3511,17.02.2023 04:00:00,-27.3521,5.94772,-5.26576,
3512,17.02.2023 05:00:00,-27.4002,5.9458,-5.26584,3.45
3513,17.02.2023 06:00:00,-27.4484,5.94789,-5.26509,
3514,17.02.2023 07:00:00,-27.4886,5.94728,-5.26355,
3515,17.02.2023 08:00:00,-27.5632,5.94668,-5.26144,
3516,17.02.2023 09:00:00,-27.615,5.94761,-5.23067,
3517,17.02.2023 10:00:00,-27.6812,5.94679,-5.22925,
3518,17.02.2023 11:00:00,-27.7442,5.94525,-5.23198,3.445
3519,17.02.2023 12:00:00,-27.7971,5.94756,-5.22965,
3520,17.02.2023 13:00:00,-27.8484,5.94866,-5.22157,
3521,17.02.2023 14:00:00,-27.8981,5.94827,-5.22108,
3522,17.02.2023 15:00:00,-27.9569,5.94888,-5.21875,
3523,17.02.2023 16:00:00,-28.0087,5.94992,-5.21665,
3524,17.02.2023 17:00:00,-28.042,5.95201,-5.21775,3.44
3525,17.02.2023 18:00:00,-28.0823,5.94926,-5.21686,
3526,17.02.2023 19:00:00,-28.0987,5.94789,-5.2178,
3527,17.02.2023 20:00:00,-28.0569,5.94959,-5.21661,
3528,17.02.2023 21:00:00,-28.0098,5.94992,-5.21719,
3529,17.02.2023 22:00:00,-27.9384,5.94899,-5.21937,
3530,17.02.2023 23:00:00,-27.8447,5.94943,-5.2193,3.446
3531,18.02.2023 00:00:00,-27.7733,5.9497,-5.22121,
3532,18.02.2023 01:00:00,-27.7177,5.94756,-5.22219,
3533,18.02.2023 02:00:00,-27.6823,5.9497,-5.22226,
3534,18.02.2023 03:00:00,-27.6526,5.9486,-5.22338,
3535,18.02.2023 04:00:00,-27.6362,5.94816,-5.22156,
3536,18.02.2023 05:00:00,-27.659,5.95107,-5.22337,3.442
3537,18.02.2023 06:00:00,-27.6807,5.94926,-5.21959,
3538,18.02.2023 07:00:00,-27.6854,5.94937,-5.21652,
3539,18.02.2023 08:00:00,-27.7019,5.95179,-5.21757,
3540,18.02.2023 09:00:00,-27.7108,5.95063,-5.21863,
3541,18.02.2023 10:00:00,-27.7336,5.94899,-5.21621,
3542,18.02.2023 11:00:00,-27.7563,5.95245,-5.21681,3.441
3543,18.02.2023 12:00:00,-27.7701,5.9486,-5.21547,
3544,18.02.2023 13:00:00,-27.7833,5.9486,-5.21737,
3545,18.02.2023 14:00:00,-27.7997,5.94866,-5.21622,
3546,18.02.2023 15:00:00,-27.8198,5.9503,-5.22031,
3547,18.02.2023 16:00:00,-27.8045,5.95113,-5.21574,
3548,18.02.2023 17:00:00,-27.7526,5.94882,-5.2185,3.441
3549,18.02.2023 18:00:00,-27.7198,5.94954,-5.22019,
3550,18.02.2023 19:00:00,-27.6584,5.95102,-5.21838,
3551,18.02.2023 20:00:00,-27.5219,5.94954,-5.22219,
3552,18.02.2023 21:00:00,-27.3442,5.94668,-5.22547,
3553,18.02.2023 22:00:00,-27.1748,5.94866,-5.22592,
3554,18.02.2023 23:00:00,-26.9452,5.94992,-5.22773,3.44
3555,19.02.2023 00:00:00,-26.6907,5.94822,-5.23352,
3556,19.02.2023 01:00:00,-26.4362,5.94794,-5.23612,
3557,19.02.2023 02:00:00,-26.2182,5.95025,-5.23557,
3558,19.02.2023 03:00:00,-26.0489,5.94838,-5.24398,
3559,19.02.2023 04:00:00,-25.8955,5.94745,-5.24499,
3560,19.02.2023 05:00:00,-25.769,5.94789,-5.24596,3.44
3561,19.02.2023 06:00:00,-25.658,5.9469,-5.24611,
3562,19.02.2023 07:00:00,-25.5193,5.94662,-5.24692,
3563,19.02.2023 08:00:00,-25.3992,5.94723,-5.24815,
3564,19.02.2023 09:00:00,-25.3135,5.94673,-5.24723,
3565,19.02.2023 10:00:00,-25.2759,5.94695,-5.2476,
3566,19.02.2023 11:00:00,-25.2479,5.94844,-5.24843,3.44
3567,19.02.2023 12:00:00,-25.2241,5.9475,-5.23894,
3568,19.02.2023 13:00:00,-25.2093,5.94662,-5.24243,
3569,19.02.2023 14:00:00,-25.1738,5.94531,-5.24838,
3570,19.02.2023 15:00:00,-25.1346,5.94926,-5.24921,
3571,19.02.2023 16:00:00,-25.051,5.94723,-5.24909,
3572,19.02.2023 17:00:00,-24.9807,5.94783,-5.24934,3.433
3573,19.02.2023 18:00:00,-24.9579,5.94723,-5.24836,
3574,19.02.2023 19:00:00,-24.969,5.94998,-5.2483,
3575,19.02.2023 20:00:00,-24.9585,5.94739,-5.2467,
3576,19.02.2023 21:00:00,-24.9272,5.94833,-5.24734,
3577,19.02.2023 22:00:00,-24.8833,5.94717,-5.24711,
3578,19.02.2023 23:00:00,-24.7585,5.94937,-5.24987,3.446
3579,20.02.2023 00:00:00,-24.6516,5.94761,-5.24988,
3580,20.02.2023 01:00:00,-24.6129,5.94822,-5.24899,
3581,20.02.2023 02:00:00,-24.6182,5.94652,-5.2507,
3582,20.02.2023 03:00:00,-24.6611,5.94915,-5.24281,
3583,20.02.2023 04:00:00,-24.7225,5.94959,-5.23902,
3584,20.02.2023 05:00:00,-24.8278,5.94976,-5.23645,3.442
3585,20.02.2023 06:00:00,-24.9304,5.95223,-5.23561,
3586,20.02.2023 07:00:00,-25.0161,5.94822,-5.24509,
3587,20.02.2023 08:00:00,-25.0823,5.94657,-5.24554,
3588,20.02.2023 09:00:00,-25.1214,5.94981,-5.24489,
3589,20.02.2023 10:00:00,-25.1278,5.94827,-5.24301,
3590,20.02.2023 11:00:00,-25.0754,5.94976,-5.24627,3.448
3591,20.02.2023 12:00:00,-24.9711,5.94805,-5.2451,
3592,20.02.2023 13:00:00,-24.8267,5.95085,-5.23778,
3593,20.02.2023 14:00:00,-24.6839,5.95228,-5.2389,
3594,20.02.2023 15:00:00,-24.5516,5.95058,-5.25086,
3595,20.02.2023 16:00:00,-24.4013,5.94976,-5.25074,
3596,20.02.2023 17:00:00,-24.2399,5.94794,-5.25193,3.435
3597,20.02.2023 18:00:00,-24.0939,5.94976,-5.25353,
3598,20.02.2023 19:00:00,-23.9077,5.94965,-5.2525,
3599,20.02.2023 20:00:00,-23.6918,5.9508,-5.25483,
3600,20.02.2023 21:00:00,-23.4547,5.95069,-5.25633,
3601,20.02.2023 22:00:00,-23.1955,5.9486,-5.25569,
3602,20.02.2023 23:00:00,-22.9331,5.9486,-5.25842,3.449
3603,21.02.2023 00:00:00,-22.6934,5.95085,-5.25369,
3604,21.02.2023 01:00:00,-22.4897,5.95003,-5.2609,
3605,21.02.2023 02:00:00,-22.3257,5.9486,-5.25949,
3606,21.02.2023 03:00:00,-22.1865,5.95047,-5.25596,
3607,21.02.2023 04:00:00,-22.0696,5.95014,-5.25744,
3608,21.02.2023 05:00:00,-21.9955,5.95168,-5.25717,3.441
3609,21.02.2023 06:00:00,-21.9616,5.9503,-5.25712,
3610,21.02.2023 07:00:00,-21.9495,5.94981,-5.25625,
3611,21.02.2023 08:00:00,-21.9188,5.95003,-5.25518,
3612,21.02.2023 09:00:00,-21.868,5.94987,-5.25606,
3613,21.02.2023 10:00:00,-21.8981,5.95009,-5.2556,
3614,21.02.2023 11:00:00,-21.8627,5.94954,-5.25265,3.447
3615,21.02.2023 12:00:00,-21.7823,5.95036,-5.2541,
3616,21.02.2023 13:00:00,-21.7172,5.95201,-5.25133,
3617,21.02.2023 14:00:00,-21.6325,5.94816,-5.25958,
3618,21.02.2023 15:00:00,-21.5881,5.94657,-5.26627,
3619,21.02.2023 16:00:00,-21.5484,5.94739,-5.26815,
3620,21.02.2023 17:00:00,-21.5003,5.94893,-5.26626,3.445
3621,21.02.2023 18:00:00,-21.4622,5.94767,-5.26432,
3622,21.02.2023 19:00:00,-21.4146,5.94855,-5.28627,
3623,21.02.2023 20:00:00,-21.3701,5.94558,-5.26369,
3624,21.02.2023 21:00:00,-21.368,5.94481,-5.26404,
3625,21.02.2023 22:00:00,-21.3807,5.94349,-5.28341,
3626,21.02.2023 23:00:00,-21.3574,5.94267,-5.2893,3.433
3627,22.02.2023 00:00:00,-21.3315,5.94091,-5.29637,
3628,22.02.2023 01:00:00,-21.3257,5.94668,-5.24325,
3629,22.02.2023 02:00:00,-21.3288,5.94844,-5.24003,
3630,22.02.2023 03:00:00,-21.3066,5.94728,-5.24475,
3631,22.02.2023 04:00:00,-21.2759,5.94827,-5.24115,
3632,22.02.2023 05:00:00,-21.2765,5.9514,-5.23857,3.433
3633,22.02.2023 06:00:00,-21.3532,5.95074,-5.24243,
3634,22.02.2023 07:00:00,-21.4542,5.95305,-5.23754,
3635,22.02.2023 08:00:00,-21.5786,5.94954,-5.23621,
3636,22.02.2023 09:00:00,-21.6966,5.95239,-5.2339,
3637,22.02.2023 10:00:00,-21.8241,5.95404,-5.23232,
3638,22.02.2023 11:00:00,-21.95,5.95355,-5.23087,3.436
3639,22.02.2023 12:00:00,-22.0817,5.95272,-5.23051,
3640,22.02.2023 13:00:00,-22.2431,5.95316,-5.22701,
3641,22.02.2023 14:00:00,-22.3981,5.94965,-5.23126,
3642,22.02.2023 15:00:00,-22.5442,5.95322,-5.22422,
3643,22.02.2023 16:00:00,-22.6987,5.95146,-5.22732,
3644,22.02.2023 17:00:00,-22.85,5.95459,-5.22139,3.438
3645,22.02.2023 18:00:00,-23.0082,5.95541,-5.22072,
3646,22.02.2023 19:00:00,-23.1262,5.95541,-5.21929,
3647,22.02.2023 20:00:00,-23.2357,5.95536,-5.22096,
3648,22.02.2023 21:00:00,-23.3235,5.9547,-5.22054,
3649,22.02.2023 22:00:00,-23.396,5.95547,-5.22285,
3650,22.02.2023 23:00:00,-23.459,5.95778,-5.21839,3.448
3651,23.02.2023 00:00:00,-23.5151,5.95437,-5.22141,
3652,23.02.2023 01:00:00,-23.6071,5.95344,-5.21732,
3653,23.02.2023 02:00:00,-23.6637,5.95415,-5.22056,
3654,23.02.2023 03:00:00,-23.7156,5.95338,-5.22307,
3655,23.02.2023 04:00:00,-23.7939,5.95179,-5.22087,
3656,23.02.2023 05:00:00,-23.8627,5.95547,-5.21674,3.435
3657,23.02.2023 06:00:00,-23.9198,5.95267,-5.21601,
3658,23.02.2023 07:00:00,-23.9325,5.95069,-5.21633,
3659,23.02.2023 08:00:00,-24.0156,5.9486,-5.21634,
3660,23.02.2023 09:00:00,-24.0177,5.94536,-5.2167,
3661,23.02.2023 10:00:00,-23.877,5.94772,-5.21929,
3662,23.02.2023 11:00:00,-23.6331,5.94075,-5.22415,3.442
3663,23.02.2023 12:00:00,-23.586,5.9386,-5.225,
3664,23.02.2023 13:00:00,-23.8399,5.93712,-5.22493,
3665,23.02.2023 14:00:00,-23.2997,5.93877,-5.22885,
3666,23.02.2023 15:00:00,-22.8664,5.93926,-5.23068,
3667,23.02.2023 16:00:00,-22.7293,5.93679,-5.23317,
3668,23.02.2023 17:00:00,-22.5992,5.93817,-5.23434,3.437
3669,23.02.2023 18:00:00,-22.4622,5.94058,-5.23612,
3670,23.02.2023 19:00:00,-22.2902,5.93806,-5.23726,
3671,23.02.2023 20:00:00,-22.1749,5.93575,-5.23921,
3672,23.02.2023 21:00:00,-21.9489,5.93668,-5.23934,
3673,23.02.2023 22:00:00,-21.551,5.93179,-5.2439,
3674,23.02.2023 23:00:00,-21.1823,5.93355,-5.24658,3.448
3675,24.02.2023 00:00:00,-20.5664,5.93025,-5.24976,
3676,24.02.2023 01:00:00,-19.9309,5.9285,-5.2517,
3677,24.02.2023 02:00:00,-19.232,5.9174,-5.25849,
3678,24.02.2023 03:00:00,-18.2939,5.91619,-5.2584,
3679,24.02.2023 04:00:00,-17.7262,5.91987,-5.25908,
3680,24.02.2023 05:00:00,-17.3198,5.92163,-5.2613,3.447
3681,24.02.2023 06:00:00,-16.9997,5.91746,-5.25955,
3682,24.02.2023 07:00:00,-16.7066,5.92037,-5.25935,
3683,24.02.2023 08:00:00,-16.4431,5.92075,-5.25935,
3684,24.02.2023 09:00:00,-16.178,5.92278,-5.25843,
3685,24.02.2023 10:00:00,-15.9204,5.92114,-5.25788,
3686,24.02.2023 11:00:00,-15.668,5.92119,-5.26151,3.435
3687,24.02.2023 12:00:00,-15.4003,5.92229,-5.2605,
3688,24.02.2023 13:00:00,-15.1336,5.92526,-5.2624,
3689,24.02.2023 14:00:00,-14.8685,5.9269,-5.26247,
3690,24.02.2023 15:00:00,-14.5691,5.92894,-5.26068,
3691,24.02.2023 16:00:00,-14.1601,5.92202,-5.26189,
3692,24.02.2023 17:00:00,-13.3458,5.92663,-5.26646,3.441
3693,24.02.2023 18:00:00,-12.5405,5.92361,-5.26755,
3694,24.02.2023 19:00:00,-11.9066,5.93201,-5.2659,
3695,24.02.2023 20:00:00,-11.4172,5.92833,-5.26872,
3696,24.02.2023 21:00:00,-11.0246,5.93212,-5.26592,
3697,24.02.2023 22:00:00,-10.4341,5.92778,-5.26852,
3698,24.02.2023 23:00:00,-10.3188,5.93948,-5.25581,3.431
3699,25.02.2023 00:00:00,-10.4823,5.94717,-5.26739,
3700,25.02.2023 01:00:00,-10.4278,5.95036,-5.27182,
3701,25.02.2023 02:00:00,-10.3712,5.95673,-5.27677,
3702,25.02.2023 03:00:00,-10.331,5.95695,-5.28052,
3703,25.02.2023 04:00:00,-10.2955,5.96107,-5.28273,
3704,25.02.2023 05:00:00,-10.2701,5.96299,-5.2865,3.446
3705,25.02.2023 06:00:00,-10.2468,5.96689,-5.28964,
3706,25.02.2023 07:00:00,-10.2489,5.97008,-5.29429,
3707,25.02.2023 08:00:00,-10.2426,5.97047,-5.29655,
3708,25.02.2023 09:00:00,-10.2548,5.97255,-5.2978,
3709,25.02.2023 10:00:00,-10.2675,5.97036,-5.30465,
3710,25.02.2023 11:00:00,-10.2902,5.97382,-5.30377,3.45
3711,25.02.2023 12:00:00,-10.3072,5.97327,-5.30498,
3712,25.02.2023 13:00:00,-10.332,5.97469,-5.30682,
3713,25.02.2023 14:00:00,-10.3828,5.97519,-5.30781,
3714,25.02.2023 15:00:00,-10.4617,5.97596,-5.30879,
3715,25.02.2023 16:00:00,-10.5733,5.97777,-5.31242,
3716,25.02.2023 17:00:00,-10.6976,5.97673,-5.31274,3.429
3717,25.02.2023 18:00:00,-10.8262,5.97722,-5.3122,
3718,25.02.2023 19:00:00,-10.9558,5.97574,-5.31219,
3719,25.02.2023 20:00:00,-11.0823,5.97387,-5.31243,
3720,25.02.2023 21:00:00,-11.1997,5.97486,-5.31309,
3721,25.02.2023 22:00:00,-11.3061,5.97376,-5.31447,
3722,25.02.2023 23:00:00,-11.386,5.97892,-5.31495,3.43
3723,26.02.2023 00:00:00,-11.487,5.97618,-5.31654,
3724,26.02.2023 01:00:00,-11.5807,5.97799,-5.31524,
3725,26.02.2023 02:00:00,-11.677,5.98013,-5.31776,
3726,26.02.2023 03:00:00,-11.7717,5.97849,-5.31633,
3727,26.02.2023 04:00:00,-11.8759,5.9798,-5.31767,
3728,26.02.2023 05:00:00,-11.9791,5.98211,-5.31902,3.43
3729,26.02.2023 06:00:00,-12.0659,5.98035,-5.31927,
3730,26.02.2023 07:00:00,-12.1426,5.97969,-5.31989,
3731,26.02.2023 08:00:00,-12.2146,5.97991,-5.31842,
3732,26.02.2023 09:00:00,-12.2775,5.98354,-5.3217,
3733,26.02.2023 10:00:00,-12.3341,5.98293,-5.32197,
3734,26.02.2023 11:00:00,-12.3849,5.9837,-5.3218,3.457
3735,26.02.2023 12:00:00,-12.4315,5.98052,-5.32261,
3736,26.02.2023 13:00:00,-12.4738,5.98332,-5.32297,
3737,26.02.2023 14:00:00,-12.5198,5.98365,-5.32394,
3738,26.02.2023 15:00:00,-12.5558,5.98425,-5.32397,
3739,26.02.2023 16:00:00,-12.6003,5.98271,-5.32623,
3740,26.02.2023 17:00:00,-12.6537,5.9859,-5.32604,3.453
3741,26.02.2023 18:00:00,-12.705,5.98387,-5.32564,
3742,26.02.2023 19:00:00,-12.7484,5.9848,-5.32577,
3743,26.02.2023 20:00:00,-12.8013,5.98387,-5.32849,
3744,26.02.2023 21:00:00,-12.85,5.98519,-5.32796,
3745,26.02.2023 22:00:00,-12.8944,5.98519,-5.32999,
3746,26.02.2023 23:00:00,-12.95,5.98854,-5.32928,3.443
3747,27.02.2023 00:00:00,-13.0114,5.98546,-5.32934,
3748,27.02.2023 01:00:00,-13.0701,5.98623,-5.33047,
3749,27.02.2023 02:00:00,-13.1331,5.98634,-5.3298,
3750,27.02.2023 03:00:00,-13.2146,5.98903,-5.32872,
3751,27.02.2023 04:00:00,-13.2796,5.99145,-5.33045,
3752,27.02.2023 05:00:00,-13.3627,5.99084,-5.32942,3.448
3753,27.02.2023 06:00:00,-13.4553,5.99035,-5.32906,
3754,27.02.2023 07:00:00,-13.5569,5.99172,-5.32812,
3755,27.02.2023 08:00:00,-13.6691,5.99194,-5.32685,
3756,27.02.2023 09:00:00,-13.7834,5.99101,-5.32744,
3757,27.02.2023 10:00:00,-13.9077,5.99474,-5.32869,
3758,27.02.2023 11:00:00,-14.0421,5.99189,-5.32644,3.441
3759,27.02.2023 12:00:00,-14.1907,5.99233,-5.32564,
3760,27.02.2023 13:00:00,-14.3532,5.99222,-5.32679,
3761,27.02.2023 14:00:00,-14.5341,5.99183,-5.3248,
3762,27.02.2023 15:00:00,-14.7188,5.99194,-5.32502,
3763,27.02.2023 16:00:00,-14.9119,5.99293,-5.32418,
3764,27.02.2023 17:00:00,-15.1209,5.99337,-5.32174,3.45
3765,27.02.2023 18:00:00,-15.341,5.99156,-5.32063,
3766,27.02.2023 19:00:00,-15.595,5.99189,-5.31946,
3767,27.02.2023 20:00:00,-15.8516,5.99293,-5.31859,
3768,27.02.2023 21:00:00,-16.1119,5.99183,-5.31791,
3769,27.02.2023 22:00:00,-16.3701,5.9898,-5.3173,
3770,27.02.2023 23:00:00,-16.6167,5.98953,-5.31521,3.443
3771,28.02.2023 00:00:00,-16.8484,5.98815,-5.31586,
3772,28.02.2023 01:00:00,-17.086,5.98914,-5.31495,
3773,28.02.2023 02:00:00,-17.3167,5.98975,-5.31308,
3774,28.02.2023 03:00:00,-17.5241,5.99172,-5.31473,
3775,28.02.2023 04:00:00,-17.7294,5.99117,-5.31343,
3776,28.02.2023 05:00:00,-17.9548,5.98953,-5.31666,3.447
3777,28.02.2023 06:00:00,-18.1844,5.98793,-5.31666,
3778,28.02.2023 07:00:00,-18.4352,5.99112,-5.31316,
3779,28.02.2023 08:00:00,-18.7029,5.99299,-5.31251,
3780,28.02.2023 09:00:00,-18.9802,5.99068,-5.30963,
3781,28.02.2023 10:00:00,-19.2601,5.99068,-5.30892,
3782,28.02.2023 11:00:00,-19.5267,5.99249,-5.30949,3.445
3783,28.02.2023 12:00:00,-19.8034,5.99304,-5.3081,
3784,28.02.2023 13:00:00,-20.0574,5.98991,-5.30715,
3785,28.02.2023 14:00:00,-20.304,5.98947,-5.30929,
3786,28.02.2023 15:00:00,-20.5526,5.98975,-5.31037,
3787,28.02.2023 16:00:00,-20.777,5.99282,-5.3096,
3788,28.02.2023 17:00:00,-21.0161,5.99205,-5.30901,3.44
3789,28.02.2023 18:00:00,-21.2362,5.99507,-5.30609,
3790,28.02.2023 19:00:00,-21.4632,5.99205,-5.30804,
3791,28.02.2023 20:00:00,-21.6902,5.99161,-5.30697,
3792,28.02.2023 21:00:00,-21.8934,5.99123,-5.30492,
3793,28.02.2023 22:00:00,-22.1029,5.99205,-5.30583,
3794,28.02.2023 23:00:00,-22.2987,5.98909,-5.30639,3.435
3795,01.03.2023 00:00:00,-22.4775,5.98799,-5.30474,
3796,01.03.2023 01:00:00,-22.6325,5.98936,-5.30553,
3797,01.03.2023 02:00:00,-22.7674,5.98947,-5.30476,
3798,01.03.2023 03:00:00,-22.8907,5.99216,-5.30514,
3799,01.03.2023 04:00:00,-22.9997,5.98898,-5.30627,
3800,01.03.2023 05:00:00,-23.123,5.98843,-5.30474,3.446
3801,01.03.2023 06:00:00,-23.2431,5.98947,-5.30427,
3802,01.03.2023 07:00:00,-23.3854,5.98914,-5.30464,
3803,01.03.2023 08:00:00,-23.5309,5.98969,-5.30277,
3804,01.03.2023 09:00:00,-23.6812,5.99068,-5.30163,
3805,01.03.2023 10:00:00,-23.842,5.99046,-5.30148,
3806,01.03.2023 11:00:00,-24.0034,5.99216,-5.30056,3.444
3807,01.03.2023 12:00:00,-24.1627,5.99189,-5.30048,
3808,01.03.2023 13:00:00,-24.3267,5.99057,-5.29981,
3809,01.03.2023 14:00:00,-24.487,5.99167,-5.29999,
3810,01.03.2023 15:00:00,-24.6325,5.9909,-5.30192,
3811,01.03.2023 16:00:00,-24.786,5.98958,-5.30146,
3812,01.03.2023 17:00:00,-24.9315,5.99354,-5.3008,3.442
3813,01.03.2023 18:00:00,-25.0765,5.99524,-5.30031,
3814,01.03.2023 19:00:00,-25.2119,5.99189,-5.29794,
3815,01.03.2023 20:00:00,-25.3362,5.99321,-5.29914,
3816,01.03.2023 21:00:00,-25.4548,5.99332,-5.30089,
3817,01.03.2023 22:00:00,-25.5595,5.98914,-5.29811,
3818,01.03.2023 23:00:00,-25.6468,5.99134,-5.30005,3.45
3819,02.03.2023 00:00:00,-25.7108,5.98887,-5.29921,
3820,02.03.2023 01:00:00,-25.7637,5.98777,-5.3016,
3821,02.03.2023 02:00:00,-25.7918,5.98859,-5.29979,
3822,02.03.2023 03:00:00,-25.805,5.99035,-5.30268,
3823,02.03.2023 04:00:00,-25.8087,5.98953,-5.30198,
3824,02.03.2023 05:00:00,-25.8209,5.99024,-5.30313,3.44
3825,02.03.2023 06:00:00,-25.8341,5.98969,-5.29937,
3826,02.03.2023 07:00:00,-25.8775,5.98947,-5.30059,
3827,02.03.2023 08:00:00,-25.9283,5.98914,-5.30081,
3828,02.03.2023 09:00:00,-25.9627,5.99019,-5.30168,
3829,02.03.2023 10:00:00,-25.9669,5.98876,-5.30065,
3830,02.03.2023 11:00:00,-25.9611,5.98804,-5.30208,3.444
3831,02.03.2023 12:00:00,-25.9341,5.98667,-5.30317,
3832,02.03.2023 13:00:00,-25.9066,5.98546,-5.30366,
3833,02.03.2023 14:00:00,-25.8537,5.98804,-5.30528,
3834,02.03.2023 15:00:00,-25.7733,5.98876,-5.30595,
3835,02.03.2023 16:00:00,-25.6627,5.9859,-5.30748,
3836,02.03.2023 17:00:00,-25.5743,5.98513,-5.30999,3.451
3837,02.03.2023 18:00:00,-25.495,5.9892,-5.31143,
3838,02.03.2023 19:00:00,-25.4061,5.98502,-5.31318,
3839,02.03.2023 20:00:00,-25.3447,5.98629,-5.31252,
3840,02.03.2023 21:00:00,-25.3103,5.98705,-5.31412,
3841,02.03.2023 22:00:00,-25.2892,5.98365,-5.31559,
3842,02.03.2023 23:00:00,-25.2775,5.98458,-5.31405,3.446
3843,03.03.2023 00:00:00,-25.2654,5.98502,-5.31494,
3844,03.03.2023 01:00:00,-25.2352,5.98678,-5.31678,
3845,03.03.2023 02:00:00,-25.2013,5.98502,-5.31727,
3846,03.03.2023 03:00:00,-25.1807,5.98486,-5.31731,
3847,03.03.2023 04:00:00,-25.1727,5.98557,-5.31788,
3848,03.03.2023 05:00:00,-25.1759,5.98266,-5.31802,3.435
3849,03.03.2023 06:00:00,-25.2214,5.98469,-5.31691,
3850,03.03.2023 07:00:00,-25.2955,5.98425,-5.31767,
3851,03.03.2023 08:00:00,-25.3886,5.98629,-5.31752,
3852,03.03.2023 09:00:00,-25.4987,5.98475,-5.31491,
3853,03.03.2023 10:00:00,-25.6341,5.98464,-5.31418,
3854,03.03.2023 11:00:00,-25.7616,5.98288,-5.31497,3.449
3855,03.03.2023 12:00:00,-25.9103,5.9859,-5.31395,
3856,03.03.2023 13:00:00,-26.059,5.98425,-5.3115,
3857,03.03.2023 14:00:00,-26.2161,5.98354,-5.31035,
3858,03.03.2023 15:00:00,-26.3733,5.98425,-5.30925,
3859,03.03.2023 16:00:00,-26.5331,5.98228,-5.30966,
3860,03.03.2023 17:00:00,-26.6913,5.98612,-5.30899,3.44
3861,03.03.2023 18:00:00,-26.8442,5.98244,-5.30848,
3862,03.03.2023 19:00:00,-26.9781,5.98217,-5.30777,
3863,03.03.2023 20:00:00,-27.0913,5.98376,-5.30743,
3864,03.03.2023 21:00:00,-27.1976,5.98387,-5.30721,
3865,03.03.2023 22:00:00,-27.2881,5.9825,-5.30473,
3866,03.03.2023 23:00:00,-27.3553,5.98151,-5.30407,3.444
3867,04.03.2023 00:00:00,-27.4061,5.98173,-5.30473,
3868,04.03.2023 01:00:00,-27.4256,5.98348,-5.30476,
3869,04.03.2023 02:00:00,-27.4204,5.98184,-5.30569,
3870,04.03.2023 03:00:00,-27.4135,5.98233,-5.30565,
3871,04.03.2023 04:00:00,-27.3981,5.98304,-5.30585,
3872,04.03.2023 05:00:00,-27.3796,5.98244,-5.30532,3.445
3873,04.03.2023 06:00:00,-27.3897,5.98359,-5.30599,
3874,04.03.2023 07:00:00,-27.4161,5.98277,-5.30771,
