"Plot Title: Site_C"
"#","Date Time, GMT-06:00","Snow_depth, V (LGR S/N: 21378706, SEN S/N: 21424435)","Current, mA (LGR S/N: 21378706, SEN S/N: 21424435)"
512,11/29/22 03:56:30 AM,-1.657,0.0063
513,11/29/22 09:56:30 AM,-0.477,0.0063
514,11/29/22 03:56:30 PM,-0.787,0.0063
515,11/29/22 09:56:30 PM,-0.539,0.0063
516,11/30/22 03:56:30 AM,-1.036,0.0063
517,11/30/22 09:56:30 AM,-2.091,0.0063
518,11/30/22 03:56:30 PM,-1.905,0.0063
519,11/30/22 09:56:30 PM,110.235,0.0063
520,12/01/22 03:56:30 AM,110.359,0.0063
521,12/01/22 09:56:30 AM,-1.160,0.0063
522,12/01/22 03:56:30 PM,0.082,0.0063
523,12/01/22 09:56:30 PM,-0.601,0.0063
524,12/02/22 03:56:30 AM,-0.166,0.0063
525,12/02/22 09:56:30 AM,-0.663,0.0063
526,12/02/22 03:56:30 PM,-0.477,0.0063
527,12/02/22 09:56:30 PM,1.386,0.0063
528,12/03/22 03:56:30 AM,3.808,0.0125
529,12/03/22 09:56:30 AM,0.765,0.0125
530,12/03/22 03:56:30 PM,-2.464,0.0063
531,12/03/22 09:56:30 PM,-1.408,0.0063
532,12/04/22 03:56:30 AM,-1.595,0.0063
533,12/04/22 09:56:30 AM,-1.719,0.0063
534,12/04/22 03:56:30 PM,-2.153,0.0063
535,12/04/22 09:56:30 PM,-2.029,0.0063
536,12/05/22 03:56:30 AM,-1.532,0.0063
537,12/05/22 09:56:30 AM,-1.470,0.0063
538,12/05/22 03:56:30 PM,-1.470,0.0063
539,12/05/22 09:56:30 PM,-1.595,0.0063
540,12/06/22 03:56:30 AM,-1.532,0.0063
541,12/06/22 09:56:30 AM,-1.532,0.0063
542,12/06/22 03:56:30 PM,-1.470,0.0063
543,12/06/22 09:56:30 PM,-1.470,0.0063
544,12/07/22 03:56:30 AM,-1.657,0.0063
545,12/07/22 09:56:30 AM,-1.657,0.0063
546,12/07/22 03:56:30 PM,-1.657,0.0063
547,12/07/22 09:56:30 PM,-1.408,0.0063
548,12/08/22 03:56:30 AM,-1.657,0.0063
549,12/08/22 09:56:30 AM,-1.470,0.0063
550,12/08/22 03:56:30 PM,-1.781,0.0063
551,12/08/22 09:56:30 PM,-1.781,0.0063
552,12/09/22 03:56:30 AM,-1.843,0.0063
553,12/09/22 09:56:30 AM,-1.781,0.0063
554,12/09/22 03:56:30 PM,-1.657,0.0063
555,12/09/22 09:56:30 PM,-1.408,0.0063
556,12/10/22 03:56:30 AM,-1.843,0.0063
557,12/10/22 09:56:30 AM,-1.905,0.0063
558,12/10/22 03:56:30 PM,-2.029,0.0063
559,12/10/22 09:56:30 PM,-2.153,0.0063
560,12/11/22 03:56:30 AM,-2.464,0.0063
561,12/11/22 09:56:30 AM,-2.029,0.0063
562,12/11/22 03:56:30 PM,-2.278,0.0063
563,12/11/22 09:56:30 PM,-2.153,0.0063
564,12/12/22 03:56:30 AM,-1.905,0.0063
565,12/12/22 09:56:30 AM,-2.464,0.0063
566,12/12/22 03:56:30 PM,-1.657,0.0063
567,12/12/22 09:56:30 PM,-1.905,0.0063
568,12/13/22 03:56:30 AM,-1.284,0.0063
569,12/13/22 09:56:30 AM,-1.532,0.0063
570,12/13/22 03:56:30 PM,-1.657,0.0063
571,12/13/22 09:56:30 PM,-1.532,0.0063
572,12/14/22 03:56:30 AM,-1.781,0.0063
573,12/14/22 09:56:30 AM,-1.532,0.0063
574,12/14/22 03:56:30 PM,-1.657,0.0063
575,12/14/22 09:56:30 PM,-2.091,0.0063
576,12/15/22 03:56:30 AM,-1.781,0.0063
577,12/15/22 09:56:30 AM,-1.595,0.0063
578,12/15/22 03:56:30 PM,-2.153,0.0063
579,12/15/22 09:56:30 PM,-2.029,0.0063
580,12/16/22 03:56:30 AM,-1.719,0.0063
581,12/16/22 09:56:30 AM,-1.595,0.0063
582,12/16/22 03:56:30 PM,-1.781,0.0063
583,12/16/22 09:56:30 PM,-1.408,0.0063
584,12/17/22 03:56:30 AM,-1.470,0.0063
585,12/17/22 09:56:30 AM,-1.346,0.0063
586,12/17/22 03:56:30 PM,-1.346,0.0063
587,12/17/22 09:56:30 PM,-1.408,0.0063
588,12/18/22 03:56:30 AM,-1.532,0.0063
589,12/18/22 09:56:30 AM,-1.657,0.0063
590,12/18/22 03:56:30 PM,-1.843,0.0063
591,12/18/22 09:56:30 PM,-1.719,0.0063
592,12/19/22 03:56:30 AM,-1.905,0.0063
593,12/19/22 09:56:30 AM,-2.029,0.0063
594,12/19/22 03:56:30 PM,-1.905,0.0063
595,12/19/22 09:56:30 PM,-1.967,0.0063
596,12/20/22 03:56:30 AM,-3.892,0.0063
597,12/20/22 09:56:30 AM,-2.402,0.0063
598,12/20/22 03:56:30 PM,-2.215,0.0063
599,12/20/22 09:56:30 PM,-2.402,0.0063
600,12/21/22 03:56:30 AM,-1.781,0.0063
601,12/21/22 09:56:30 AM,-1.967,0.0063
602,12/21/22 03:56:30 PM,-1.781,0.0063
603,12/21/22 09:56:30 PM,-1.532,0.0063
604,12/22/22 03:56:30 AM,-1.284,0.0063
605,12/22/22 09:56:30 AM,-2.340,0.0063
606,12/22/22 03:56:30 PM,-1.036,0.0063
607,12/22/22 09:56:30 PM,0.206,0.0063
608,12/23/22 03:56:30 AM,0.082,0.0063
609,12/23/22 09:56:30 AM,0.392,0.0063
610,12/23/22 03:56:30 PM,0.330,0.0063
611,12/23/22 09:56:30 PM,0.579,0.0063
612,12/24/22 03:56:30 AM,0.082,0.0063
613,12/24/22 09:56:30 AM,0.206,0.0063
614,12/24/22 03:56:30 PM,0.330,0.0063
615,12/24/22 09:56:30 PM,0.330,0.0063
616,12/25/22 03:56:30 AM,0.020,0.0063
617,12/25/22 09:56:30 AM,0.144,0.0063
618,12/25/22 03:56:30 PM,0.082,0.0063
619,12/25/22 09:56:30 PM,0.082,0.0063
620,12/26/22 03:56:30 AM,0.330,0.0063
621,12/26/22 09:56:30 AM,0.144,0.0063
622,12/26/22 03:56:30 PM,0.144,0.0063
623,12/26/22 09:56:30 PM,0.268,0.0063
624,12/27/22 03:56:30 AM,0.268,0.0063
625,12/27/22 09:56:30 AM,0.144,0.0063
626,12/27/22 03:56:30 PM,-0.104,0.0063
627,12/27/22 09:56:30 PM,0.268,0.0063
628,12/28/22 03:56:30 AM,0.206,0.0063
629,12/28/22 09:56:30 AM,-0.166,0.0063
630,12/28/22 03:56:30 PM,-0.291,0.0063
631,12/28/22 09:56:30 PM,0.765,0.0063
632,12/29/22 03:56:30 AM,1.696,0.0063
633,12/29/22 09:56:30 AM,1.696,0.0063
634,12/29/22 03:56:30 PM,1.634,0.0063
635,12/29/22 09:56:30 PM,1.572,0.0063
636,12/30/22 03:56:30 AM,1.510,0.0063
637,12/30/22 09:56:30 AM,1.200,0.0063
638,12/30/22 03:56:30 PM,1.262,0.0063
639,12/30/22 09:56:30 PM,0.455,0.0063
640,12/31/22 03:56:30 AM,1.696,0.0063
641,12/31/22 09:56:30 AM,0.020,0.0063
642,12/31/22 03:56:30 PM,0.827,0.0063
643,12/31/22 09:56:30 PM,0.765,0.0063
644,01/01/23 03:56:30 AM,0.703,0.0063
645,01/01/23 09:56:30 AM,0.703,0.0063
646,01/01/23 03:56:30 PM,-0.353,0.0063
647,01/01/23 09:56:30 PM,0.517,0.0063
648,01/02/23 03:56:30 AM,0.579,0.0063
649,01/02/23 09:56:30 AM,2.876,0.0063
650,01/02/23 03:56:30 PM,3.062,0.0063
651,01/02/23 09:56:30 PM,2.752,0.0063
652,01/03/23 03:56:30 AM,3.062,0.0063
653,01/03/23 09:56:30 AM,2.938,0.0063
654,01/03/23 03:56:30 PM,3.000,0.0063
655,01/03/23 09:56:30 PM,2.752,0.0063
656,01/04/23 03:56:30 AM,2.752,0.0063
657,01/04/23 09:56:30 AM,2.690,0.0063
658,01/04/23 03:56:30 PM,2.441,0.0063
659,01/04/23 09:56:30 PM,2.690,0.0063
660,01/05/23 03:56:30 AM,2.690,0.0063
661,01/05/23 09:56:30 AM,2.690,0.0063
662,01/05/23 03:56:30 PM,2.690,0.0063
663,01/05/23 09:56:30 PM,2.441,0.0063
664,01/06/23 03:56:30 AM,2.504,0.0063
665,01/06/23 09:56:30 AM,2.255,0.0063
666,01/06/23 03:56:30 PM,2.255,0.0063
667,01/06/23 09:56:30 PM,2.255,0.0063
668,01/07/23 03:56:30 AM,2.317,0.0063
669,01/07/23 09:56:30 AM,2.255,0.0063
670,01/07/23 03:56:30 PM,3.497,0.0063
671,01/07/23 09:56:30 PM,110.607,0.0063
672,01/08/23 03:56:30 AM,110.732,0.0063
673,01/08/23 09:56:30 AM,110.545,0.0063
674,01/08/23 03:56:30 PM,110.421,0.0063
675,01/08/23 09:56:30 PM,4.242,0.0063
676,01/09/23 03:56:30 AM,6.043,0.0063
677,01/09/23 09:56:30 AM,5.732,0.0063
678,01/09/23 03:56:30 PM,5.484,0.0063
679,01/09/23 09:56:30 PM,5.360,0.0063
680,01/10/23 03:56:30 AM,6.664,0.0063
681,01/10/23 09:56:30 AM,5.360,0.0063
682,01/10/23 03:56:30 PM,5.298,0.0063
683,01/10/23 09:56:30 PM,5.608,0.0063
684,01/11/23 03:56:30 AM,5.111,0.0063
685,01/11/23 09:56:30 AM,5.360,0.0063
686,01/11/23 03:56:30 PM,5.236,0.0063
687,01/11/23 09:56:30 PM,5.049,0.0063
688,01/12/23 03:56:30 AM,4.925,0.0063
689,01/12/23 09:56:30 AM,5.174,0.0063
690,01/12/23 03:56:30 PM,4.863,0.0063
691,01/12/23 09:56:30 PM,4.987,0.0063
692,01/13/23 03:56:30 AM,4.987,0.0063
693,01/13/23 09:56:30 AM,4.739,0.0063
694,01/13/23 03:56:30 PM,4.863,0.0063
695,01/13/23 09:56:30 PM,4.801,0.0063
696,01/14/23 03:56:30 AM,4.739,0.0063
697,01/14/23 09:56:30 AM,4.491,0.0063
698,01/14/23 03:56:30 PM,4.056,0.0063
699,01/14/23 09:56:30 PM,4.366,0.0063
700,01/15/23 03:56:30 AM,4.987,0.0063
701,01/15/23 09:56:30 AM,4.304,0.0063
702,01/15/23 03:56:30 PM,4.428,0.0063
703,01/15/23 09:56:30 PM,4.491,0.0063
704,01/16/23 03:56:30 AM,4.491,0.0063
705,01/16/23 09:56:30 AM,4.304,0.0063
706,01/16/23 03:56:30 PM,4.056,0.0063
707,01/16/23 09:56:30 PM,3.808,0.0063
708,01/17/23 03:56:30 AM,3.062,0.0063
709,01/17/23 09:56:30 AM,3.000,0.0063
710,01/17/23 03:56:30 PM,110.235,0.0063
711,01/17/23 09:56:30 PM,110.483,0.0063
712,01/18/23 03:56:30 AM,110.421,0.0063
713,01/18/23 09:56:30 AM,3.870,0.0063
714,01/18/23 03:56:30 PM,3.683,0.0063
715,01/18/23 09:56:30 PM,5.857,0.0063
716,01/19/23 03:56:30 AM,5.546,0.0063
717,01/19/23 09:56:30 AM,5.484,0.0063
718,01/19/23 03:56:30 PM,5.484,0.0063
719,01/19/23 09:56:30 PM,5.484,0.0063
720,01/20/23 03:56:30 AM,4.987,0.0063
721,01/20/23 09:56:30 AM,5.360,0.0063
722,01/20/23 03:56:30 PM,5.111,0.0063
723,01/20/23 09:56:30 PM,5.236,0.0063
724,01/21/23 03:56:30 AM,5.049,0.0063
725,01/21/23 09:56:30 AM,4.863,0.0063
726,01/21/23 03:56:30 PM,4.863,0.0063
727,01/21/23 09:56:30 PM,4.987,0.0063
728,01/22/23 03:56:30 AM,4.863,0.0063
729,01/22/23 09:56:30 AM,5.546,0.0063
730,01/22/23 03:56:30 PM,5.795,0.0063
731,01/22/23 09:56:30 PM,7.781,0.0063
732,01/23/23 03:56:30 AM,5.795,0.0063
733,01/23/23 09:56:30 AM,5.608,0.0063
734,01/23/23 03:56:30 PM,5.546,0.0063
735,01/23/23 09:56:30 PM,6.167,0.0063
736,01/24/23 03:56:30 AM,6.291,0.0063
737,01/24/23 09:56:30 AM,6.664,0.0063
738,01/24/23 03:56:30 PM,7.409,0.0063
739,01/24/23 09:56:30 PM,8.278,0.0063
740,01/25/23 03:56:30 AM,8.527,0.0063
741,01/25/23 09:56:30 AM,8.340,0.0063
742,01/25/23 03:56:30 PM,9.520,0.0063
743,01/25/23 09:56:30 PM,9.520,0.0063
744,01/26/23 03:56:30 AM,11.197,0.0063
745,01/26/23 09:56:30 AM,11.010,0.0063
746,01/26/23 03:56:30 PM,10.886,0.0063
747,01/26/23 09:56:30 PM,10.886,0.0063
748,01/27/23 03:56:30 AM,10.638,0.0063
749,01/27/23 09:56:30 AM,10.638,0.0063
750,01/27/23 03:56:30 PM,9.955,0.0063
751,01/27/23 09:56:30 PM,10.514,0.0063
752,01/28/23 03:56:30 AM,10.017,0.0063
753,01/28/23 09:56:30 AM,10.389,0.0063
754,01/28/23 03:56:30 PM,9.644,0.0063
755,01/28/23 09:56:30 PM,9.148,0.0063
756,01/29/23 03:56:30 AM,10.451,0.0063
757,01/29/23 09:56:30 AM,11.197,0.0063
758,01/29/23 03:56:30 PM,11.507,0.0063
759,01/29/23 09:56:30 PM,11.569,0.0063
760,01/30/23 03:56:30 AM,11.569,0.0063
761,01/30/23 09:56:30 AM,11.383,0.0063
762,01/30/23 03:56:30 PM,11.321,0.0063
763,01/30/23 09:56:30 PM,11.197,0.0063
764,01/31/23 03:56:30 AM,11.135,0.0063
765,01/31/23 09:56:30 AM,11.321,0.0063
766,01/31/23 03:56:30 PM,10.700,0.0063
767,01/31/23 09:56:30 PM,11.321,0.0063
768,02/01/23 03:56:30 AM,11.197,0.0063
769,02/01/23 09:56:30 AM,10.948,0.0063
770,02/01/23 03:56:30 PM,10.514,0.0063
771,02/01/23 09:56:30 PM,10.576,0.0063
772,02/02/23 03:56:30 AM,8.589,0.0063
773,02/02/23 09:56:30 AM,110.732,0.0063
774,02/02/23 03:56:30 PM,110.607,0.0063
775,02/02/23 09:56:30 PM,110.918,0.0063
776,02/03/23 03:56:30 AM,110.918,0.0063
777,02/03/23 09:56:30 AM,110.980,0.0063
778,02/03/23 03:56:30 PM,7.347,0.0063
779,02/03/23 09:56:30 PM,110.856,0.0063
780,02/04/23 03:56:30 AM,110.980,0.0063
781,02/04/23 09:56:30 AM,110.980,0.0063
782,02/04/23 03:56:30 PM,110.607,0.0063
783,02/04/23 09:56:30 PM,110.980,0.0063
784,02/05/23 03:56:30 AM,111.042,0.0063
785,02/05/23 09:56:30 AM,111.042,0.0063
786,02/05/23 03:56:30 PM,7.595,0.0063
787,02/05/23 09:56:30 PM,110.918,0.0063
788,02/06/23 03:56:30 AM,110.980,0.0063
789,02/06/23 09:56:30 AM,9.023,0.0063
790,02/06/23 03:56:30 PM,110.421,0.0063
791,02/06/23 09:56:30 PM,110.918,0.0063
792,02/07/23 03:56:30 AM,110.856,0.0063
793,02/07/23 09:56:30 AM,9.831,0.0063
794,02/07/23 03:56:30 PM,11.135,0.0063
795,02/07/23 09:56:30 PM,10.576,0.0063
796,02/08/23 03:56:30 AM,9.334,0.0063
797,02/08/23 09:56:30 AM,9.831,0.0063
798,02/08/23 03:56:30 PM,11.321,0.0063
799,02/08/23 09:56:30 PM,11.445,0.0063
800,02/09/23 03:56:30 AM,11.259,0.0063
801,02/09/23 09:56:30 AM,11.569,0.0063
802,02/09/23 03:56:30 PM,11.197,0.0063
803,02/09/23 09:56:30 PM,11.259,0.0063
804,02/10/23 03:56:30 AM,11.383,0.0063
805,02/10/23 09:56:30 AM,11.197,0.0063
806,02/10/23 03:56:30 PM,11.010,0.0063
807,02/10/23 09:56:30 PM,12.252,0.0063
808,02/11/23 03:56:30 AM,12.376,0.0063
809,02/11/23 09:56:30 AM,12.252,0.0063
810,02/11/23 03:56:30 PM,11.942,0.0063
811,02/11/23 09:56:30 PM,12.252,0.0063
812,02/12/23 03:56:30 AM,12.190,0.0063
813,02/12/23 09:56:30 AM,12.314,0.0063
814,02/12/23 03:56:30 PM,10.451,0.0063
815,02/12/23 09:56:30 PM,12.501,0.0063
816,02/13/23 03:56:30 AM,12.252,0.0063
817,02/13/23 09:56:30 AM,11.818,0.0063
818,02/13/23 03:56:30 PM,13.246,0.0063
819,02/13/23 09:56:30 PM,12.376,0.0063
820,02/14/23 03:56:30 AM,10.824,0.0063
821,02/14/23 09:56:30 AM,10.389,0.0063
822,02/14/23 03:56:30 PM,9.272,0.0063
823,02/14/23 09:56:30 PM,10.514,0.0063
824,02/15/23 03:56:30 AM,12.128,0.0063
825,02/15/23 09:56:30 AM,10.514,0.0063
826,02/15/23 03:56:30 PM,10.700,0.0063
827,02/15/23 09:56:30 PM,12.066,0.0063
828,02/16/23 03:56:30 AM,10.762,0.0063
829,02/16/23 09:56:30 AM,11.445,0.0063
830,02/16/23 03:56:30 PM,8.713,0.0063
831,02/16/23 09:56:30 PM,11.321,0.0063
832,02/17/23 03:56:30 AM,11.507,0.0063
833,02/17/23 09:56:30 AM,11.197,0.0063
834,02/17/23 03:56:30 PM,9.644,0.0063
835,02/17/23 09:56:30 PM,11.880,0.0063
836,02/18/23 03:56:30 AM,11.321,0.0063
837,02/18/23 09:56:30 AM,11.445,0.0063
838,02/18/23 03:56:30 PM,11.197,0.0063
839,02/18/23 09:56:30 PM,11.880,0.0063
840,02/19/23 03:56:30 AM,12.004,0.0063
841,02/19/23 09:56:30 AM,11.880,0.0063
842,02/19/23 03:56:30 PM,9.768,0.0063
843,02/19/23 09:56:30 PM,12.004,0.0063
844,02/20/23 03:56:30 AM,11.321,0.0063
845,02/20/23 09:56:30 AM,10.079,0.0063
846,02/20/23 03:56:30 PM,110.235,0.0063
847,02/20/23 09:56:30 PM,10.389,0.0063
848,02/21/23 03:56:30 AM,12.004,0.0063
849,02/21/23 09:56:30 AM,13.184,0.0063
850,02/21/23 03:56:30 PM,11.880,0.0063
851,02/21/23 09:56:30 PM,12.004,0.0063
852,02/22/23 03:56:30 AM,11.880,0.0063
853,02/22/23 09:56:30 AM,11.631,0.0063
854,02/22/23 03:56:30 PM,10.327,0.0063
855,02/22/23 09:56:30 PM,11.569,0.0063
856,02/23/23 03:56:30 AM,11.631,0.0063
857,02/23/23 09:56:30 AM,9.955,0.0063
858,02/23/23 03:56:30 PM,9.706,0.0063
859,02/23/23 09:56:30 PM,10.017,0.0063
860,02/24/23 03:56:30 AM,10.389,0.0063
861,02/24/23 09:56:30 AM,13.742,0.0063
862,02/24/23 03:56:30 PM,10.886,0.0063
863,02/24/23 09:56:30 PM,14.860,0.0063
864,02/25/23 03:56:30 AM,14.798,0.0063
865,02/25/23 09:56:30 AM,110.297,0.0063
866,02/25/23 03:56:30 PM,13.991,0.0063
867,02/25/23 09:56:30 PM,15.357,0.0063
868,02/26/23 03:56:30 AM,15.481,0.0063
869,02/26/23 09:56:30 AM,15.481,0.0063
870,02/26/23 03:56:30 PM,15.171,0.0063
871,02/26/23 09:56:30 PM,14.984,0.0063
872,02/27/23 03:56:30 AM,14.984,0.0063
873,02/27/23 09:56:30 AM,14.984,0.0063
874,02/27/23 03:56:30 PM,14.115,0.0063
875,02/27/23 09:56:30 PM,14.984,0.0063
876,02/28/23 03:56:30 AM,14.674,0.0063
877,02/28/23 09:56:30 AM,14.674,0.0063
878,02/28/23 03:56:30 PM,13.246,0.0063
879,02/28/23 09:56:30 PM,14.922,0.0063
880,03/01/23 03:56:30 AM,14.984,0.0063
881,03/01/23 09:56:30 AM,15.108,0.0063
882,03/01/23 03:56:30 PM,12.438,0.0063
883,03/01/23 09:56:30 PM,15.171,0.0063
884,03/02/23 03:56:30 AM,14.301,0.0063
885,03/02/23 09:56:30 AM,14.798,0.0063
886,03/02/23 03:56:30 PM,13.308,0.0063
887,03/02/23 09:56:30 PM,15.108,0.0063
888,03/03/23 03:56:30 AM,14.922,0.0063
889,03/03/23 09:56:30 AM,14.425,0.0063
890,03/03/23 03:56:30 PM,12.873,0.0063
891,03/03/23 09:56:30 PM,14.860,0.0063
892,03/04/23 03:56:30 AM,14.984,0.0063
893,03/04/23 09:56:30 AM,14.425,0.0063
894,03/04/23 03:56:30 PM,13.121,0.0063
895,03/04/23 09:56:30 PM,14.798,0.0063
896,03/05/23 03:56:30 AM,14.674,0.0063
897,03/05/23 09:56:30 AM,14.860,0.0063
898,03/05/23 03:56:30 PM,12.438,0.0063
899,03/05/23 09:56:30 PM,14.860,0.0063
900,03/06/23 03:56:30 AM,14.984,0.0063
901,03/06/23 09:56:30 AM,14.550,0.0063
902,03/06/23 03:56:30 PM,12.066,0.0063
903,03/06/23 09:56:30 PM,15.171,0.0063
904,03/07/23 03:56:30 AM,14.860,0.0063
905,03/07/23 09:56:30 AM,14.612,0.0063
906,03/07/23 03:56:30 PM,13.991,0.0063
907,03/07/23 09:56:30 PM,14.612,0.0063
908,03/08/23 03:56:30 AM,14.736,0.0063
909,03/08/23 09:56:30 AM,14.736,0.0063
910,03/08/23 03:56:30 PM,14.488,0.0063
911,03/08/23 09:56:30 PM,14.612,0.0063
912,03/09/23 03:56:30 AM,14.736,0.0063
913,03/09/23 09:56:30 AM,14.612,0.0063
914,03/09/23 03:56:30 PM,14.363,0.0063
915,03/09/23 09:56:30 PM,14.674,0.0063
916,03/10/23 03:56:30 AM,14.674,0.0063
917,03/10/23 09:56:30 AM,14.612,0.0063
918,03/10/23 03:56:30 PM,14.177,0.0063
919,03/10/23 09:56:30 PM,14.488,0.0063
920,03/11/23 03:56:30 AM,14.550,0.0063
921,03/11/23 09:56:30 AM,14.612,0.0063
922,03/11/23 03:56:30 PM,14.177,0.0063
923,03/11/23 09:56:30 PM,14.239,0.0063
924,03/12/23 03:56:30 AM,14.550,0.0063
925,03/12/23 09:56:30 AM,14.363,0.0063
926,03/12/23 03:56:30 PM,14.301,0.0063
927,03/12/23 09:56:30 PM,14.674,0.0063
928,03/13/23 03:56:30 AM,14.736,0.0063
929,03/13/23 09:56:30 AM,14.674,0.0063
930,03/13/23 03:56:30 PM,14.301,0.0063
931,03/13/23 09:56:30 PM,14.612,0.0063
932,03/14/23 03:56:30 AM,14.425,0.0063
933,03/14/23 09:56:30 AM,14.301,0.0063
934,03/14/23 03:56:30 PM,13.929,0.0063
935,03/14/23 09:56:30 PM,14.612,0.0063
936,03/15/23 03:56:30 AM,14.550,0.0063
937,03/15/23 09:56:30 AM,14.239,0.0063
938,03/15/23 03:56:30 PM,13.184,0.0063
939,03/15/23 09:56:30 PM,14.798,0.0063
940,03/16/23 03:56:30 AM,14.674,0.0063
941,03/16/23 09:56:30 AM,14.177,0.0063
942,03/16/23 03:56:30 PM,12.314,0.0063
943,03/16/23 09:56:30 PM,14.798,0.0063
944,03/17/23 03:56:30 AM,14.736,0.0063
945,03/17/23 09:56:30 AM,14.115,0.0063
946,03/17/23 03:56:30 PM,12.687,0.0063
947,03/17/23 09:56:30 PM,14.798,0.0063
948,03/18/23 03:56:30 AM,14.550,0.0063
949,03/18/23 09:56:30 AM,14.425,0.0063
950,03/18/23 03:56:30 PM,13.618,0.0125
951,03/18/23 09:56:30 PM,14.550,0.0063
952,03/19/23 03:56:30 AM,14.363,0.0063
953,03/19/23 09:56:30 AM,14.053,0.0063
954,03/19/23 03:56:30 PM,13.556,0.0063
955,03/19/23 09:56:30 PM,14.301,0.0063
956,03/20/23 03:56:30 AM,14.053,0.0063
957,03/20/23 09:56:30 AM,14.177,0.0063
958,03/20/23 03:56:30 PM,12.811,0.0125
959,03/20/23 09:56:30 PM,13.680,0.0063
960,03/21/23 03:56:30 AM,14.115,0.0063
961,03/21/23 09:56:30 AM,14.053,0.0063
962,03/21/23 03:56:30 PM,13.184,0.0125
963,03/21/23 09:56:30 PM,13.494,0.0063
964,03/22/23 03:56:30 AM,14.053,0.0063
965,03/22/23 09:56:30 AM,13.308,0.0063
966,03/22/23 03:56:30 PM,12.625,0.0125
967,03/22/23 09:56:30 PM,13.494,0.0063
968,03/23/23 03:56:30 AM,14.053,0.0063
969,03/23/23 09:56:30 AM,14.115,0.0063
970,03/23/23 03:56:30 PM,13.494,0.0063
971,03/23/23 09:56:30 PM,13.867,0.0063
972,03/24/23 03:56:30 AM,14.488,0.0063
973,03/24/23 09:56:30 AM,13.556,0.0063
974,03/24/23 03:56:30 PM,12.252,0.0125
975,03/24/23 09:56:30 PM,12.873,0.0063
976,03/25/23 03:56:30 AM,13.991,0.0063
977,03/25/23 09:56:30 AM,14.053,0.0063
978,03/25/23 03:56:30 PM,13.742,0.0063
979,03/25/23 09:56:30 PM,14.239,0.0063
980,03/26/23 03:56:30 AM,14.115,0.0063
981,03/26/23 09:56:30 AM,13.184,0.0063
982,03/26/23 03:56:30 PM,13.618,0.0063
983,03/26/23 09:56:30 PM,13.805,0.0063
984,03/27/23 03:56:30 AM,13.680,0.0125
985,03/27/23 09:56:30 AM,13.494,0.0063
986,03/27/23 03:56:30 PM,12.811,0.0125
987,03/27/23 09:56:30 PM,13.308,0.0063
988,03/28/23 03:56:30 AM,13.556,0.0125
989,03/28/23 09:56:30 AM,13.867,0.0063
990,03/28/23 03:56:30 PM,13.184,0.0063
991,03/28/23 09:56:30 PM,15.233,0.0063
992,03/29/23 03:56:30 AM,15.295,0.0063
993,03/29/23 09:56:30 AM,14.674,0.0063
994,03/29/23 03:56:30 PM,12.252,0.0125
995,03/29/23 09:56:30 PM,15.233,0.0063
996,03/30/23 03:56:30 AM,15.108,0.0063
997,03/30/23 09:56:30 AM,14.550,0.0063
998,03/30/23 03:56:30 PM,14.612,0.0063
999,03/30/23 09:56:30 PM,15.171,0.0063
1000,03/31/23 03:56:30 AM,15.543,0.0063
1001,03/31/23 09:56:30 AM,14.922,0.0063
1002,03/31/23 03:56:30 PM,14.612,0.0063
1003,03/31/23 09:56:30 PM,15.108,0.0063
1004,04/01/23 03:56:30 AM,15.295,0.0063
1005,04/01/23 09:56:30 AM,14.425,0.0063
1006,04/01/23 03:56:30 PM,14.363,0.0063
1007,04/01/23 09:56:30 PM,15.419,0.0063
1008,04/02/23 03:56:30 AM,15.233,0.0063
1009,04/02/23 09:56:30 AM,14.798,0.0063
1010,04/02/23 03:56:30 PM,14.115,0.0063
1011,04/02/23 09:56:30 PM,14.860,0.0063
1012,04/03/23 03:56:30 AM,15.233,0.0063
1013,04/03/23 09:56:30 AM,14.363,0.0063
1014,04/03/23 03:56:30 PM,13.059,0.0125
1015,04/03/23 09:56:30 PM,15.046,0.0063
1016,04/04/23 03:56:30 AM,14.798,0.0063
1017,04/04/23 09:56:30 AM,14.674,0.0063
1018,04/04/23 03:56:30 PM,13.618,0.0125
1019,04/04/23 09:56:30 PM,14.984,0.0063
1020,04/05/23 03:56:30 AM,15.295,0.0063
1021,04/05/23 09:56:30 AM,15.171,0.0063
1022,04/05/23 03:56:30 PM,14.922,0.0063
1023,04/05/23 09:56:30 PM,15.357,0.0063
1024,04/06/23 03:56:30 AM,15.295,0.0063
1025,04/06/23 09:56:30 AM,15.108,0.0063
1026,04/06/23 03:56:30 PM,14.736,0.0063
1027,04/06/23 09:56:30 PM,15.295,0.0063
1028,04/07/23 03:56:30 AM,15.171,0.0063
1029,04/07/23 09:56:30 AM,15.108,0.0063
1030,04/07/23 03:56:30 PM,15.295,0.0063
1031,04/07/23 09:56:30 PM,15.543,0.0063
1032,04/08/23 03:56:30 AM,15.667,0.0063
1033,04/08/23 09:56:30 AM,14.115,0.0063
1034,04/08/23 03:56:30 PM,14.550,0.0063
1035,04/08/23 09:56:30 PM,15.481,0.0063
1036,04/09/23 03:56:30 AM,15.481,0.0063
1037,04/09/23 09:56:30 AM,14.798,0.0063
1038,04/09/23 03:56:30 PM,14.674,0.0063
1039,04/09/23 09:56:30 PM,14.984,0.0063
1040,04/10/23 03:56:30 AM,15.233,0.0063
