,snow_depth_in
2022-02-23 10:12:33-06:00,18.027
2022-02-23 16:12:33-06:00,17.841
2022-02-23 22:12:33-06:00,18.089
2022-02-24 04:12:33-06:00,18.089
2022-02-24 10:12:33-06:00,17.716
2022-02-24 16:12:33-06:00,16.661
2022-02-24 22:12:33-06:00,17.716
2022-02-25 04:12:33-06:00,17.716
2022-02-25 10:12:33-06:00,17.841
2022-02-25 16:12:33-06:00,17.095
2022-02-25 22:12:33-06:00,18.027
2022-02-26 04:12:33-06:00,17.965
2022-02-26 10:12:33-06:00,17.841
2022-02-26 16:12:33-06:00,17.592
2022-02-26 22:12:33-06:00,18.027
2022-02-27 04:12:33-06:00,18.027
2022-02-27 10:12:33-06:00,18.027
2022-02-27 16:12:33-06:00,17.654
2022-02-27 22:12:33-06:00,17.716
2022-02-28 04:12:33-06:00,17.841
2022-02-28 10:12:33-06:00,17.778
2022-02-28 16:12:33-06:00,17.344
2022-02-28 22:12:33-06:00,18.213
2022-03-01 04:12:33-06:00,18.027
2022-03-01 10:12:33-06:00,17.965
2022-03-01 16:12:33-06:00,17.716
2022-03-01 22:12:33-06:00,17.841
2022-03-02 04:12:33-06:00,17.903
2022-03-02 10:12:33-06:00,17.841
2022-03-02 16:12:33-06:00,17.22
2022-03-02 22:12:33-06:00,18.027
2022-03-03 04:12:33-06:00,18.027
2022-03-03 10:12:33-06:00,17.654
2022-03-03 16:12:33-06:00,17.53
2022-03-03 22:12:33-06:00,17.965
2022-03-04 04:12:33-06:00,17.53
2022-03-04 10:12:33-06:00,16.537
2022-03-04 16:12:33-06:00,17.033
2022-03-04 22:12:33-06:00,17.965
2022-03-05 04:12:33-06:00,16.35
2022-03-05 10:12:33-06:00,17.654
2022-03-05 16:12:33-06:00,17.406
2022-03-05 22:12:33-06:00,17.716
2022-03-06 04:12:33-06:00,17.965
2022-03-06 10:12:33-06:00,17.903
2022-03-06 16:12:33-06:00,17.841
2022-03-06 22:12:33-06:00,17.778
2022-03-07 04:12:33-06:00,17.841
2022-03-07 10:12:33-06:00,18.151
2022-03-07 16:12:33-06:00,17.654
2022-03-07 22:12:33-06:00,18.089
2022-03-08 04:12:33-06:00,17.406
2022-03-08 10:12:33-06:00,14.984
2022-03-08 16:12:33-06:00,16.785
2022-03-08 22:12:33-06:00,17.965
2022-03-09 04:12:33-06:00,18.089
2022-03-09 10:12:33-06:00,17.778
2022-03-09 16:12:33-06:00,17.22
2022-03-09 22:12:33-06:00,16.971
2022-03-10 04:12:33-06:00,16.909
2022-03-10 10:12:33-06:00,16.847
2022-03-10 16:12:33-06:00,16.599
2022-03-10 22:12:33-06:00,16.599
2022-03-11 04:12:33-06:00,16.288
2022-03-11 10:12:33-06:00,17.158
2022-03-11 16:12:33-06:00,17.22
2022-03-11 22:12:33-06:00,18.461
2022-03-12 04:12:33-06:00,18.524
2022-03-12 10:12:33-06:00,18.027
2022-03-12 16:12:33-06:00,17.841
2022-03-12 22:12:33-06:00,18.027
2022-03-13 04:12:33-06:00,17.841
2022-03-13 10:12:33-06:00,17.53
2022-03-13 16:12:33-06:00,17.654
2022-03-13 22:12:33-06:00,18.151
2022-03-14 04:12:33-06:00,17.716
2022-03-14 10:12:33-06:00,18.027
2022-03-14 16:12:33-06:00,17.841
2022-03-14 22:12:33-06:00,18.089
2022-03-15 04:12:33-06:00,18.027
2022-03-15 10:12:33-06:00,17.22
2022-03-15 16:12:33-06:00,16.04
2022-03-15 22:12:33-06:00,17.965
2022-03-16 04:12:33-06:00,17.841
2022-03-16 10:12:33-06:00,17.592
2022-03-16 16:12:33-06:00,17.282
2022-03-16 22:12:33-06:00,18.151
2022-03-17 04:12:33-06:00,18.027
2022-03-17 10:12:33-06:00,17.654
2022-03-17 16:12:33-06:00,17.282
2022-03-17 22:12:33-06:00,18.027
2022-03-18 04:12:33-06:00,18.027
2022-03-18 10:12:33-06:00,17.344
2022-03-18 16:12:33-06:00,17.903
2022-03-18 22:12:33-06:00,18.151
2022-03-19 04:12:33-06:00,17.903
2022-03-19 10:12:33-06:00,18.461
2022-03-19 16:12:33-06:00,18.586
2022-03-19 22:12:33-06:00,18.834
2022-03-20 04:12:33-06:00,18.772
2022-03-20 10:12:33-06:00,18.772
2022-03-20 16:12:33-06:00,19.02
2022-03-20 22:12:33-06:00,19.393
2022-03-21 04:12:33-06:00,19.765
2022-03-21 10:12:33-06:00,18.337
2022-03-21 16:12:33-06:00,18.586
2022-03-21 22:12:33-06:00,19.641
2022-03-22 04:12:33-06:00,19.89
2022-03-22 10:12:33-06:00,19.89
2022-03-22 16:12:33-06:00,19.269
2022-03-22 22:12:33-06:00,19.145
2022-03-23 04:12:33-06:00,17.965
2022-03-23 10:12:33-06:00,17.965
2022-03-23 16:12:33-06:00,17.841
2022-03-23 22:12:33-06:00,18.089
2022-03-24 04:12:33-06:00,18.027
2022-03-24 10:12:33-06:00,17.22
2022-03-24 16:12:33-06:00,17.095
2022-03-24 22:12:33-06:00,18.027
2022-03-25 04:12:33-06:00,18.089
2022-03-25 10:12:33-06:00,17.344
2022-03-25 16:12:33-06:00,16.909
2022-03-25 22:12:33-06:00,18.089
2022-03-26 04:12:33-06:00,18.089
2022-03-26 10:12:33-06:00,17.344
2022-03-26 16:12:33-06:00,17.344
2022-03-26 22:12:33-06:00,18.027
2022-03-27 04:12:33-06:00,17.903
2022-03-27 10:12:33-06:00,17.033
2022-03-27 16:12:33-06:00,17.033
2022-03-27 22:12:33-06:00,18.151
2022-03-28 04:12:33-06:00,18.027
2022-03-28 10:12:33-06:00,17.22
2022-03-28 16:12:33-06:00,17.22
2022-03-28 22:12:33-06:00,18.151
2022-03-29 04:12:33-06:00,17.903
2022-03-29 10:12:33-06:00,17.22
2022-03-29 16:12:33-06:00,17.406
2022-03-29 22:12:33-06:00,18.213
2022-03-30 04:12:33-06:00,17.965
2022-03-30 10:12:33-06:00,17.406
2022-03-30 16:12:33-06:00,17.654
2022-03-30 22:12:33-06:00,18.027
2022-03-31 04:12:33-06:00,17.965
2022-03-31 10:12:33-06:00,17.033
2022-03-31 16:12:33-06:00,16.412
2022-03-31 22:12:33-06:00,18.089
2022-04-01 04:12:33-06:00,17.903
2022-04-01 10:12:33-06:00,17.344
2022-04-01 16:12:33-06:00,16.35
2022-04-01 22:12:33-06:00,17.716
2022-04-02 04:12:33-06:00,17.53
2022-04-02 10:12:33-06:00,16.909
2022-04-02 16:12:33-06:00,16.475
2022-04-02 22:12:33-06:00,17.841
2022-04-03 04:12:33-06:00,17.716
2022-04-03 10:12:33-06:00,16.785
2022-04-03 16:12:33-06:00,17.53
2022-04-03 22:12:33-06:00,18.399
2022-04-04 04:12:33-06:00,18.213
2022-04-04 10:12:33-06:00,18.151
2022-04-04 16:12:33-06:00,19.207
2022-04-04 22:12:33-06:00,19.269
2022-04-05 04:12:33-06:00,19.207
2022-04-05 10:12:33-06:00,18.337
2022-04-05 16:12:33-06:00,18.089
2022-04-05 22:12:33-06:00,19.393
2022-04-06 04:12:33-06:00,19.269
2022-04-06 10:12:33-06:00,18.958
2022-04-06 16:12:33-06:00,17.468
2022-04-06 22:12:33-06:00,17.965
2022-04-07 04:12:33-06:00,18.896
2022-04-07 10:12:33-06:00,18.772
2022-04-07 16:12:33-06:00,17.716
2022-04-07 22:12:33-06:00,18.958
2022-04-08 04:12:33-06:00,18.958
2022-04-08 10:12:33-06:00,18.399
2022-04-08 16:12:33-06:00,17.095
2022-04-08 22:12:33-06:00,17.841
2022-04-09 04:12:33-06:00,17.716
2022-04-09 10:12:33-06:00,19.579
2022-04-09 16:12:33-06:00,20.076
2022-04-09 22:12:33-06:00,20.138
2022-04-10 04:12:33-06:00,19.952
2022-04-10 10:12:33-06:00,18.896
2022-04-10 16:12:33-06:00,19.393
2022-04-10 22:12:33-06:00,20.014
2022-04-11 04:12:33-06:00,20.138
2022-04-11 10:12:33-06:00,18.834
2022-04-11 16:12:33-06:00,18.772
2022-04-11 22:12:33-06:00,20.138
2022-04-12 04:12:33-06:00,20.014
2022-04-12 10:12:33-06:00,19.145
2022-04-12 16:12:33-06:00,19.082
2022-04-12 22:12:33-06:00,19.331
2022-04-13 04:12:33-06:00,19.828
2022-04-13 10:12:33-06:00,19.952
2022-04-13 16:12:33-06:00,19.703
2022-04-13 22:12:33-06:00,20.138
2022-04-14 04:12:33-06:00,19.765
2022-04-14 10:12:33-06:00,19.393
2022-04-14 16:12:33-06:00,19.703
2022-04-14 22:12:33-06:00,20.324
2022-04-15 04:12:33-06:00,20.014
2022-04-15 10:12:33-06:00,18.586
2022-04-15 16:12:33-06:00,19.207
2022-04-15 22:12:33-06:00,20.014
2022-04-16 04:12:33-06:00,20.014
2022-04-16 10:12:33-06:00,18.834
2022-04-16 16:12:33-06:00,18.71
2022-04-16 22:12:33-06:00,19.641
2022-04-17 04:12:33-06:00,20.014
2022-04-17 10:12:33-06:00,19.517
2022-04-17 16:12:33-06:00,18.958
2022-04-17 22:12:33-06:00,19.455
2022-04-18 04:12:33-06:00,19.641
2022-04-18 10:12:33-06:00,19.082
2022-04-18 16:12:33-06:00,18.958
2022-04-18 22:12:33-06:00,19.269
2022-04-19 04:12:33-06:00,19.765
2022-04-19 10:12:33-06:00,18.399
2022-04-19 16:12:33-06:00,18.71
2022-04-19 22:12:33-06:00,19.02
2022-04-20 04:12:33-06:00,19.703
2022-04-20 10:12:33-06:00,18.772
2022-04-20 16:12:33-06:00,19.02
2022-04-20 22:12:33-06:00,19.393
2022-04-21 04:12:33-06:00,19.765
2022-04-21 10:12:33-06:00,18.213
2022-04-21 16:12:33-06:00,17.903
2022-04-21 22:12:33-06:00,19.517
2022-04-22 04:12:33-06:00,19.89
2022-04-22 10:12:33-06:00,19.393
2022-04-22 16:12:33-06:00,18.834
2022-04-22 22:12:33-06:00,19.02
2022-04-23 04:12:33-06:00,19.641
2022-04-23 10:12:33-06:00,19.207
2022-04-23 16:12:33-06:00,18.461
2022-04-23 22:12:33-06:00,17.778
2022-04-24 04:12:33-06:00,19.393
2022-04-24 10:12:33-06:00,18.151
2022-04-24 16:12:33-06:00,17.903
2022-04-24 22:12:33-06:00,18.524
2022-04-25 04:12:33-06:00,19.455
2022-04-25 10:12:33-06:00,18.213
2022-04-25 16:12:33-06:00,18.337
2022-04-25 22:12:33-06:00,18.71
2022-04-26 04:12:33-06:00,19.517
2022-04-26 10:12:33-06:00,19.207
2022-04-26 16:12:33-06:00,18.648
2022-04-26 22:12:33-06:00,19.455
2022-04-27 04:12:33-06:00,19.579
2022-04-27 10:12:33-06:00,17.53
2022-04-27 16:12:33-06:00,19.082
2022-04-27 22:12:33-06:00,19.765
2022-04-28 04:12:33-06:00,19.455
2022-04-28 16:12:33-06:00,19.082
2022-04-28 22:12:33-06:00,19.393
2022-04-29 04:12:33-06:00,19.641
2022-04-29 10:12:33-06:00,19.269
2022-04-29 16:12:33-06:00,18.71
2022-04-29 22:12:33-06:00,18.027
2022-04-30 04:12:33-06:00,19.641
2022-04-30 10:12:33-06:00,17.592
2022-04-30 16:12:33-06:00,17.22
2022-04-30 22:12:33-06:00,16.847
2022-05-01 04:12:33-06:00,18.275
2022-05-01 10:12:33-06:00,18.027
2022-05-01 16:12:33-06:00,16.847
2022-05-01 22:12:33-06:00,16.785
2022-05-02 04:12:33-06:00,17.592
2022-05-02 10:12:33-06:00,16.475
2022-05-02 16:12:33-06:00,15.605
2022-05-02 22:12:33-06:00,15.543
2022-05-03 04:12:33-06:00,16.971
2022-05-03 10:12:33-06:00,16.971
2022-05-03 16:12:33-06:00,16.909
2022-05-03 22:12:33-06:00,17.282
2022-05-04 04:12:33-06:00,17.095
2022-05-04 10:12:33-06:00,16.909
2022-05-04 16:12:33-06:00,16.971
2022-05-04 22:12:33-06:00,17.22
2022-05-05 04:12:33-06:00,17.592
2022-05-05 10:12:33-06:00,17.841
2022-05-05 16:12:33-06:00,18.461
2022-05-05 22:12:33-06:00,17.53
2022-05-06 04:12:33-06:00,17.592
2022-05-06 10:12:33-06:00,17.53
2022-05-06 16:12:33-06:00,17.158
2022-05-06 22:12:33-06:00,17.344
2022-05-07 04:12:33-06:00,17.53
2022-05-07 10:12:33-06:00,16.971
2022-05-07 16:12:33-06:00,16.537
2022-05-07 22:12:33-06:00,15.978
2022-05-08 04:12:33-06:00,17.22
2022-05-08 10:12:33-06:00,16.971
2022-05-08 16:12:33-06:00,15.605
2022-05-08 22:12:33-06:00,14.736
2022-05-09 04:12:33-06:00,15.978
2022-05-09 10:12:33-06:00,15.916
2022-05-09 16:12:33-06:00,14.922
2022-05-09 22:12:33-06:00,14.86
2022-05-10 04:12:33-06:00,15.481
2022-05-10 10:12:33-06:00,15.543
2022-05-10 16:12:33-06:00,15.171
2022-05-10 22:12:33-06:00,15.171
2022-05-11 04:12:33-06:00,15.295
2022-05-11 10:12:33-06:00,14.922
2022-05-11 16:12:33-06:00,14.053
2022-05-11 22:12:33-06:00,13.059
2022-05-12 04:12:33-06:00,13.867
2022-05-12 10:12:33-06:00,13.308
2022-05-12 16:12:33-06:00,12.19
2022-05-12 22:12:33-06:00,11.507
2022-05-13 04:12:33-06:00,12.128
2022-05-13 10:12:33-06:00,12.376
2022-05-13 16:12:33-06:00,12.19
2022-05-13 22:12:33-06:00,12.376
2022-05-14 04:12:33-06:00,12.252
2022-05-14 10:12:33-06:00,12.19
2022-05-14 16:12:33-06:00,12.19
2022-05-14 22:12:33-06:00,12.252
2022-05-15 04:12:33-06:00,12.438
2022-05-15 10:12:33-06:00,13.308
2022-05-15 16:12:33-06:00,12.066
2022-05-15 22:12:33-06:00,11.507
2022-05-16 04:12:33-06:00,11.818
2022-05-16 10:12:33-06:00,11.88
2022-05-16 16:12:33-06:00,10.389
2022-05-16 22:12:33-06:00,10.451
2022-05-17 04:12:33-06:00,10.576
2022-05-17 10:12:33-06:00,10.514
2022-05-17 16:12:33-06:00,10.576
2022-05-17 22:12:33-06:00,10.576
2022-05-18 04:12:33-06:00,10.886
2022-05-18 10:12:33-06:00,10.762
2022-05-18 16:12:33-06:00,10.451
2022-05-18 22:12:33-06:00,9.458
2022-05-19 04:12:33-06:00,9.396
2022-05-19 10:12:33-06:00,9.334
2022-05-19 16:12:33-06:00,9.706
2022-05-19 22:12:33-06:00,8.154
2022-05-20 04:12:33-06:00,9.272
2022-05-20 10:12:33-06:00,8.651
2022-05-20 16:12:33-06:00,6.353
2022-05-20 22:12:33-06:00,5.795
2022-05-21 04:12:33-06:00,5.919
2022-05-21 10:12:33-06:00,5.981
2022-05-21 16:12:33-06:00,6.353
2022-05-21 22:12:33-06:00,5.422
2022-05-22 04:12:33-06:00,6.167
2022-05-22 10:12:33-06:00,6.167
2022-05-22 16:12:33-06:00,5.111
2022-05-22 22:12:33-06:00,6.353
2022-05-23 04:12:33-06:00,5.298
2022-05-23 10:12:33-06:00,6.167
2022-05-23 16:12:33-06:00,4.987
2022-05-23 22:12:33-06:00,4.491
2022-05-24 04:12:33-06:00,4.801
2022-05-24 10:12:33-06:00,4.987
2022-05-24 16:12:33-06:00,4.118
2022-05-24 22:12:33-06:00,4.18
2022-05-25 04:12:33-06:00,4.056
2022-05-25 10:12:33-06:00,4.863
2022-05-25 16:12:33-06:00,4.491
2022-05-25 22:12:33-06:00,3.249
2022-05-26 04:12:33-06:00,4.304
2022-05-26 10:12:33-06:00,5.422
2022-05-26 16:12:33-06:00,5.049
2022-05-26 22:12:33-06:00,5.422
2022-05-27 04:12:33-06:00,4.615
2022-05-27 10:12:33-06:00,5.236
2022-05-27 16:12:33-06:00,4.677
2022-05-27 22:12:33-06:00,5.36
2022-05-28 04:12:33-06:00,6.105
2022-05-28 10:12:33-06:00,6.291
2022-05-28 16:12:33-06:00,4.491
2022-05-28 22:12:33-06:00,4.18
2022-05-29 04:12:33-06:00,4.366
2022-05-29 10:12:33-06:00,4.615
2022-05-29 16:12:33-06:00,4.118
2022-05-29 22:12:33-06:00,4.18
2022-05-30 04:12:33-06:00,4.615
2022-05-30 10:12:33-06:00,4.615
2022-05-30 16:12:33-06:00,4.677
2022-05-30 22:12:33-06:00,3.808
2022-05-31 04:12:33-06:00,6.167
2022-05-31 10:12:33-06:00,5.484
2022-05-31 16:12:33-06:00,4.925
2022-05-31 22:12:33-06:00,4.739
2022-06-01 04:12:33-06:00,5.422
2022-06-01 10:12:33-06:00,4.553
2022-06-01 16:12:33-06:00,3.808
2022-06-01 22:12:33-06:00,3.497
2022-06-02 04:12:33-06:00,3.497
2022-06-02 10:12:33-06:00,4.615
2022-06-02 16:12:33-06:00,3.125
2022-06-02 22:12:33-06:00,3.683
2022-06-03 04:12:33-06:00,5.484
2022-06-03 10:12:33-06:00,4.863
2022-06-03 16:12:33-06:00,4.677
2022-06-03 22:12:33-06:00,5.608
2022-06-04 04:12:33-06:00,6.105
2022-06-04 10:12:33-06:00,4.739
2022-06-04 16:12:33-06:00,4.925
2022-06-04 22:12:33-06:00,5.236
2022-06-05 04:12:33-06:00,4.18
2022-06-05 10:12:33-06:00,4.925
2022-06-05 16:12:33-06:00,4.801
2022-06-05 22:12:33-06:00,4.304
2022-06-06 04:12:33-06:00,4.925
2022-06-06 10:12:33-06:00,4.428
2022-06-06 16:12:33-06:00,4.18
2022-06-06 22:12:33-06:00,4.987
2022-06-07 04:12:33-06:00,5.919
2022-06-07 10:12:33-06:00,6.54
2022-06-07 16:12:33-06:00,4.056
2022-06-07 22:12:33-06:00,5.484
2022-06-08 04:12:33-06:00,4.863
2022-06-08 10:12:33-06:00,4.739
2022-06-08 16:12:33-06:00,6.602
2022-06-08 22:12:33-06:00,4.739
2022-06-09 04:12:33-06:00,6.043
2022-06-09 10:12:33-06:00,5.608
2022-06-09 16:12:33-06:00,5.857
2022-06-09 22:12:33-06:00,3.87
2022-06-10 04:12:33-06:00,5.67
2022-06-10 10:12:33-06:00,5.174
2022-06-10 16:12:33-06:00,4.366
2022-06-10 22:12:33-06:00,5.484
2022-06-11 04:12:33-06:00,3.808
2022-06-11 10:12:33-06:00,4.18
2022-06-11 16:12:33-06:00,3.187
2022-06-11 22:12:33-06:00,3.683
2022-06-12 04:12:33-06:00,4.615
2022-06-12 10:12:33-06:00,4.987
2022-06-12 16:12:33-06:00,4.491
2022-06-12 22:12:33-06:00,4.739
2022-06-13 04:12:33-06:00,4.553
2022-06-13 10:12:33-06:00,3.373
2022-06-13 16:12:33-06:00,3.994
2022-06-13 22:12:33-06:00,2.938
2022-06-14 04:12:33-06:00,3.0
2022-06-14 10:12:33-06:00,4.366
2022-06-14 16:12:33-06:00,3.311
2022-06-14 22:12:33-06:00,2.814
2022-06-15 04:12:33-06:00,4.987
2022-06-15 10:12:33-06:00,3.87
2022-06-15 16:12:33-06:00,3.311
2022-06-15 22:12:33-06:00,3.745
2022-06-16 04:12:33-06:00,4.304
2022-06-16 10:12:33-06:00,3.87
2022-06-16 16:12:33-06:00,5.111
2022-06-16 22:12:33-06:00,3.621
2022-06-17 04:12:33-06:00,4.118
2022-06-17 10:12:33-06:00,3.683
2022-06-17 16:12:33-06:00,2.938
2022-06-17 22:12:33-06:00,4.18
2022-06-18 04:12:33-06:00,3.683
2022-06-18 10:12:33-06:00,4.056
2022-06-18 16:12:33-06:00,4.18
2022-06-18 22:12:33-06:00,4.056
2022-06-19 04:12:33-06:00,4.491
2022-06-19 10:12:33-06:00,3.87
2022-06-19 16:12:33-06:00,3.994
2022-06-19 22:12:33-06:00,3.062
2022-06-20 04:12:33-06:00,4.677
2022-06-20 10:12:33-06:00,4.863
2022-06-20 16:12:33-06:00,4.739
2022-06-20 22:12:33-06:00,3.559
2022-06-21 04:12:33-06:00,4.863
2022-06-21 10:12:33-06:00,6.043
2022-06-21 16:12:33-06:00,4.925
2022-06-21 22:12:33-06:00,3.311
2022-06-22 04:12:33-06:00,4.18
2022-06-22 10:12:33-06:00,3.125
2022-06-22 16:12:33-06:00,3.87
2022-06-22 22:12:33-06:00,4.428
2022-06-23 04:12:33-06:00,4.677
2022-06-23 10:12:33-06:00,6.478
2022-06-23 16:12:33-06:00,6.043
2022-06-23 22:12:33-06:00,4.739
2022-06-24 04:12:33-06:00,5.049
2022-06-24 10:12:33-06:00,5.422
2022-06-24 16:12:33-06:00,6.664
2022-06-24 22:12:33-06:00,5.608
2022-06-25 04:12:33-06:00,4.739
2022-06-25 10:12:33-06:00,6.85
2022-06-25 16:12:33-06:00,2.876
2022-06-25 22:12:33-06:00,6.353
2022-06-26 04:12:33-06:00,4.491
2022-06-26 10:12:33-06:00,5.919
2022-06-26 16:12:33-06:00,3.062
2022-06-26 22:12:33-06:00,3.745
2022-06-27 04:12:33-06:00,4.118
2022-06-27 10:12:33-06:00,4.18
2022-06-27 16:12:33-06:00,5.732
2022-06-27 22:12:33-06:00,5.67
2022-06-28 04:12:33-06:00,5.049
2022-06-28 10:12:33-06:00,6.664
2022-06-28 16:12:33-06:00,6.664
2022-06-28 22:12:33-06:00,8.092
2022-06-29 04:12:33-06:00,4.242
2022-06-29 10:12:33-06:00,6.291
2022-06-29 16:12:33-06:00,5.981
2022-06-29 22:12:33-06:00,5.174
2022-06-30 04:12:33-06:00,5.732
2022-06-30 10:12:33-06:00,5.422
2022-06-30 16:12:33-06:00,5.919
2022-06-30 22:12:33-06:00,5.484
2022-07-01 04:12:33-06:00,6.105
2022-07-01 10:12:33-06:00,4.739
2022-07-01 16:12:33-06:00,6.415
2022-07-01 22:12:33-06:00,6.726
2022-07-02 04:12:33-06:00,6.167
2022-07-02 10:12:33-06:00,7.036
2022-07-02 16:12:33-06:00,8.216
2022-07-02 22:12:33-06:00,7.347
2022-07-03 04:12:33-06:00,5.111
2022-07-03 10:12:33-06:00,5.111
2022-07-03 16:12:33-06:00,8.216
2022-07-03 22:12:33-06:00,5.608
2022-07-04 04:12:33-06:00,3.373
2022-07-04 10:12:33-06:00,5.546
2022-07-04 16:12:33-06:00,7.844
2022-07-04 22:12:33-06:00,8.589
2022-07-05 04:12:33-06:00,5.67
2022-07-05 10:12:33-06:00,5.236
2022-07-05 16:12:33-06:00,4.056
2022-07-05 22:12:33-06:00,7.098
2022-07-06 04:12:33-06:00,4.118
2022-07-06 10:12:33-06:00,4.863
2022-07-06 16:12:33-06:00,5.795
2022-07-06 22:12:33-06:00,4.801
2022-07-07 04:12:33-06:00,5.608
2022-07-07 10:12:33-06:00,5.857
2022-07-07 16:12:33-06:00,7.595
2022-07-07 22:12:33-06:00,10.265
2022-07-08 04:12:33-06:00,5.919
2022-07-08 10:12:33-06:00,6.974
2022-07-08 16:12:33-06:00,7.719
2022-07-08 22:12:33-06:00,5.236
2022-07-09 04:12:33-06:00,4.863
2022-07-09 10:12:33-06:00,3.125
2022-07-09 16:12:33-06:00,7.533
2022-07-09 22:12:33-06:00,5.111
2022-07-10 04:12:33-06:00,6.043
2022-07-10 10:12:33-06:00,5.732
2022-07-10 16:12:33-06:00,5.111
2022-07-10 22:12:33-06:00,4.925
2022-07-11 04:12:33-06:00,3.559
2022-07-11 10:12:33-06:00,6.602
2022-07-11 16:12:33-06:00,5.795
2022-07-11 22:12:33-06:00,5.049
2022-07-12 04:12:33-06:00,5.298
2022-07-12 10:12:33-06:00,5.111
2022-07-12 16:12:33-06:00,6.54
2022-07-12 22:12:33-06:00,6.105
2022-07-13 04:12:33-06:00,5.67
2022-07-13 10:12:33-06:00,5.36
2022-07-13 16:12:33-06:00,6.043
2022-07-13 22:12:33-06:00,7.719
2022-07-14 04:12:33-06:00,6.043
2022-07-14 10:12:33-06:00,6.415
2022-07-14 16:12:33-06:00,6.788
2022-07-14 22:12:33-06:00,6.415
2022-07-15 04:12:33-06:00,7.223
2022-07-15 10:12:33-06:00,6.415
2022-07-15 16:12:33-06:00,6.167
2022-07-15 22:12:33-06:00,5.795
2022-07-16 04:12:33-06:00,6.291
2022-07-16 10:12:33-06:00,4.987
2022-07-16 16:12:33-06:00,5.422
2022-07-16 22:12:33-06:00,5.049
2022-07-17 04:12:33-06:00,4.553
2022-07-17 10:12:33-06:00,6.415
2022-07-17 16:12:33-06:00,5.422
2022-07-17 22:12:33-06:00,5.732
2022-07-18 04:12:33-06:00,5.298
2022-07-18 10:12:33-06:00,6.105
2022-07-18 16:12:33-06:00,4.118
2022-07-18 22:12:33-06:00,5.795
2022-07-19 04:12:33-06:00,5.422
2022-07-19 10:12:33-06:00,4.428
2022-07-19 16:12:33-06:00,4.677
2019-07-06 16:53:05-07:00,12.314
2019-07-06 22:53:05-07:00,10.017
2019-07-07 04:53:05-07:00,11.88
2019-07-07 10:53:05-07:00,11.197
2019-07-07 16:53:05-07:00,11.693
2019-07-07 22:53:05-07:00,11.383
2019-07-08 04:53:05-07:00,10.948
2019-07-08 10:53:05-07:00,11.383
2019-07-08 16:53:05-07:00,10.762
2019-07-08 22:53:05-07:00,10.886
2019-07-09 04:53:05-07:00,12.19
2019-07-09 10:53:05-07:00,11.755
2019-07-09 16:53:05-07:00,11.942
2019-07-09 22:53:05-07:00,12.314
2019-07-10 04:53:05-07:00,12.19
2019-07-10 10:53:05-07:00,10.638
2019-07-10 16:53:05-07:00,10.017
2019-07-10 22:53:05-07:00,11.755
2019-07-11 04:53:05-07:00,10.762
2019-07-11 10:53:05-07:00,10.7
2019-07-11 16:53:05-07:00,10.824
2019-07-11 22:53:05-07:00,11.321
2019-07-12 04:53:05-07:00,11.135
2019-07-12 10:53:05-07:00,11.259
2019-07-12 16:53:05-07:00,12.252
2019-07-12 22:53:05-07:00,10.762
2019-07-13 04:53:05-07:00,10.514
2019-07-13 10:53:05-07:00,11.259
2019-07-13 16:53:05-07:00,12.19
2019-07-13 22:53:05-07:00,12.128
2019-07-14 04:53:05-07:00,11.755
2019-07-14 10:53:05-07:00,11.072
2019-07-14 16:53:05-07:00,10.886
2019-07-14 22:53:05-07:00,11.507
2019-07-15 04:53:05-07:00,11.755
2019-07-15 10:53:05-07:00,11.321
2019-07-15 16:53:05-07:00,12.128
2019-07-15 22:53:05-07:00,11.88
2019-07-16 04:53:05-07:00,11.818
2019-07-16 10:53:05-07:00,10.824
2019-07-16 16:53:05-07:00,11.259
2019-07-16 22:53:05-07:00,10.948
2019-07-17 04:53:05-07:00,11.072
2019-07-17 10:53:05-07:00,10.451
2019-07-17 16:53:05-07:00,12.687
2019-07-17 22:53:05-07:00,11.197
2019-07-18 04:53:05-07:00,11.383
2019-07-18 10:53:05-07:00,11.569
2019-07-18 16:53:05-07:00,10.079
2019-07-18 22:53:05-07:00,11.197
2019-07-19 04:53:05-07:00,10.948
2019-07-19 10:53:05-07:00,9.955
2019-07-19 16:53:05-07:00,10.948
2019-07-19 22:53:05-07:00,10.948
2019-07-20 04:53:05-07:00,11.135
2019-07-20 10:53:05-07:00,11.321
2019-07-20 16:53:05-07:00,11.383
2019-07-20 22:53:05-07:00,11.259
2019-07-21 04:53:05-07:00,11.072
2019-07-21 10:53:05-07:00,12.563
2019-07-21 16:53:05-07:00,9.582
2019-07-21 22:53:05-07:00,11.321
2019-07-22 04:53:05-07:00,11.197
2019-07-22 10:53:05-07:00,11.88
2019-07-22 16:53:05-07:00,12.314
2019-07-22 22:53:05-07:00,10.203
2019-07-23 04:53:05-07:00,10.948
2019-07-23 10:53:05-07:00,11.631
2019-07-23 16:53:05-07:00,9.706
2019-07-23 22:53:05-07:00,10.327
2019-07-24 04:53:05-07:00,10.389
2019-07-24 10:53:05-07:00,9.582
2019-07-24 16:53:05-07:00,9.893
2019-07-24 22:53:05-07:00,10.7
2019-07-25 04:53:05-07:00,10.141
2019-07-25 10:53:05-07:00,10.141
2019-07-25 16:53:05-07:00,11.197
2019-07-25 22:53:05-07:00,9.955
2019-07-26 04:53:05-07:00,10.141
2019-07-26 10:53:05-07:00,9.893
2019-07-26 16:53:05-07:00,10.451
