Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger Gruber#2,,,,,,,,,,,,,
Serial Number,5123,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.19.4,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,
Sampling Rate,FIXED,,,,,,,,,,,,,
Current Interval,1:00:00,,,,,,,,,,,,,
Start Time,6/28/2019,13:07:13,,,,,,,,,,,,
Current Time,7/20/2022,16:43:52,Logger Time,7/20/2022,14:08:08,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,
Number Of Records,26786,Dnl using USB,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,20002A,FFFFFFFF,0,Bat Type LSH14Light,,WD 255,PO 0,EXT 157,BO 0,SW 255,PDI 255,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
2/26/2021 0:07,14557,3.26,0.007589,0.025944,,,,0.007589,0.025944,-40.8,0,0,0,0
2/26/2021 1:07,14558,3.26,0.007576,0.02593,,,,0.007576,0.02593,-40.7,0,0,0,0
2/26/2021 2:07,14559,3.26,0.007572,0.025923,,,,0.007572,0.025923,-40.8,0,0,0,0
2/26/2021 3:07,14560,3.26,0.007574,0.025911,,,,0.007574,0.025911,-40.8,0,0,0,0
2/26/2021 4:07,14561,3.26,0.007561,0.025915,,,,0.007561,0.025915,-40.7,0,0,0,0
2/26/2021 5:07,14562,3.26,0.007542,0.025915,,,,0.007542,0.025915,-40.3,0,0,0,0
2/26/2021 6:07,14563,3.26,0.007526,0.025871,,,,0.007526,0.025871,-40,0,0,0,0
2/26/2021 7:07,14564,3.26,0.007504,0.025881,,,,0.007504,0.025881,-39.6,0,0,0,0
2/26/2021 8:07,14565,3.26,0.007521,0.025841,,,,0.007521,0.025841,-39.2,0,0,0,0
2/26/2021 9:07,14566,3.26,0.007507,0.025852,,,,0.007507,0.025852,-38.7,0,0,0,0
2/26/2021 10:07,14567,3.26,0.007498,0.025791,,,,0.007498,0.025791,-38,0,0,0,0
2/26/2021 11:07,14568,3.31,0.007511,0.02582,,,,0.007511,0.02582,-37.4,0,0,0,0
2/26/2021 12:07,14569,3.31,0.007584,0.025827,,,,0.007584,0.025827,-36.8,0,0,0,0
2/26/2021 13:07,14570,3.31,0.007584,0.025774,,,,0.007584,0.025774,-36,0,0,0,0
2/26/2021 14:07,14571,3.31,0.007587,0.025776,,,,0.007587,0.025776,-35.3,0,0,0,0
2/26/2021 15:07,14572,3.31,0.007504,0.025763,,,,0.007504,0.025763,-34.6,0,0,0,0
2/26/2021 16:07,14573,3.31,0.007603,0.025772,,,,0.007603,0.025772,-34.2,0,0,0,0
2/26/2021 17:07,14574,3.31,0.007647,0.025747,,,,0.007647,0.025747,-33.9,0,0,0,0
2/26/2021 18:07,14575,3.36,0.007654,0.02574,,,,0.007654,0.02574,-33.6,0,0,0,0
2/26/2021 19:07,14576,3.36,0.007708,0.025721,,,,0.007708,0.025721,-33.4,0,0,0,0
2/26/2021 20:07,14577,3.31,0.007774,0.025738,,,,0.007774,0.025738,-33.5,0,0,0,0
2/26/2021 21:07,14578,3.31,0.007792,0.025719,,,,0.007792,0.025719,-33.6,0,0,0,0
2/26/2021 22:07,14579,3.31,0.007793,0.02573,,,,0.007793,0.02573,-33.4,0,0,0,0
2/26/2021 23:07,14580,3.31,0.007776,0.025732,,,,0.007776,0.025732,-33.1,0,0,0,0
2/27/2021 0:07,14581,3.36,0.007885,0.025707,,,,0.007885,0.025707,-32.9,0,0,0,0
2/27/2021 1:07,14582,3.36,0.007904,0.025713,,,,0.007904,0.025713,-32.9,0,0,0,0
2/27/2021 2:07,14583,3.36,0.007952,0.025721,,,,0.007952,0.025721,-33.1,0,0,0,0
2/27/2021 3:07,14584,3.31,0.007944,0.025724,,,,0.007944,0.025724,-33.6,0,0,0,0
2/27/2021 4:07,14585,3.31,0.007915,0.025736,,,,0.007915,0.025736,-34.1,0,0,0,0
2/27/2021 5:07,14586,3.31,0.007896,0.025719,,,,0.007896,0.025719,-34.4,0,0,0,0
2/27/2021 6:07,14587,3.31,0.007874,0.025738,,,,0.007874,0.025738,-34.9,0,0,0,0
2/27/2021 7:07,14588,3.31,0.00786,0.025747,,,,0.00786,0.025747,-35.1,0,0,0,0
2/27/2021 8:07,14589,3.31,0.007858,0.025728,,,,0.007858,0.025728,-34.7,0,0,0,0
2/27/2021 9:07,14590,3.31,0.007847,0.025703,,,,0.007847,0.025703,-34.1,0,0,0,0
2/27/2021 10:07,14591,3.31,0.007883,0.025703,,,,0.007883,0.025703,-33.5,0,0,0,0
2/27/2021 11:07,14592,3.36,0.00795,0.025673,,,,0.00795,0.025673,-32.8,0,0,0,0
2/27/2021 12:07,14593,3.36,0.008009,0.025679,,,,0.008009,0.025679,-32.2,0,0,0,0
2/27/2021 13:07,14594,3.36,0.00808,0.025667,,,,0.00808,0.025667,-31.7,0,0,0,0
2/27/2021 14:07,14595,3.36,0.008144,0.025681,,,,0.008144,0.025681,-31.3,0,0,0,0
2/27/2021 15:07,14596,3.36,0.008196,0.025667,,,,0.008196,0.025667,-31.4,0,0,0,0
2/27/2021 16:07,14597,3.36,0.008219,0.025682,,,,0.008219,0.025682,-31.9,0,0,0,0
2/27/2021 17:07,14598,3.36,0.008192,0.025684,,,,0.008192,0.025684,-32.5,0,0,0,0
2/27/2021 18:07,14599,3.31,0.008173,0.025707,,,,0.008173,0.025707,-33.1,0,0,0,0
2/27/2021 19:07,14600,3.31,0.008141,0.025698,,,,0.008141,0.025698,-33.7,0,0,0,0
2/27/2021 20:07,14601,3.31,0.008118,0.025711,,,,0.008118,0.025711,-34.1,0,0,0,0
2/27/2021 21:07,14602,3.31,0.008089,0.025692,,,,0.008089,0.025692,-34.6,0,0,0,0
2/27/2021 22:07,14603,3.31,0.008045,0.025713,,,,0.008045,0.025713,-35.1,0,0,0,0
2/27/2021 23:07,14604,3.31,0.008009,0.0257,,,,0.008009,0.0257,-35.4,0,0,0,0
2/28/2021 0:07,14605,3.31,0.007977,0.025709,,,,0.007977,0.025709,-35.7,0,0,0,0
2/28/2021 1:07,14606,3.31,0.007936,0.025709,,,,0.007936,0.025709,-36.1,0,0,0,0
2/28/2021 2:07,14607,3.31,0.007915,0.025726,,,,0.007915,0.025726,-36.4,0,0,0,0
2/28/2021 3:07,14608,3.31,0.007893,0.025726,,,,0.007893,0.025726,-36.5,0,0,0,0
2/28/2021 4:07,14609,3.31,0.007872,0.025709,,,,0.007872,0.025709,-36.7,0,0,0,0
2/28/2021 5:07,14610,3.26,0.007854,0.025709,,,,0.007854,0.025709,-36.9,0,0,0,0
2/28/2021 6:07,14611,3.26,0.007828,0.025709,,,,0.007828,0.025709,-37.2,0,0,0,0
2/28/2021 7:07,14612,3.26,0.007788,0.025717,,,,0.007788,0.025717,-37.7,0,0,0,0
2/28/2021 8:07,14613,3.26,0.007769,0.025711,,,,0.007769,0.025711,-38.1,0,0,0,0
2/28/2021 9:07,14614,3.26,0.00775,0.02573,,,,0.00775,0.02573,-38.4,0,0,0,0
2/28/2021 10:07,14615,3.26,0.007732,0.025711,,,,0.007732,0.025711,-38.6,0,0,0,0
2/28/2021 11:07,14616,3.26,0.007727,0.025715,,,,0.007727,0.025715,-38.4,0,0,0,0
2/28/2021 12:07,14617,3.26,0.007723,0.025702,,,,0.007723,0.025702,-37.9,0,0,0,0
2/28/2021 13:07,14618,3.26,0.007742,0.025671,,,,0.007742,0.025671,-37.5,0,0,0,0
2/28/2021 14:07,14619,3.31,0.007744,0.025654,,,,0.007744,0.025654,-37.1,0,0,0,0
2/28/2021 15:07,14620,3.31,0.007759,0.025646,,,,0.007759,0.025646,-36.8,0,0,0,0
2/28/2021 16:07,14621,3.31,0.007763,0.02565,,,,0.007763,0.02565,-36.6,0,0,0,0
2/28/2021 17:07,14622,3.31,0.007772,0.025663,,,,0.007772,0.025663,-36.6,0,0,0,0
2/28/2021 18:07,14623,3.31,0.007772,0.025648,,,,0.007772,0.025648,-36.7,0,0,0,0
2/28/2021 19:07,14624,3.31,0.007778,0.025658,,,,0.007778,0.025658,-36.8,0,0,0,0
2/28/2021 20:07,14625,3.31,0.007795,0.025646,,,,0.007795,0.025646,-36.8,0,0,0,0
2/28/2021 21:07,14626,3.31,0.007795,0.025654,,,,0.007795,0.025654,-36.8,0,0,0,0
2/28/2021 22:07,14627,3.31,0.007795,0.02564,,,,0.007795,0.02564,-36.8,0,0,0,0
2/28/2021 23:07,14628,3.31,0.007793,0.025642,,,,0.007793,0.025642,-36.9,0,0,0,0
3/1/2021 0:07,14629,3.31,0.007795,0.02564,,,,0.007795,0.02564,-36.8,0,0,0,0
3/1/2021 1:07,14630,3.31,0.007809,0.025637,,,,0.007809,0.025637,-36.6,0,0,0,0
3/1/2021 2:07,14631,3.31,0.007839,0.025602,,,,0.007839,0.025602,-35.8,0,0,0,0
3/1/2021 3:07,14632,3.31,0.007853,0.025583,,,,0.007853,0.025583,-35.1,0,0,0,0
3/1/2021 4:07,14633,3.31,0.007881,0.025583,,,,0.007881,0.025583,-34.9,0,0,0,0
3/1/2021 5:07,14634,3.31,0.007889,0.025574,,,,0.007889,0.025574,-35,0,0,0,0
3/1/2021 6:07,14635,3.31,0.007896,0.025589,,,,0.007896,0.025589,-35.2,0,0,0,0
3/1/2021 7:07,14636,3.31,0.0079,0.025583,,,,0.0079,0.025583,-35.6,0,0,0,0
3/1/2021 8:07,14637,3.31,0.007898,0.025589,,,,0.007898,0.025589,-35.7,0,0,0,0
3/1/2021 9:07,14638,3.31,0.007896,0.025595,,,,0.007896,0.025595,-35.7,0,0,0,0
3/1/2021 10:07,14639,3.31,0.007896,0.025585,,,,0.007896,0.025585,-35.9,0,0,0,0
3/1/2021 11:07,14640,3.31,0.007904,0.025583,,,,0.007904,0.025583,-35.8,0,0,0,0
3/1/2021 12:07,14641,3.31,0.007915,0.025572,,,,0.007915,0.025572,-35.6,0,0,0,0
3/1/2021 13:07,14642,3.31,0.007923,0.02556,,,,0.007923,0.02556,-35.2,0,0,0,0
3/1/2021 14:07,14643,3.31,0.007977,0.025545,,,,0.007977,0.025545,-34.6,0,0,0,0
3/1/2021 15:07,14644,3.31,0.008024,0.025532,,,,0.008024,0.025532,-33.8,0,0,0,0
3/1/2021 16:07,14645,3.36,0.008078,0.025545,,,,0.008078,0.025545,-33.1,0,0,0,0
3/1/2021 17:07,14646,3.36,0.008144,0.025524,,,,0.008144,0.025524,-32.6,0,0,0,0
3/1/2021 18:07,14647,3.36,0.008177,0.025522,,,,0.008177,0.025522,-32.4,0,0,0,0
3/1/2021 19:07,14648,3.36,0.008205,0.025539,,,,0.008205,0.025539,-32.4,0,0,0,0
3/1/2021 20:07,14649,3.36,0.008223,0.025534,,,,0.008223,0.025534,-32.6,0,0,0,0
3/1/2021 21:07,14650,3.36,0.008236,0.025541,,,,0.008236,0.025541,-32.9,0,0,0,0
3/1/2021 22:07,14651,3.36,0.008238,0.025543,,,,0.008238,0.025543,-33.1,0,0,0,0
3/1/2021 23:07,14652,3.36,0.008257,0.025543,,,,0.008257,0.025543,-33.2,0,0,0,0
3/2/2021 0:07,14653,3.36,0.008276,0.025539,,,,0.008276,0.025539,-33.2,0,0,0,0
3/2/2021 1:07,14654,3.36,0.008282,0.025536,,,,0.008282,0.025536,-32.9,0,0,0,0
3/2/2021 2:07,14655,3.36,0.008276,0.025537,,,,0.008276,0.025537,-33,0,0,0,0
3/2/2021 3:07,14656,3.36,0.008259,0.025551,,,,0.008259,0.025551,-33.3,0,0,0,0
3/2/2021 4:07,14657,3.31,0.008291,0.02556,,,,0.008291,0.02556,-33.4,0,0,0,0
3/2/2021 5:07,14658,3.36,0.008305,0.025543,,,,0.008305,0.025543,-32.9,0,0,0,0
3/2/2021 6:07,14659,3.36,0.008345,0.025541,,,,0.008345,0.025541,-32.4,0,0,0,0
3/2/2021 7:07,14660,3.36,0.008366,0.025549,,,,0.008366,0.025549,-32,0,0,0,0
3/2/2021 8:07,14661,3.36,0.008387,0.025543,,,,0.008387,0.025543,-32,0,0,0,0
3/2/2021 9:07,14662,3.36,0.008427,0.025528,,,,0.008427,0.025528,-31.6,0,0,0,0
3/2/2021 10:07,14663,3.36,0.008474,0.02552,,,,0.008474,0.02552,-30.7,0,0,0,0
3/2/2021 11:07,14664,3.36,0.008539,0.02552,,,,0.008539,0.02552,-29.7,0,0,0,0
3/2/2021 12:07,14665,3.41,0.008636,0.025505,,,,0.008636,0.025505,-28.7,0,0,0,0
3/2/2021 13:07,14666,3.41,0.008718,0.025497,,,,0.008718,0.025497,-27.7,0,0,0,0
3/2/2021 14:07,14667,3.41,0.008823,0.02549,,,,0.008823,0.02549,-26.8,0,0,0,0
3/2/2021 15:07,14668,3.41,0.008923,0.025492,,,,0.008923,0.025492,-26.1,0,0,0,0
3/2/2021 16:07,14669,3.41,0.008987,0.025478,,,,0.008987,0.025478,-25.5,0,0,0,0
3/2/2021 17:07,14670,3.41,0.009039,0.025469,,,,0.009039,0.025469,-25.1,0,0,0,0
3/2/2021 18:07,14671,3.41,0.009068,0.025486,,,,0.009068,0.025486,-24.9,0,0,0,0
3/2/2021 19:07,14672,3.41,0.009111,0.025486,,,,0.009111,0.025486,-24.9,0,0,0,0
3/2/2021 20:07,14673,3.41,0.009153,0.025526,,,,0.009153,0.025526,-25.2,0,0,0,0
3/2/2021 21:07,14674,3.41,0.009188,0.02552,,,,0.009188,0.02552,-25.4,0,0,0,0
3/2/2021 22:07,14675,3.41,0.009192,0.025536,,,,0.009192,0.025536,-25.7,0,0,0,0
3/2/2021 23:07,14676,3.41,0.009129,0.025515,,,,0.009129,0.025515,-25.7,0,0,0,0
3/3/2021 0:07,14677,3.41,0.009094,0.025526,,,,0.009094,0.025526,-25.8,0,0,0,0
3/3/2021 1:07,14678,3.41,0.009064,0.025524,,,,0.009064,0.025524,-26,0,0,0,0
3/3/2021 2:07,14679,3.41,0.009047,0.025536,,,,0.009047,0.025536,-26.4,0,0,0,0
3/3/2021 3:07,14680,3.41,0.009027,0.025555,,,,0.009027,0.025555,-26.9,0,0,0,0
3/3/2021 4:07,14681,3.41,0.008995,0.025557,,,,0.008995,0.025557,-27.2,0,0,0,0
3/3/2021 5:07,14682,3.41,0.008965,0.02557,,,,0.008965,0.02557,-27.4,0,0,0,0
3/3/2021 6:07,14683,3.36,0.008924,0.02556,,,,0.008924,0.02556,-27.6,0,0,0,0
3/3/2021 7:07,14684,3.41,0.008913,0.025589,,,,0.008913,0.025589,-27.8,0,0,0,0
3/3/2021 8:07,14685,3.36,0.008907,0.025579,,,,0.008907,0.025579,-28,0,0,0,0
3/3/2021 9:07,14686,3.36,0.008898,0.025579,,,,0.008898,0.025579,-28,0,0,0,0
3/3/2021 10:07,14687,3.36,0.00889,0.025578,,,,0.00889,0.025578,-28,0,0,0,0
3/3/2021 11:07,14688,3.36,0.008886,0.025572,,,,0.008886,0.025572,-28,0,0,0,0
3/3/2021 12:07,14689,3.36,0.008892,0.025558,,,,0.008892,0.025558,-27.8,0,0,0,0
3/3/2021 13:07,14690,3.36,0.008909,0.025549,,,,0.008909,0.025549,-27.3,0,0,0,0
3/3/2021 14:07,14691,3.41,0.008949,0.025547,,,,0.008949,0.025547,-26.8,0,0,0,0
3/3/2021 15:07,14692,3.41,0.008993,0.025543,,,,0.008993,0.025543,-26.4,0,0,0,0
3/3/2021 16:07,14693,3.41,0.009018,0.025551,,,,0.009018,0.025551,-26.2,0,0,0,0
3/3/2021 17:07,14694,3.41,0.009016,0.025547,,,,0.009016,0.025547,-26.5,0,0,0,0
3/3/2021 18:07,14695,3.41,0.00902,0.025566,,,,0.00902,0.025566,-27.1,0,0,0,0
3/3/2021 19:07,14696,3.36,0.009007,0.025576,,,,0.009007,0.025576,-27.6,0,0,0,0
3/3/2021 20:07,14697,3.36,0.008968,0.025581,,,,0.008968,0.025581,-27.9,0,0,0,0
3/3/2021 21:07,14698,3.36,0.008957,0.025585,,,,0.008957,0.025585,-27.9,0,0,0,0
3/3/2021 22:07,14699,3.36,0.008947,0.025566,,,,0.008947,0.025566,-27.6,0,0,0,0
3/3/2021 23:07,14700,3.36,0.008942,0.025555,,,,0.008942,0.025555,-27.4,0,0,0,0
3/4/2021 0:07,14701,3.41,0.008947,0.025534,,,,0.008947,0.025534,-27.3,0,0,0,0
3/4/2021 1:07,14702,3.41,0.008951,0.025549,,,,0.008951,0.025549,-27.1,0,0,0,0
3/4/2021 2:07,14703,3.41,0.008949,0.025551,,,,0.008949,0.025551,-27.1,0,0,0,0
3/4/2021 3:07,14704,3.41,0.008936,0.025574,,,,0.008936,0.025574,-27.6,0,0,0,0
3/4/2021 4:07,14705,3.36,0.008923,0.02557,,,,0.008923,0.02557,-28.2,0,0,0,0
3/4/2021 5:07,14706,3.36,0.008907,0.025597,,,,0.008907,0.025597,-28.8,0,0,0,0
3/4/2021 6:07,14707,3.36,0.008881,0.025616,,,,0.008881,0.025616,-29.3,0,0,0,0
3/4/2021 7:07,14708,3.36,0.008854,0.025608,,,,0.008854,0.025608,-29.7,0,0,0,0
3/4/2021 8:07,14709,3.36,0.008816,0.025595,,,,0.008816,0.025595,-30.1,0,0,0,0
3/4/2021 9:07,14710,3.36,0.008797,0.025606,,,,0.008797,0.025606,-30.4,0,0,0,0
3/4/2021 10:07,14711,3.36,0.008759,0.025585,,,,0.008759,0.025585,-30.5,0,0,0,0
3/4/2021 11:07,14712,3.36,0.008732,0.025578,,,,0.008732,0.025578,-30.3,0,0,0,0
3/4/2021 12:07,14713,3.36,0.00873,0.025562,,,,0.00873,0.025562,-29.9,0,0,0,0
3/4/2021 13:07,14714,3.36,0.008751,0.025557,,,,0.008751,0.025557,-29.4,0,0,0,0
3/4/2021 14:07,14715,3.36,0.008711,0.025507,,,,0.008711,0.025507,-28.7,0,0,0,0
3/4/2021 15:07,14716,3.36,0.008741,0.025486,,,,0.008741,0.025486,-28.1,0,0,0,0
3/4/2021 16:07,14717,3.36,0.00877,0.025497,,,,0.00877,0.025497,-27.6,0,0,0,0
3/4/2021 17:07,14718,3.36,0.008764,0.025492,,,,0.008764,0.025492,-27.4,0,0,0,0
3/4/2021 18:07,14719,3.41,0.008795,0.02548,,,,0.008795,0.02548,-27.3,0,0,0,0
3/4/2021 19:07,14720,3.36,0.008806,0.025501,,,,0.008806,0.025501,-27.4,0,0,0,0
3/4/2021 20:07,14721,3.36,0.008768,0.025496,,,,0.008768,0.025496,-27.6,0,0,0,0
3/4/2021 21:07,14722,3.36,0.008747,0.025507,,,,0.008747,0.025507,-27.7,0,0,0,0
3/4/2021 22:07,14723,3.36,0.008757,0.025505,,,,0.008757,0.025505,-27.8,0,0,0,0
3/4/2021 23:07,14724,3.36,0.008762,0.025515,,,,0.008762,0.025515,-28,0,0,0,0
3/5/2021 0:07,14725,3.36,0.008766,0.025537,,,,0.008766,0.025537,-28.4,0,0,0,0
3/5/2021 1:07,14726,3.36,0.008753,0.025536,,,,0.008753,0.025536,-28.7,0,0,0,0
3/5/2021 2:07,14727,3.36,0.008738,0.025537,,,,0.008738,0.025537,-28.9,0,0,0,0
3/5/2021 3:07,14728,3.36,0.008718,0.025524,,,,0.008718,0.025524,-29,0,0,0,0
3/5/2021 4:07,14729,3.36,0.008709,0.025524,,,,0.008709,0.025524,-28.9,0,0,0,0
3/5/2021 5:07,14730,3.36,0.008699,0.025509,,,,0.008699,0.025509,-28.9,0,0,0,0
3/5/2021 6:07,14731,3.36,0.008709,0.02553,,,,0.008709,0.02553,-29.1,0,0,0,0
3/5/2021 7:07,14732,3.36,0.008698,0.025545,,,,0.008698,0.025545,-29.2,0,0,0,0
3/5/2021 8:07,14733,3.36,0.008701,0.025539,,,,0.008701,0.025539,-29.3,0,0,0,0
3/5/2021 9:07,14734,3.36,0.008696,0.025526,,,,0.008696,0.025526,-29.3,0,0,0,0
3/5/2021 10:07,14735,3.36,0.008709,0.025518,,,,0.008709,0.025518,-29.1,0,0,0,0
3/5/2021 11:07,14736,3.36,0.008718,0.025505,,,,0.008718,0.025505,-28.7,0,0,0,0
3/5/2021 12:07,14737,3.36,0.008741,0.025475,,,,0.008741,0.025475,-28.2,0,0,0,0
3/5/2021 13:07,14738,3.36,0.008776,0.025471,,,,0.008776,0.025471,-27.5,0,0,0,0
3/5/2021 14:07,14739,3.41,0.008829,0.025461,,,,0.008829,0.025461,-26.9,0,0,0,0
3/5/2021 15:07,14740,3.41,0.008873,0.025457,,,,0.008873,0.025457,-26.2,0,0,0,0
3/5/2021 16:07,14741,3.41,0.008902,0.025442,,,,0.008902,0.025442,-25.9,0,0,0,0
3/5/2021 17:07,14742,3.41,0.008938,0.025461,,,,0.008938,0.025461,-25.9,0,0,0,0
3/5/2021 18:07,14743,3.41,0.008974,0.025473,,,,0.008974,0.025473,-26,0,0,0,0
3/5/2021 19:07,14744,3.41,0.008974,0.025473,,,,0.008974,0.025473,-26.2,0,0,0,0
3/5/2021 20:07,14745,3.41,0.008976,0.025482,,,,0.008976,0.025482,-26.3,0,0,0,0
3/5/2021 21:07,14746,3.41,0.008966,0.025482,,,,0.008966,0.025482,-26.4,0,0,0,0
3/5/2021 22:07,14747,3.41,0.008961,0.025499,,,,0.008961,0.025499,-26.7,0,0,0,0
3/5/2021 23:07,14748,3.41,0.008957,0.025478,,,,0.008957,0.025478,-26.8,0,0,0,0
3/6/2021 0:07,14749,3.41,0.008942,0.025496,,,,0.008942,0.025496,-27,0,0,0,0
3/6/2021 1:07,14750,3.36,0.008944,0.02549,,,,0.008944,0.02549,-27.2,0,0,0,0
3/6/2021 2:07,14751,3.36,0.008926,0.025488,,,,0.008926,0.025488,-27.4,0,0,0,0
3/6/2021 3:07,14752,3.36,0.008919,0.025507,,,,0.008919,0.025507,-27.6,0,0,0,0
3/6/2021 4:07,14753,3.36,0.008913,0.025518,,,,0.008913,0.025518,-27.8,0,0,0,0
3/6/2021 5:07,14754,3.36,0.008913,0.025536,,,,0.008913,0.025536,-28,0,0,0,0
3/6/2021 6:07,14755,3.36,0.008909,0.025522,,,,0.008909,0.025522,-28,0,0,0,0
3/6/2021 7:07,14756,3.36,0.008905,0.025501,,,,0.008905,0.025501,-28.2,0,0,0,0
3/6/2021 8:07,14757,3.36,0.00889,0.025517,,,,0.00889,0.025517,-28.3,0,0,0,0
3/6/2021 9:07,14758,3.36,0.008905,0.025488,,,,0.008905,0.025488,-27.7,0,0,0,0
3/6/2021 10:07,14759,3.41,0.008968,0.02549,,,,0.008968,0.02549,-26.7,0,0,0,0
3/6/2021 11:07,14760,3.41,0.009029,0.025471,,,,0.009029,0.025471,-25.7,0,0,0,0
3/6/2021 12:07,14761,3.41,0.009108,0.025444,,,,0.009108,0.025444,-24.7,0,0,0,0
3/6/2021 13:07,14762,3.41,0.009207,0.025429,,,,0.009207,0.025429,-23.8,0,0,0,0
3/6/2021 14:07,14763,3.41,0.009254,0.025402,,,,0.009254,0.025402,-23.1,0,0,0,0
3/6/2021 15:07,14764,3.46,0.00926,0.02537,,,,0.00926,0.02537,-22.5,0,0,0,0
3/6/2021 16:07,14765,3.46,0.009111,0.025347,,,,0.009111,0.025347,-22,0,0,0,0
3/6/2021 17:07,14766,3.46,0.009071,0.025379,,,,0.009071,0.025379,-21.6,0,0,0,0
3/6/2021 18:07,14767,3.46,0.009192,0.025335,,,,0.009192,0.025335,-21.3,0,0,0,0
3/6/2021 19:07,14768,3.46,0.009319,0.025347,,,,0.009319,0.025347,-21.1,0,0,0,0
3/6/2021 20:07,14769,3.46,0.009295,0.025372,,,,0.009295,0.025372,-20.9,0,0,0,0
3/6/2021 21:07,14770,3.46,0.009487,0.02537,,,,0.009487,0.02537,-20.8,0,0,0,0
3/6/2021 22:07,14771,3.46,0.00951,0.025347,,,,0.00951,0.025347,-21.1,0,0,0,0
3/6/2021 23:07,14772,3.46,0.009396,0.025362,,,,0.009396,0.025362,-21.6,0,0,0,0
3/7/2021 0:07,14773,3.46,0.009251,0.025345,,,,0.009251,0.025345,-22.1,0,0,0,0
3/7/2021 1:07,14774,3.41,0.009287,0.025383,,,,0.009287,0.025383,-22.7,0,0,0,0
3/7/2021 2:07,14775,3.41,0.009281,0.025467,,,,0.009281,0.025467,-23.2,0,0,0,0
3/7/2021 3:07,14776,3.41,0.00919,0.025429,,,,0.00919,0.025429,-23.9,0,0,0,0
3/7/2021 4:07,14777,3.41,0.00905,0.025434,,,,0.00905,0.025434,-24.6,0,0,0,0
3/7/2021 5:07,14778,3.41,0.008978,0.025459,,,,0.008978,0.025459,-25.1,0,0,0,0
3/7/2021 6:07,14779,3.41,0.009033,0.025467,,,,0.009033,0.025467,-25.4,0,0,0,0
3/7/2021 7:07,14780,3.41,0.009062,0.025478,,,,0.009062,0.025478,-25.6,0,0,0,0
3/7/2021 8:07,14781,3.41,0.008917,0.025454,,,,0.008917,0.025454,-25.7,0,0,0,0
3/7/2021 9:07,14782,3.41,0.008965,0.025457,,,,0.008965,0.025457,-25.9,0,0,0,0
3/7/2021 10:07,14783,3.41,0.008854,0.02545,,,,0.008854,0.02545,-25.9,0,0,0,0
3/7/2021 11:07,14784,3.41,0.008905,0.025494,,,,0.008905,0.025494,-25.8,0,0,0,0
3/7/2021 12:07,14785,3.41,0.0089,0.025402,,,,0.0089,0.025402,-25.5,0,0,0,0
3/7/2021 13:07,14786,3.41,0.008839,0.025379,,,,0.008839,0.025379,-25.2,0,0,0,0
3/7/2021 14:07,14787,3.41,0.008762,0.025391,,,,0.008762,0.025391,-25,0,0,0,0
3/7/2021 15:07,14788,3.41,0.008667,0.025354,,,,0.008667,0.025354,-24.7,0,0,0,0
3/7/2021 16:07,14789,3.41,0.008577,0.025339,,,,0.008577,0.025339,-24.4,0,0,0,0
3/7/2021 17:07,14790,3.41,0.008476,0.025349,,,,0.008476,0.025349,-24.2,0,0,0,0
3/7/2021 18:07,14791,3.41,0.008465,0.025333,,,,0.008465,0.025333,-24,0,0,0,0
3/7/2021 19:07,14792,3.41,0.008425,0.02533,,,,0.008425,0.02533,-23.9,0,0,0,0
3/7/2021 20:07,14793,3.41,0.008387,0.025322,,,,0.008387,0.025322,-24,0,0,0,0
3/7/2021 21:07,14794,3.41,0.008469,0.025309,,,,0.008469,0.025309,-24.1,0,0,0,0
3/7/2021 22:07,14795,3.41,0.008598,0.025328,,,,0.008598,0.025328,-24.1,0,0,0,0
3/7/2021 23:07,14796,3.41,0.008612,0.025322,,,,0.008612,0.025322,-24.1,0,0,0,0
3/8/2021 0:07,14797,3.41,0.008568,0.02532,,,,0.008568,0.02532,-24.3,0,0,0,0
3/8/2021 1:07,14798,3.41,0.008524,0.025331,,,,0.008524,0.025331,-24.7,0,0,0,0
3/8/2021 2:07,14799,3.41,0.008484,0.025335,,,,0.008484,0.025335,-25.1,0,0,0,0
3/8/2021 3:07,14800,3.41,0.008436,0.02533,,,,0.008436,0.02533,-25.4,0,0,0,0
3/8/2021 4:07,14801,3.41,0.008421,0.025362,,,,0.008421,0.025362,-25.7,0,0,0,0
3/8/2021 5:07,14802,3.41,0.008417,0.025368,,,,0.008417,0.025368,-26.1,0,0,0,0
3/8/2021 6:07,14803,3.36,0.008415,0.025381,,,,0.008415,0.025381,-26.6,0,0,0,0
3/8/2021 7:07,14804,3.36,0.008398,0.025394,,,,0.008398,0.025394,-27.1,0,0,0,0
3/8/2021 8:07,14805,3.36,0.008385,0.025396,,,,0.008385,0.025396,-27.6,0,0,0,0
3/8/2021 9:07,14806,3.36,0.008381,0.025398,,,,0.008381,0.025398,-27.9,0,0,0,0
