Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.19.4,,,,,,,,,,,
1/18/2022 10:09,463,3.01,-0.060938,0.624968,-91.407,,,-0.060938,0.624968,-30.2,0,0,0,0
1/18/2022 22:09,464,3.06,-0.060699,0.624968,-91.0485,,,-0.060699,0.624968,-28.2,0,0,0,0
1/19/2022 10:09,465,3.11,-0.060396,0.624968,-90.594,,,-0.060396,0.624968,-25.1,0,0,0,0
1/19/2022 22:09,466,3.01,-0.060577,0.624968,-90.8655,,,-0.060577,0.624968,-30.2,0,0,0,0
1/20/2022 10:09,467,2.96,-0.060722,0.624968,-91.083,,,-0.060722,0.624968,-31.4,0,0,0,0
1/20/2022 22:09,468,2.96,-0.060736,0.624968,-91.104,,,-0.060736,0.624968,-32.1,0,0,0,0
1/21/2022 10:09,469,2.85,-0.060991,0.624969,-91.4865,,,-0.060991,0.624969,-39.2,0,0,0,0
1/21/2022 22:09,470,2.96,-0.060913,0.624968,-91.3695,,,-0.060913,0.624968,-32.4,0,0,0,0
1/22/2022 10:09,471,3.11,-0.060284,0.624968,-90.426,,,-0.060284,0.624968,-21.6,0,0,0,0
1/22/2022 22:09,472,3.16,-0.059975,0.624968,-89.9625,,,-0.059975,0.624968,-19.3,0,0,0,0
1/23/2022 10:09,473,3.16,-0.059822,0.624969,-89.733,,,-0.059822,0.624969,-18.2,0,0,0,0
1/23/2022 22:09,474,3.11,-0.059879,0.624968,-89.8185,,,-0.059879,0.624968,-21.9,0,0,0,0
1/24/2022 10:09,475,3.16,-0.059765,0.62497,-89.6475,,,-0.059765,0.62497,-16.7,0,0,0,0
1/24/2022 22:09,476,3.26,-0.059633,0.624978,-89.4495,,,-0.059633,0.624978,-10.3,0,0,0,0
1/25/2022 10:09,477,3.31,-0.059393,0.000006,-89.0895,,,-0.059393,0.000006,-4.6,0,0,0,0
1/25/2022 22:09,478,3.21,-0.059244,0.624971,-88.866,,,-0.059244,0.624971,-11.4,0,0,0,0
1/26/2022 10:09,479,3.16,-0.059383,0.624972,-89.0745,,,-0.059383,0.624972,-15.4,0,0,0,0
1/26/2022 22:09,480,3.06,-0.059624,0.624969,-89.436,,,-0.059624,0.624969,-23.5,0,0,0,0
1/27/2022 10:09,481,2.96,-0.05995,0.624968,-89.925,,,-0.05995,0.624968,-30.3,0,0,0,0
1/27/2022 22:09,482,2.85,-0.060339,0.624968,-90.5085,,,-0.060339,0.624968,-33.6,0,0,0,0
1/28/2022 10:09,483,2.85,-0.06069,0.624968,-91.035,,,-0.06069,0.624968,-35.5,0,0,0,0
1/28/2022 22:09,484,2.85,-0.060789,0.624968,-91.1835,,,-0.060789,0.624968,-35.4,0,0,0,0
1/29/2022 10:09,485,2.96,-0.060753,0.624968,-91.1295,,,-0.060753,0.624968,-32.2,0,0,0,0
1/29/2022 22:09,486,3.01,-0.060669,0.624968,-91.0035,,,-0.060669,0.624968,-29.5,0,0,0,0
1/30/2022 10:09,487,3.11,-0.060085,0.624968,-90.1275,,,-0.060085,0.624968,-20.2,0,0,0,0
1/30/2022 22:09,488,3.16,-0.059765,0.62497,-89.6475,,,-0.059765,0.62497,-17.2,0,0,0,0
1/31/2022 10:09,489,3.16,-0.059717,0.62497,-89.5755,,,-0.059717,0.62497,-18.2,0,0,0,0
1/31/2022 22:09,490,3.11,-0.059834,0.624968,-89.751,,,-0.059834,0.624968,-21.9,0,0,0,0
2/1/2022 10:09,491,3.01,-0.060286,0.624968,-90.429,,,-0.060286,0.624968,-29.4,0,0,0,0
2/1/2022 22:09,492,2.85,-0.060598,0.624968,-90.897,,,-0.060598,0.624968,-32.9,0,0,0,0
2/2/2022 10:09,493,2.85,-0.06102,0.624968,-91.53,,,-0.06102,0.624968,-38.1,0,0,0,0
2/2/2022 22:09,494,2.85,-0.061054,0.624968,-91.581,,,-0.061054,0.624968,-35.7,0,0,0,0
2/3/2022 10:09,495,2.96,-0.060957,0.624968,-91.4355,,,-0.060957,0.624968,-32.2,0,0,0,0
2/3/2022 22:09,496,2.85,-0.061087,0.624968,-91.6305,,,-0.061087,0.624968,-36.9,0,0,0,0
2/4/2022 10:09,497,2.96,-0.061138,0.624968,-91.707,,,-0.061138,0.624968,-32.3,0,0,0,0
2/4/2022 22:09,498,2.96,-0.061075,0.624968,-91.6125,,,-0.061075,0.624968,-31.9,0,0,0,0
2/5/2022 10:09,499,2.85,-0.061274,0.624969,-91.911,,,-0.061274,0.624969,-39.6,0,0,0,0
2/5/2022 22:09,500,2.85,-0.061319,0.624968,-91.9785,,,-0.061319,0.624968,-35.2,0,0,0,0
2/6/2022 10:09,501,3.06,-0.061024,0.624968,-91.536,,,-0.061024,0.624968,-27.8,0,0,0,0
2/6/2022 22:09,502,2.96,-0.061098,0.624968,-91.647,,,-0.061098,0.624968,-32.2,0,0,0,0
2/7/2022 10:09,503,2.85,-0.061333,0.624968,-91.9995,,,-0.061333,0.624968,-36.9,0,0,0,0
2/7/2022 22:09,504,2.85,-0.061485,0.624969,-92.2275,,,-0.061485,0.624969,-38.4,0,0,0,0
2/8/2022 10:09,505,2.85,-0.061708,0.624969,-92.562,,,-0.061708,0.624969,-44.4,0,0,0,0
2/8/2022 22:09,506,2.85,-0.061869,0.624969,-92.8035,,,-0.061869,0.624969,-45.2,0,0,0,0
2/9/2022 10:09,507,3.01,-0.061708,0.624968,-92.562,,,-0.061708,0.624968,-32.9,0,0,0,0
2/9/2022 22:09,508,3.06,-0.06144,0.624968,-92.16,,,-0.06144,0.624968,-28.3,0,0,0,0
2/10/2022 10:09,509,3.06,-0.061186,0.624968,-91.779,,,-0.061186,0.624968,-26.6,0,0,0,0
2/10/2022 22:09,510,3.01,-0.061184,0.624968,-91.776,,,-0.061184,0.624968,-29.2,0,0,0,0
2/11/2022 10:09,511,2.96,-0.0613,0.624968,-91.95,,,-0.0613,0.624968,-31.6,0,0,0,0
2/11/2022 22:09,512,2.85,-0.061413,0.624968,-92.1195,,,-0.061413,0.624968,-34.9,0,0,0,0
2/12/2022 10:09,513,2.96,-0.061457,0.624968,-92.1855,,,-0.061457,0.624968,-32.2,0,0,0,0
2/12/2022 22:09,514,2.85,-0.061605,0.624969,-92.4075,,,-0.061605,0.624969,-38.2,0,0,0,0
2/13/2022 10:09,515,2.85,-0.061754,0.624968,-92.631,,,-0.061754,0.624968,-40.2,0,0,0,0
2/13/2022 22:09,516,3.01,-0.061543,0.624968,-92.3145,,,-0.061543,0.624968,-31.1,0,0,0,0
2/14/2022 10:09,517,2.96,-0.061548,0.624968,-92.322,,,-0.061548,0.624968,-32.2,0,0,0,0
2/14/2022 22:09,518,2.85,-0.061604,0.624968,-92.406,,,-0.061604,0.624968,-34.9,0,0,0,0
2/15/2022 10:09,519,2.85,-0.061747,0.624968,-92.6205,,,-0.061747,0.624968,-37.5,0,0,0,0
2/15/2022 22:09,520,2.85,-0.061783,0.624968,-92.6745,,,-0.061783,0.624968,-36.4,0,0,0,0
2/16/2022 10:09,521,2.85,-0.061871,0.624969,-92.8065,,,-0.061871,0.624969,-38.9,0,0,0,0
2/16/2022 22:09,522,2.85,-0.061844,0.624968,-92.766,,,-0.061844,0.624968,-34.7,0,0,0,0
2/17/2022 10:09,523,3.06,-0.061565,0.624968,-92.3475,,,-0.061565,0.624968,-26.9,0,0,0,0
2/17/2022 22:09,524,3.11,-0.061077,0.624968,-91.6155,,,-0.061077,0.624968,-22.9,0,0,0,0
2/18/2022 10:09,525,2.96,-0.061447,0.624968,-92.1705,,,-0.061447,0.624968,-31.4,0,0,0,0
2/18/2022 22:09,526,3.06,-0.061403,0.624968,-92.1045,,,-0.061403,0.624968,-27,0,0,0,0
2/19/2022 10:09,527,3.06,-0.061426,0.624968,-92.139,,,-0.061426,0.624968,-27.7,0,0,0,0
2/19/2022 22:09,528,2.85,-0.061693,0.624968,-92.5395,,,-0.061693,0.624968,-34,0,0,0,0
2/20/2022 10:09,529,2.85,-0.061928,0.624969,-92.892,,,-0.061928,0.624969,-37.3,0,0,0,0
2/20/2022 22:09,530,2.85,-0.061991,0.624968,-92.9865,,,-0.061991,0.624968,-36.6,0,0,0,0
2/21/2022 10:09,531,2.85,-0.062113,0.624968,-93.1695,,,-0.062113,0.624968,-36.7,0,0,0,0
2/21/2022 22:09,532,3.11,-0.061491,0.624968,-92.2365,,,-0.061491,0.624968,-21.9,0,0,0,0
2/22/2022 10:09,533,3.21,-0.061117,0.624971,-91.6755,,,-0.061117,0.624971,-14.2,0,0,0,0
2/22/2022 22:09,534,3.21,-0.061026,0.624971,-91.539,,,-0.061026,0.624971,-16.1,0,0,0,0
2/23/2022 10:09,535,3.26,-0.060892,0.624976,-91.338,,,-0.060892,0.624976,-11.3,0,0,0,0
2/23/2022 22:09,536,3.21,-0.060753,0.624975,-91.1295,,,-0.060753,0.624975,-11.6,0,0,0,0
2/24/2022 10:09,537,3.16,-0.060858,0.62497,-91.287,,,-0.060858,0.62497,-19,0,0,0,0
2/24/2022 22:09,538,3.06,-0.060984,0.624968,-91.476,,,-0.060984,0.624968,-25.9,0,0,0,0
2/25/2022 10:09,539,2.85,-0.061493,0.624969,-92.2395,,,-0.061493,0.624969,-34.2,0,0,0,0
2/25/2022 22:09,540,2.85,-0.061722,0.624968,-92.583,,,-0.061722,0.624968,-33.3,0,0,0,0
2/26/2022 10:09,541,2.85,-0.062065,0.624968,-93.0975,,,-0.062065,0.624968,-35.9,0,0,0,0
2/26/2022 22:09,542,3.01,-0.061895,0.624968,-92.8425,,,-0.061895,0.624968,-29.1,0,0,0,0
2/27/2022 10:09,543,2.96,-0.06205,0.624968,-93.075,,,-0.06205,0.624968,-32.1,0,0,0,0
2/27/2022 22:09,544,3.01,-0.061665,0.624968,-92.4975,,,-0.061665,0.624968,-26.7,0,0,0,0
2/28/2022 10:09,545,3.01,-0.061934,0.624968,-92.901,,,-0.061934,0.624968,-29.5,0,0,0,0
2/28/2022 22:09,546,3.01,-0.06175,0.624968,-92.625,,,-0.06175,0.624968,-28.8,0,0,0,0
3/1/2022 10:09,547,3.01,-0.062037,0.624968,-93.0555,,,-0.062037,0.624968,-29.5,0,0,0,0
3/1/2022 22:09,548,3.06,-0.061668,0.624968,-92.502,,,-0.061668,0.624968,-24.7,0,0,0,0
3/2/2022 10:09,549,3.11,-0.061663,0.624968,-92.4945,,,-0.061663,0.624968,-22.9,0,0,0,0
3/2/2022 22:09,550,3.11,-0.061434,0.624968,-92.151,,,-0.061434,0.624968,-20.1,0,0,0,0
3/3/2022 10:09,551,3.06,-0.061605,0.624968,-92.4075,,,-0.061605,0.624968,-25.4,0,0,0,0
3/3/2022 22:09,552,3.11,-0.06138,0.624968,-92.07,,,-0.06138,0.624968,-20.9,0,0,0,0
3/4/2022 10:09,553,3.06,-0.061459,0.624968,-92.1885,,,-0.061459,0.624968,-22.6,0,0,0,0
3/4/2022 22:09,554,3.11,-0.061378,0.624968,-92.067,,,-0.061378,0.624968,-21.2,0,0,0,0
3/5/2022 10:09,555,3.21,-0.061367,0.624971,-92.0505,,,-0.061367,0.624971,-13.9,0,0,0,0
3/5/2022 22:09,556,3.26,-0.061172,0.62499,-91.758,,,-0.061172,0.62499,-8.7,0,0,0,0
3/6/2022 10:09,557,3.21,-0.061153,0.624974,-91.7295,,,-0.061153,0.624974,-12.1,0,0,0,0
3/6/2022 22:09,558,3.21,-0.060944,0.624976,-91.416,,,-0.060944,0.624976,-11.2,0,0,0,0
3/7/2022 10:09,559,3.16,-0.061106,0.62497,-91.659,,,-0.061106,0.62497,-16.9,0,0,0,0
3/7/2022 22:09,560,3.11,-0.061195,0.624969,-91.7925,,,-0.061195,0.624969,-17.9,0,0,0,0
3/8/2022 10:09,561,3.11,-0.061335,0.62497,-92.0025,,,-0.061335,0.62497,-18.6,0,0,0,0
3/8/2022 22:09,562,3.06,-0.061316,0.624968,-91.974,,,-0.061316,0.624968,-23.8,0,0,0,0
3/9/2022 10:09,563,3.06,-0.061468,0.624968,-92.202,,,-0.061468,0.624968,-22.1,0,0,0,0
3/9/2022 22:09,564,3.01,-0.061611,0.624968,-92.4165,,,-0.061611,0.624968,-27.6,0,0,0,0
3/10/2022 10:09,565,2.96,-0.062098,0.624968,-93.147,,,-0.062098,0.624968,-30.1,0,0,0,0
3/10/2022 22:09,566,2.85,-0.062101,0.624968,-93.1515,,,-0.062101,0.624968,-32.7,0,0,0,0
3/11/2022 10:09,567,3.01,-0.062244,0.624968,-93.366,,,-0.062244,0.624968,-27.2,0,0,0,0
3/11/2022 22:09,568,3.11,-0.061728,0.624968,-92.592,,,-0.061728,0.624968,-21.6,0,0,0,0
3/12/2022 10:09,569,3.01,-0.061953,0.624968,-92.9295,,,-0.061953,0.624968,-26.6,0,0,0,0
3/12/2022 22:09,570,3.01,-0.061993,0.624968,-92.9895,,,-0.061993,0.624968,-27.6,0,0,0,0
3/13/2022 10:09,571,2.96,-0.062279,0.624968,-93.4185,,,-0.062279,0.624968,-28.7,0,0,0,0
3/13/2022 22:09,572,3.06,-0.061842,0.624968,-92.763,,,-0.061842,0.624968,-22.6,0,0,0,0
3/14/2022 10:09,573,3.11,-0.061869,0.624968,-92.8035,,,-0.061869,0.624968,-20.1,0,0,0,0
3/14/2022 22:09,574,3.11,-0.061731,0.624968,-92.5965,,,-0.061731,0.624968,-20,0,0,0,0
3/15/2022 10:09,575,3.01,-0.061991,0.624968,-92.9865,,,-0.061991,0.624968,-27.6,0,0,0,0
3/15/2022 22:09,576,2.96,-0.062014,0.624968,-93.021,,,-0.062014,0.624968,-30.6,0,0,0,0
3/16/2022 10:09,577,2.85,-0.062462,0.624968,-93.693,,,-0.062462,0.624968,-31.1,0,0,0,0
3/16/2022 22:09,578,3.01,-0.062174,0.624968,-93.261,,,-0.062174,0.624968,-26.9,0,0,0,0
3/17/2022 10:09,579,3.06,-0.062105,0.624968,-93.1575,,,-0.062105,0.624968,-23.6,0,0,0,0
3/17/2022 22:09,580,3.01,-0.062035,0.624968,-93.0525,,,-0.062035,0.624968,-25.9,0,0,0,0
3/18/2022 10:09,581,2.96,-0.062445,0.624968,-93.6675,,,-0.062445,0.624968,-28.6,0,0,0,0
3/18/2022 22:09,582,3.06,-0.062141,0.624968,-93.2115,,,-0.062141,0.624968,-23.6,0,0,0,0
3/19/2022 10:09,583,3.06,-0.06222,0.624968,-93.33,,,-0.06222,0.624968,-23.2,0,0,0,0
3/19/2022 22:09,584,3.01,-0.062237,0.624968,-93.3555,,,-0.062237,0.624968,-26.8,0,0,0,0
3/20/2022 10:09,585,3.06,-0.062365,0.624968,-93.5475,,,-0.062365,0.624968,-24.1,0,0,0,0
3/20/2022 22:09,586,3.06,-0.062162,0.624968,-93.243,,,-0.062162,0.624968,-22.7,0,0,0,0
3/21/2022 10:09,587,2.96,-0.062532,0.624968,-93.798,,,-0.062532,0.624968,-28.9,0,0,0,0
3/21/2022 22:09,588,3.06,-0.062252,0.624968,-93.378,,,-0.062252,0.624968,-23.2,0,0,0,0
3/22/2022 10:09,589,3.06,-0.062401,0.624968,-93.6015,,,-0.062401,0.624968,-24.2,0,0,0,0
3/22/2022 22:09,590,3.06,-0.062246,0.624968,-93.369,,,-0.062246,0.624968,-22.6,0,0,0,0
3/23/2022 10:09,591,3.01,-0.062414,0.624968,-93.621,,,-0.062414,0.624968,-25.6,0,0,0,0
3/23/2022 22:09,592,3.01,-0.062517,0.624968,-93.7755,,,-0.062517,0.624968,-27.8,0,0,0,0
3/24/2022 10:09,593,2.85,-0.062914,0.624968,-94.371,,,-0.062914,0.624968,-30.5,0,0,0,0
3/24/2022 22:09,594,3.01,-0.062689,0.624968,-94.0335,,,-0.062689,0.624968,-27.6,0,0,0,0
3/25/2022 10:09,595,3.06,-0.062727,0.624968,-94.0905,,,-0.062727,0.624968,-23.6,0,0,0,0
3/25/2022 22:09,596,3.06,-0.062502,0.624968,-93.753,,,-0.062502,0.624968,-24.7,0,0,0,0
3/26/2022 10:09,597,3.01,-0.06278,0.624968,-94.17,,,-0.06278,0.624968,-26.3,0,0,0,0
3/26/2022 22:09,598,3.01,-0.062553,0.624968,-93.8295,,,-0.062553,0.624968,-25.5,0,0,0,0
3/27/2022 10:09,599,3.01,-0.06286,0.624968,-94.29,,,-0.06286,0.624968,-26,0,0,0,0
3/27/2022 22:09,600,3.01,-0.062759,0.624968,-94.1385,,,-0.062759,0.624968,-28.2,0,0,0,0
3/28/2022 10:09,601,2.96,-0.063116,0.624968,-94.674,,,-0.063116,0.624968,-29.5,0,0,0,0
3/28/2022 22:09,602,2.96,-0.063,0.624968,-94.5,,,-0.063,0.624968,-29.4,0,0,0,0
3/29/2022 10:09,603,2.96,-0.063251,0.624968,-94.8765,,,-0.063251,0.624968,-29.6,0,0,0,0
3/29/2022 22:09,604,2.96,-0.063126,0.624968,-94.689,,,-0.063126,0.624968,-30.2,0,0,0,0
3/30/2022 10:09,605,2.96,-0.063311,0.624968,-94.9665,,,-0.063311,0.624968,-29.1,0,0,0,0
3/30/2022 22:09,606,2.96,-0.063305,0.624968,-94.9575,,,-0.063305,0.624968,-31.1,0,0,0,0
3/31/2022 10:09,607,2.96,-0.063438,0.624968,-95.157,,,-0.063438,0.624968,-29.9,0,0,0,0
3/31/2022 22:09,608,2.85,-0.063347,0.624968,-95.0205,,,-0.063347,0.624968,-31.6,0,0,0,0
4/1/2022 10:09,609,2.85,-0.06357,0.624968,-95.355,,,-0.06357,0.624968,-31.5,0,0,0,0
4/1/2022 22:09,610,2.96,-0.063364,0.624968,-95.046,,,-0.063364,0.624968,-30.2,0,0,0,0
4/2/2022 10:09,611,2.96,-0.06357,0.624968,-95.355,,,-0.06357,0.624968,-30.4,0,0,0,0
4/2/2022 22:09,612,2.96,-0.063309,0.624968,-94.9635,,,-0.063309,0.624968,-29.8,0,0,0,0
4/3/2022 10:09,613,2.96,-0.063511,0.624968,-95.2665,,,-0.063511,0.624968,-28.4,0,0,0,0
4/3/2022 22:09,614,3.01,-0.063299,0.624968,-94.9485,,,-0.063299,0.624968,-27.4,0,0,0,0
4/4/2022 10:09,615,3.01,-0.063431,0.624968,-95.1465,,,-0.063431,0.624968,-27.7,0,0,0,0
4/4/2022 22:09,616,3.06,-0.063082,0.624968,-94.623,,,-0.063082,0.624968,-23.9,0,0,0,0
4/5/2022 10:09,617,3.01,-0.06324,0.624968,-94.86,,,-0.06324,0.624968,-25.4,0,0,0,0
4/5/2022 22:09,618,3.06,-0.06295,0.624968,-94.425,,,-0.06295,0.624968,-23.2,0,0,0,0
4/6/2022 10:09,619,3.11,-0.062958,0.624968,-94.437,,,-0.062958,0.624968,-18.7,0,0,0,0
4/6/2022 22:09,620,3.16,-0.062807,0.624971,-94.2105,,,-0.062807,0.624971,-15.2,0,0,0,0
4/7/2022 10:09,621,3.21,-0.062786,0.624974,-94.179,,,-0.062786,0.624974,-12,0,0,0,0
4/7/2022 22:09,622,3.21,-0.062614,0.624974,-93.921,,,-0.062614,0.624974,-12.4,0,0,0,0
4/8/2022 10:09,623,3.21,-0.062641,0.624977,-93.9615,,,-0.062641,0.624977,-11.2,0,0,0,0
4/8/2022 22:09,624,3.16,-0.062401,0.624971,-93.6015,,,-0.062401,0.624971,-15.4,0,0,0,0
4/9/2022 10:09,625,3.16,-0.062469,0.624971,-93.7035,,,-0.062469,0.624971,-15.6,0,0,0,0
4/9/2022 22:09,626,3.16,-0.06254,0.624971,-93.81,,,-0.06254,0.624971,-15.6,0,0,0,0
4/10/2022 10:09,627,3.06,-0.062769,0.624968,-94.1535,,,-0.062769,0.624968,-22.6,0,0,0,0
4/10/2022 22:09,628,3.11,-0.062687,0.624969,-94.0305,,,-0.062687,0.624969,-19.4,0,0,0,0
4/11/2022 10:09,629,3.01,-0.062944,0.624968,-94.416,,,-0.062944,0.624968,-24.4,0,0,0,0
4/11/2022 22:09,630,3.11,-0.062801,0.624969,-94.2015,,,-0.062801,0.624969,-18.3,0,0,0,0
4/12/2022 10:09,631,3.11,-0.062941,0.624969,-94.4115,,,-0.062941,0.624969,-18.6,0,0,0,0
4/12/2022 22:09,632,3.21,-0.06274,0.624974,-94.11,,,-0.06274,0.624974,-11.1,0,0,0,0
4/13/2022 10:09,633,3.21,-0.062731,0.624973,-94.0965,,,-0.062731,0.624973,-12.7,0,0,0,0
4/13/2022 22:09,634,3.16,-0.062765,0.624969,-94.1475,,,-0.062765,0.624969,-17.7,0,0,0,0
4/14/2022 10:09,635,3.06,-0.063047,0.624968,-94.5705,,,-0.063047,0.624968,-22.6,0,0,0,0
4/14/2022 22:09,636,3.11,-0.062941,0.624968,-94.4115,,,-0.062941,0.624968,-20.3,0,0,0,0
4/15/2022 10:09,637,3.01,-0.063213,0.624968,-94.8195,,,-0.063213,0.624968,-24.3,0,0,0,0
4/15/2022 22:09,638,3.06,-0.063101,0.624968,-94.6515,,,-0.063101,0.624968,-22.2,0,0,0,0
4/16/2022 10:09,639,3.01,-0.063402,0.624968,-95.103,,,-0.063402,0.624968,-24.2,0,0,0,0
4/16/2022 22:09,640,3.16,-0.063181,0.624969,-94.7715,,,-0.063181,0.624969,-17.7,0,0,0,0
4/17/2022 10:09,641,3.16,-0.063225,0.62497,-94.8375,,,-0.063225,0.62497,-14.4,0,0,0,0
4/17/2022 22:09,642,3.21,-0.063089,0.624972,-94.6335,,,-0.063089,0.624972,-13.1,0,0,0,0
4/18/2022 10:09,643,3.11,-0.063265,0.62497,-94.8975,,,-0.063265,0.62497,-17.2,0,0,0,0
4/18/2022 22:09,644,3.21,-0.063044,0.624975,-94.566,,,-0.063044,0.624975,-10.7,0,0,0,0
4/19/2022 10:09,645,3.16,-0.063148,0.624973,-94.722,,,-0.063148,0.624973,-13.6,0,0,0,0
4/19/2022 22:09,646,3.21,-0.062992,0.624975,-94.488,,,-0.062992,0.624975,-10.9,0,0,0,0
4/20/2022 10:09,647,3.16,-0.063168,0.624972,-94.752,,,-0.063168,0.624972,-15.2,0,0,0,0
4/20/2022 22:09,648,3.16,-0.063076,0.624971,-94.614,,,-0.063076,0.624971,-14.3,0,0,0,0
4/21/2022 10:09,649,3.16,-0.063215,0.624971,-94.8225,,,-0.063215,0.624971,-15.6,0,0,0,0
4/21/2022 22:09,650,3.16,-0.063156,0.62497,-94.734,,,-0.063156,0.62497,-15.9,0,0,0,0
4/22/2022 10:09,651,3.16,-0.063313,0.624971,-94.9695,,,-0.063313,0.624971,-15.2,0,0,0,0
4/22/2022 22:09,652,3.26,-0.063053,0.624993,-94.5795,,,-0.063053,0.624993,-7.4,0,0,0,0
4/23/2022 10:09,653,3.21,-0.063059,0.624995,-94.5885,,,-0.063059,0.624995,-7.6,0,0,0,0
4/23/2022 22:09,654,3.31,-0.062864,0.000011,-94.296,,,-0.062864,0.000011,-3.9,0,0,0,0
4/24/2022 10:09,655,3.26,-0.06299,0.000003,-94.485,,,-0.06299,0.000003,-7.2,0,0,0,0
4/24/2022 22:09,656,3.26,-0.062922,0.000001,-94.383,,,-0.062922,0.000001,-6.4,0,0,0,0
4/25/2022 10:09,657,3.26,-0.062899,0.000011,-94.3485,,,-0.062899,0.000011,-4.8,0,0,0,0
4/25/2022 22:09,658,3.26,-0.06284,0,-94.26,,,-0.06284,0,-6.2,0,0,0,0
4/26/2022 10:09,659,3.26,-0.062944,0.000006,-94.416,,,-0.062944,0.000006,-7.7,0,0,0,0
4/26/2022 22:09,660,3.26,-0.062902,0.624992,-94.353,,,-0.062902,0.624992,-7.7,0,0,0,0
4/27/2022 10:09,661,3.21,-0.062946,0.624999,-94.419,,,-0.062946,0.624999,-8.5,0,0,0,0
4/27/2022 22:09,662,3.21,-0.06299,0.624974,-94.485,,,-0.06299,0.624974,-12.1,0,0,0,0
4/28/2022 10:09,663,3.21,-0.063047,0.624979,-94.5705,,,-0.063047,0.624979,-10.7,0,0,0,0
4/28/2022 22:09,664,3.21,-0.06299,0.624976,-94.485,,,-0.06299,0.624976,-10.6,0,0,0,0
4/29/2022 10:09,665,3.26,-0.062902,0.000015,-94.353,,,-0.062902,0.000015,-4.8,0,0,0,0
4/29/2022 22:09,666,3.31,-0.062599,0.000013,-93.8985,,,-0.062599,0.000013,-1.4,0,0,0,0
4/30/2022 10:09,667,3.31,-0.062538,0.000013,-93.807,,,-0.062538,0.000013,1.6,0,0,0,0
4/30/2022 22:09,668,3.36,-0.062336,0.000014,-93.504,,,-0.062336,0.000014,2.6,0,0,0,0
5/1/2022 10:09,669,3.36,-0.062128,0.624998,-93.192,,,-0.062128,0.624998,5.1,0,0,0,0
5/1/2022 22:09,670,3.36,-0.060932,0.000005,-91.398,,,-0.060932,0.000005,1.8,0,0,0,0
5/2/2022 10:09,671,3.41,-0.060558,0.000027,-90.837,,,-0.060558,0.000027,12.8,0,0,0,0
5/2/2022 22:09,672,3.36,-0.053446,0.000016,-80.169,,,-0.053446,0.000016,5.6,0,0,0,0
5/3/2022 10:09,673,3.31,-0.053617,0.624999,-80.4255,,,-0.053617,0.624999,1.8,0,0,0,0
5/3/2022 22:09,674,3.31,-0.0536,0.624999,-80.4,,,-0.0536,0.624999,-4.2,0,0,0,0
5/4/2022 10:09,675,3.26,-0.053505,0.000003,-80.2575,,,-0.053505,0.000003,-2.8,0,0,0,0
5/4/2022 22:09,676,3.26,-0.053659,0.000002,-80.4885,,,-0.053659,0.000002,-3.9,0,0,0,0
5/5/2022 10:09,677,3.31,-0.053518,0,-80.277,,,-0.053518,0,-1.9,0,0,0,0
5/5/2022 22:09,678,3.26,-0.053558,0.000003,-80.337,,,-0.053558,0.000003,-3.7,0,0,0,0
5/6/2022 10:09,679,3.26,-0.05357,0.000005,-80.355,,,-0.05357,0.000005,-3.1,0,0,0,0
5/6/2022 22:09,680,3.31,-0.053381,0.624998,-80.0715,,,-0.053381,0.624998,-1.2,0,0,0,0
5/7/2022 10:09,681,3.31,-0.053345,0.624999,-80.0175,,,-0.053345,0.624999,2.6,0,0,0,0
5/7/2022 22:09,682,3.36,-0.05257,0.00001,-78.855,,,-0.05257,0.00001,2.8,0,0,0,0
5/8/2022 10:09,683,3.31,-0.052519,0.000002,-78.7785,,,-0.052519,0.000002,4.1,0,0,0,0
5/8/2022 22:09,684,3.36,-0.052305,0.624999,-78.4575,,,-0.052305,0.624999,6.9,0,0,0,0
5/9/2022 10:09,685,3.36,-0.052387,0.000021,-78.5805,,,-0.052387,0.000021,5.9,0,0,0,0
5/9/2022 22:09,686,3.36,-0.052828,0.000005,-79.242,,,-0.052828,0.000005,3.3,0,0,0,0
5/10/2022 10:09,687,3.31,-0.052891,0.000005,-79.3365,,,-0.052891,0.000005,-1.6,0,0,0,0
5/10/2022 22:09,688,3.31,-0.052578,0.624992,-78.867,,,-0.052578,0.624992,-0.7,0,0,0,0
5/11/2022 10:09,689,3.31,-0.052383,0.000003,-78.5745,,,-0.052383,0.000003,3.3,0,0,0,0
5/11/2022 22:09,690,3.36,-0.053114,0.000009,-79.671,,,-0.053114,0.000009,4.3,0,0,0,0
5/12/2022 10:09,691,3.36,-0.052835,0.000005,-79.2525,,,-0.052835,0.000005,9.1,0,0,0,0
5/12/2022 22:09,692,3.36,-0.053658,0.000001,-80.487,,,-0.053658,0.000001,5.4,0,0,0,0
5/13/2022 10:09,693,3.36,-0.053082,0.00001,-79.623,,,-0.053082,0.00001,4,0,0,0,0
5/13/2022 22:09,694,3.26,-0.052788,0.624996,-79.182,,,-0.052788,0.624996,-4,0,0,0,0
5/14/2022 10:09,695,3.26,-0.052643,0.000001,-78.9645,,,-0.052643,0.000001,-3.5,0,0,0,0
5/14/2022 22:09,696,3.26,-0.05307,0.624994,-79.605,,,-0.05307,0.624994,-3.1,0,0,0,0
