Unnamed: 0,logger_temp_c,h1_mm,dh1_mm,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Data Quality,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),Elevation
2021-02-08,-40.95,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-08,,-34.4,-39.8,-37.1,55.1,0.0,,,0.0,27.0,,,104.8
2021-02-09,-41.75,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-09,,-35.1,-40.5,-37.8,55.8,0.0,,,0.2,27.0,,,104.8
2021-02-10,-36.95,179.12345002828928,49.26282602288475,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-10,,-30.2,-37.0,-33.6,51.6,0.0,,,0.0,27.0,,,104.8
2021-02-11,-29.25,179.12196068561582,49.261336680211286,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-11,,-16.4,-31.4,-23.9,41.9,0.0,,,0.0,27.0,,,104.8
2021-02-12,-24.4,179.15770489508714,49.29708088968259,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-12,,-11.0,-19.0,-15.0,33.0,0.0,,,0.0,27.0,,,104.8
2021-02-13,-28.3,179.4592953840577,49.598671378653165,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-13,,-18.2,-26.2,-22.2,40.2,0.0,,,0.0,26.0,,,104.8
2021-02-14,-19.55,179.1227053544679,49.26208134906338,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-14,,-19.1,-28.9,-24.0,42.0,0.0,,,0.0,26.0,,,104.8
2021-02-15,-20.0,179.18227902051217,49.32165501510762,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-15,,-20.2,-23.4,-21.8,39.8,0.0,,,0.0,27.0,,,104.8
2021-02-16,-23.25,179.48759264566678,49.62696864026226,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-16,,-23.4,-31.0,-27.2,45.2,0.0,,,0.0,28.0,,,104.8
2021-02-17,-30.0,179.5628036891452,49.70217968374065,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-17,,-27.0,-32.0,-29.5,47.5,0.0,,,0.0,28.0,,,104.8
2021-02-18,-25.35,179.49578395438272,49.635159948978185,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-18,,-27.2,-30.3,-28.7,46.7,0.0,,,0.0,29.0,,,104.8
2021-02-19,-28.65,179.5598250366836,49.699201031279074,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-19,,-26.5,-30.7,-28.6,46.6,0.0,,,0.0,31.0,,,104.8
2021-02-20,-33.150000000000006,179.3699354779501,49.50931147254555,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-20,,-24.9,-30.6,-27.7,45.7,0.0,,,0.0,31.0,,,104.8
2021-02-21,-29.4,179.2068531308608,49.34622912545626,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-21,,-26.1,-31.8,-28.9,46.9,0.0,,,0.0,31.0,,,104.8
2021-02-22,-25.9,179.0787697231119,49.21814571770736,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-22,,-24.7,-28.4,-26.6,44.6,0.0,,,0.0,31.0,,,104.8
2021-02-23,-25.05,178.96632406774097,49.10570006233644,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-23,,-21.9,-28.4,-25.2,43.2,0.0,,,0.0,31.0,,,104.8
2021-02-24,-31.4,178.9640900449669,49.10346603956236,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-24,,-24.0,-35.9,-30.0,48.0,0.0,,,0.0,31.0,,,104.8
2021-02-25,-40.05,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-25,,-27.9,-38.6,-33.3,51.3,0.0,,,0.0,31.0,,,104.8
2021-02-26,-37.099999999999994,178.3445162814864,48.48389227608186,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-26,,-31.2,-40.7,-36.0,54.0,0.0,,,0.2,31.0,,,104.8
2021-02-27,-33.55,178.2923882514949,48.43176424609038,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-27,,-28.3,-36.1,-32.2,50.2,0.0,,,0.0,31.0,,,104.8
2021-02-28,-36.8,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-02-28,,-30.9,-38.0,-34.5,52.5,0.0,,,0.0,31.0,,,104.8
2021-03-01,-35.05,178.05259846323173,48.191974457827214,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-01,,-28.8,-38.3,-33.6,51.6,0.0,,,0.0,31.0,,,104.8
2021-03-02,-29.2,178.02430019743073,48.1636761920262,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-02,,-25.7,-31.1,-28.4,46.4,0.0,,,0.0,31.0,,,104.8
2021-03-03,-27.4,178.07791794762886,48.21729394222433,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-03,,-27.1,-31.8,-29.4,47.4,0.0,,,0.0,32.0,,,104.8
2021-03-04,-28.05,178.064513516642,48.20388951123746,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-04,,-22.0,-32.9,-27.4,45.4,0.0,,,0.0,33.0,,,104.8
2021-03-05,-28.299999999999997,177.99302314456924,48.13239913916469,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-05,,-14.9,-27.3,-21.1,39.1,0.0,,,0.0,31.0,,,104.8
2021-03-06,-25.2,177.9267454976718,48.06612149226726,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-06,,-18.5,-30.0,-24.3,42.3,0.0,,,0.0,31.0,30.0,38.0,104.8
2021-03-07,-24.5,177.82174362798696,47.961119622582416,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-07,,-21.7,-31.3,-26.5,44.5,0.0,,,0.0,32.0,30.0,33.0,104.8
2021-03-08,-27.15,177.75769980235594,47.8970757969514,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-08,,-15.7,-27.1,-21.4,39.4,0.0,,,0.0,32.0,,,104.8
2021-03-09,-25.25,177.52907743756978,47.66845343216525,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-09,,-10.3,-21.2,-15.7,33.7,0.0,,,0.0,32.0,,,104.8
2021-03-10,-16.5,177.0502324545649,47.189608449160374,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-10,,-7.1,-17.1,-12.1,30.1,0.0,,,0.0,32.0,,,104.8
2021-03-11,-14.350000000000001,176.85660776712416,46.99598376171963,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-11,,-10.2,-21.4,-15.8,33.8,0.0,,,0.0,31.0,32.0,56.0,104.8
2021-03-12,-20.0,175.67398840096337,45.81336439555885,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-12,,-21.2,-25.6,-23.4,41.4,0.0,,,0.0,41.0,31.0,48.0,104.8
2021-03-13,-22.25,173.52315293973425,43.66252893432973,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-13,,-19.6,-28.0,-23.8,41.8,0.0,,,0.0,36.0,,,104.8
2021-03-14,-25.95,172.5132395624995,42.652615557094975,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-14,,-20.0,-27.4,-23.7,41.7,0.0,,,0.0,36.0,,,104.8
2021-03-15,-23.0,171.52490510885457,41.66428110345004,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-15,,-21.0,-26.3,-23.6,41.6,0.0,,,0.0,37.0,,,104.8
2021-03-16,-24.9,170.99982155923345,41.13919755382892,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-16,,-18.0,-28.2,-23.1,41.1,0.0,,,0.0,37.0,,,104.8
2021-03-17,-26.95,170.5313384196803,40.670714414275764,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-17,,-15.4,-27.0,-21.2,39.2,0.0,,,0.0,37.0,,,104.8
2021-03-18,-27.299999999999997,170.03901716342446,40.17839315801993,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-18,,-18.8,-26.6,-22.7,40.7,0.0,,,0.0,37.0,,,104.8
2021-03-19,-25.5,169.5757396525379,39.71511564713337,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-19,,-20.6,-27.2,-23.9,41.9,0.0,,,0.0,37.0,,,104.8
2021-03-20,-25.9,169.25918933714985,39.39856533174533,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-20,,-18.3,-28.2,-23.2,41.2,0.0,,,0.0,37.0,,,104.8
2021-03-21,-26.6,168.9329544927245,39.072330487319974,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-21,,-18.2,-26.5,-22.4,40.4,0.0,,,0.0,37.0,,,104.8
2021-03-22,-27.05,168.68864958159932,38.82802557619479,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-22,,-14.0,-25.6,-19.8,37.8,0.0,,,0.0,36.0,,,104.8
2021-03-23,-23.25,168.1672637900362,38.30663978463167,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-23,,-13.1,-22.6,-17.8,35.8,0.0,,,0.0,37.0,14.0,34.0,104.8
2021-03-24,-21.4,168.02350948450731,38.1628854791028,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-24,,-8.0,-23.4,-15.7,33.7,0.0,,,0.0,37.0,,,104.8
2021-03-25,-19.6,167.82091216710546,37.96028816170093,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-25,,-3.7,-15.7,-9.7,27.7,0.0,,,8.3,37.0,,,104.8
2021-03-26,-17.9,167.6138451011745,37.75322109576996,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-26,,-9.3,-25.2,-17.3,35.3,0.0,,,1.1,36.0,,,104.8
2021-03-27,-23.65,167.82165701017854,37.96103300477401,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-27,,-21.4,-26.8,-24.1,42.1,0.0,,,0.0,37.0,,,104.8
2021-03-28,-24.35,167.65183227640296,37.791208270998425,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-28,,-18.9,-29.7,-24.3,42.3,0.0,,,0.2,37.0,,,104.8
2021-03-29,-26.1,167.5460640033109,37.685439997906386,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-29,,-13.0,-25.0,-19.0,37.0,0.0,,,0.0,37.0,,,104.8
2021-03-30,-23.65,167.15129351721748,37.290669511812965,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-30,,-15.2,-20.4,-17.8,35.8,0.0,,,1.3,37.0,5.0,32.0,104.8
2021-03-31,-20.8,166.89133953301803,37.03071552761348,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-03-31,,-15.9,-20.6,-18.2,36.2,0.0,,,1.5,38.0,7.0,31.0,104.8
2021-04-01,-22.6,166.97252871426792,37.11190470886338,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-01,,-20.6,-28.0,-24.3,42.3,0.0,,,0.2,37.0,,,104.8
2021-04-02,-24.549999999999997,166.99040521583183,37.129781210427296,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-02,,-17.8,-29.0,-23.4,41.4,0.0,,,0.0,37.0,,,104.8
2021-04-03,-22.45,166.69395256126592,36.83332855586137,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-03,,-16.2,-22.7,-19.5,37.5,0.0,,,0.4,37.0,,,104.8
2021-04-04,-23.15,166.69767685119209,36.837052845787554,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-04,,-5.3,-25.8,-15.6,33.6,0.0,,,0.3,37.0,31.0,49.0,104.8
2021-04-05,-18.4,165.9967620995028,36.136138094098285,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-05,,-17.3,-23.5,-20.4,38.4,0.0,,,0.4,39.0,31.0,50.0,104.8
2021-04-06,-20.5,165.90290897674043,36.04228497133592,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-06,,-16.8,-25.6,-21.2,39.2,0.0,,,0.0,36.0,,,104.8
2021-04-07,-21.200000000000003,165.63103212583033,35.7704081204258,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-07,,-12.4,-23.0,-17.7,35.7,0.0,,,0.2,36.0,,,104.8
2021-04-08,-22.5,165.39192857010343,35.5313045646989,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-08,,-19.0,-27.1,-23.1,41.1,0.0,,,0.2,37.0,33.0,42.0,104.8
2021-04-09,-22.55,164.99193104876883,35.1313070433643,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-09,,-23.8,-28.2,-26.0,44.0,0.0,,,1.3,36.0,35.0,41.0,104.8
2021-04-10,-23.65,164.89584191545276,35.03521791004823,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-10,,-18.4,-29.9,-24.2,42.2,0.0,,,0.2,38.0,,,104.8
2021-04-11,-24.4,164.71334669240173,34.8527226869972,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-11,,-10.7,-26.8,-18.7,36.7,0.0,,,0.0,37.0,,,104.8
2021-04-12,-21.5,164.25375460912088,34.393130603716344,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-12,,-1.0,-16.9,-9.0,27.0,0.0,,,0.0,36.0,,,104.8
2021-04-13,-16.2,163.81054717281341,33.9499231674089,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-13,,6.1,-7.8,-0.8,18.8,0.0,,,0.0,36.0,,,104.8
2021-04-14,-12.9,163.66678351625882,33.80615951085427,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-14,,8.6,-4.7,1.9,16.1,0.0,,,0.0,36.0,,,104.8
2021-04-15,-8.25,163.54238676292096,33.68176275751641,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-15,,-4.6,-8.7,-6.7,24.7,0.0,,,0.0,36.0,,,104.8
2021-04-16,-9.7,163.62730432979777,33.76668032439322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-16,,1.9,-12.6,-5.3,23.3,0.0,,,0.0,35.0,,,104.8
2021-04-17,-9.45,163.55430502374014,33.693681018335596,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-17,,6.6,-7.4,-0.4,18.4,0.0,,,0.0,35.0,,,104.8
2021-04-18,-6.7,163.39564302170538,33.535019016300836,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-18,,9.4,-2.1,3.7,14.3,0.0,,,0.0,33.0,,,104.8
2021-04-19,-4.699999999999999,163.09247104484706,33.23184703944253,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-19,,9.1,-2.6,3.2,14.8,0.0,,,0.0,32.0,32.0,35.0,104.8
2021-04-20,-4.65,162.9367876745283,33.07616366912376,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-20,,-2.6,-9.7,-6.2,24.2,0.0,,,2.7,29.0,31.0,57.0,104.8
2021-04-21,-7.6,162.68873649454437,32.82811248913984,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-21,,-5.2,-12.1,-8.7,26.7,0.0,,,0.2,30.0,29.0,58.0,104.8
2021-04-22,-9.9,162.57104226556447,32.710418260159955,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-22,,-3.8,-13.7,-8.8,26.8,0.0,,,0.0,30.0,,,104.8
2021-04-23,-11.25,162.4876133401238,32.626989334719255,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-23,,3.2,-12.1,-4.5,22.5,0.0,,,0.0,30.0,,,104.8
2021-04-24,-9.25,162.35055134320396,32.48992733779944,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-24,,5.3,-3.9,0.7,17.3,0.0,,,0.0,30.0,,,104.8
2021-04-25,-7.8,162.29691832402048,32.43629431861595,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-25,,-2.7,-11.5,-7.1,25.1,0.0,,,0.0,27.0,,,104.8
2021-04-26,-8.4,162.24626488403257,32.38564087862804,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-26,,-4.7,-13.7,-9.2,27.2,0.0,,,0.0,27.0,13.0,34.0,104.8
2021-04-27,-10.15,162.25818334339692,32.397559337992405,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-27,,-0.6,-12.6,-6.6,24.6,0.0,,,0.0,27.0,,,104.8
2021-04-28,-9.649999999999999,162.13825376440855,32.277629759004,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-28,,4.3,-8.9,-2.3,20.3,0.0,,,0.0,26.0,16.0,31.0,104.8
2021-04-29,-6.5,161.98405833490352,32.12343432949899,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-29,,6.2,-6.1,0.0,18.0,0.0,,,0.0,25.0,,,104.8
2021-04-30,-6.0,162.05407948418411,32.19345547877957,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-04-30,,2.1,-7.6,-2.8,20.8,0.0,,,0.0,23.0,,,104.8
2021-05-01,-7.449999999999999,162.1106922853454,32.25006827994086,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-01,,-2.4,-9.1,-5.8,23.8,0.0,,,0.0,23.0,,,104.8
2021-05-02,-6.050000000000001,161.95873152114348,32.098107515738945,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-02,,1.3,-6.2,-2.5,20.5,0.0,,,0.0,22.0,,,104.8
2021-05-03,-5.25,161.9825685225362,32.12194451713168,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-03,,-0.2,-7.6,-3.9,21.9,0.0,,,0.0,22.0,,,104.8
2021-05-04,-6.2,161.96692548997163,32.1063014845671,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-04,,-1.0,-9.8,-5.4,23.4,0.0,,,0.0,21.0,,,104.8
2021-05-05,-4.1,175.9659230947672,46.10529908936266,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-05,,-1.5,-6.7,-4.1,22.1,0.0,,,0.0,21.0,,,104.8
2021-05-06,-2.0,175.20480549618387,45.344181490779334,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-06,,2.6,-6.3,-1.9,19.9,0.0,,,0.0,21.0,7.0,35.0,104.8
2021-05-07,-4.0,174.65667380729298,44.79604980188843,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-07,,0.1,-6.2,-3.0,21.0,0.0,,,1.1,18.0,4.0,42.0,104.8
2021-05-08,-3.1,173.88808703164995,44.0274630262454,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-08,,-1.2,-5.3,-3.2,21.2,0.0,,,2.5,17.0,,,104.8
2021-05-09,-4.35,173.35260117909777,43.49197717369324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-09,,-2.5,-5.3,-3.9,21.9,0.0,,,0.0,20.0,,,104.8
2021-05-10,-3.8000000000000003,172.96159597839468,43.10097197299015,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-10,,3.3,-7.5,-2.1,20.1,0.0,,,0.0,19.0,,,104.8
2021-05-11,-0.4,172.4506778906345,42.59005388522998,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-11,,6.9,-1.4,2.7,15.3,0.0,,,0.0,18.0,,,104.8
2021-05-12,-6.0,171.93230675439423,42.07168274898969,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-12,,-1.4,-7.1,-4.3,22.3,0.0,,,0.0,13.0,36.0,34.0,104.8
2021-05-13,0.09999999999999999,171.13835474402288,41.27773073861833,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-13,,4.5,-10.5,-3.0,21.0,0.0,,,0.0,12.0,,,104.8
2021-05-14,2.5,171.0355720927922,41.17494808738766,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-14,,8.9,-0.6,4.1,13.9,0.0,,,0.0,11.0,,,104.8
2021-05-15,4.75,170.86650162425775,41.005877618853205,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-15,,10.7,1.3,6.0,12.0,0.0,,,0.0,1.0,,,104.8
2021-05-16,7.15,173.4203750655127,43.559751060108184,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-16,,12.3,2.0,7.2,10.8,0.0,,,0.0,,,,104.8
2021-05-17,9.05,173.52910717374613,43.66848316834158,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-17,,12.7,2.5,7.6,10.4,0.0,,,0.0,,,,104.8
2021-05-18,6.0,177.73908239188768,47.87845838648313,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-18,,13.1,4.3,8.7,9.3,0.0,,,0.0,,,,104.8
2021-05-19,9.05,177.99153375110296,48.13090974569842,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-19,,15.4,4.7,10.1,7.9,0.0,,,0.0,,,,104.8
2021-05-20,10.55,177.7122732236674,47.85164921826289,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-20,,16.3,4.9,10.6,7.4,0.0,,,0.0,,9.0,31.0,104.8
2021-05-21,13.05,177.2490692079985,47.38844520259397,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-21,,18.0,6.1,12.0,6.0,0.0,,,0.0,,9.0,37.0,104.8
2021-05-22,8.3,177.2676868339613,47.40706282855676,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-22,,16.7,5.6,11.1,6.9,0.0,,,0.0,,1.0,32.0,104.8
2021-05-23,0.75,177.49035300673074,47.62972900132621,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-23,,5.6,-1.3,2.1,15.9,0.0,,,0.0,,33.0,36.0,104.8
2021-05-24,2.6,176.99735799455397,47.13673398914945,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-24,,10.1,-2.2,3.9,14.1,0.0,,,0.0,,,,104.8
2021-05-25,1.9,177.15523624570832,47.29461224030379,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-25,,5.2,-2.1,1.6,16.4,0.0,,,0.0,,36.0,33.0,104.8
2021-05-26,0.04999999999999999,177.0442747866872,47.18365078128268,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-26,,2.9,-2.2,0.3,17.7,0.0,,,0.0,,29.0,33.0,104.8
2021-05-27,-1.0499999999999998,177.22002569546655,47.359401690062015,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-27,,1.2,-3.7,-1.3,19.3,0.0,,,0.0,,35.0,39.0,104.8
2021-05-28,-0.1,177.32130554671028,47.460681541305746,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-28,,0.6,-4.3,-1.8,19.8,0.0,,,0.0,,31.0,33.0,104.8
2021-05-29,0.2,177.54992904110003,47.68930503569548,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-29,,1.4,-3.7,-1.2,19.2,0.0,,,0.0,0.0,,,104.8
2021-05-30,9.25,176.75160318462832,46.89097917922379,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-30,,11.7,-3.6,4.1,13.9,0.0,,,0.0,,,,104.8
2021-05-31,5.050000000000001,176.35243480069474,46.491810795290206,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-05-31,,9.1,0.2,4.6,13.4,0.0,,,0.0,,,,104.8
2021-06-01,-0.35,176.7061756725493,46.845551667144775,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-01,,2.4,-2.9,-0.2,18.2,0.0,,,4.0,,3.0,34.0,104.8
2021-06-02,4.1,177.20364216655648,47.343018161151946,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-02,,7.2,-1.6,2.8,15.2,0.0,,,0.9,,,,104.8
2021-06-03,6.25,176.89682219533773,47.036198189933216,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-03,,9.4,4.5,6.9,11.1,0.0,,,0.4,,,,104.8
2021-06-04,4.4,177.24906920268268,47.38844519727816,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-04,,7.0,1.4,4.2,13.8,0.0,,,0.2,,,,104.8
2021-06-05,4.35,177.2706656419541,47.41004163654959,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-05,,8.9,-0.3,4.3,13.7,0.0,,,0.0,,2.0,36.0,104.8
2021-06-06,3.85,176.9675697132456,47.10694570784109,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-06,,8.2,-1.9,3.2,14.8,0.0,,,0.0,,1.0,31.0,104.8
2021-06-07,9.399999999999999,176.24742877782958,46.38680477242505,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-07,,14.6,-2.0,6.3,11.7,0.0,,,0.0,,,,104.8
2021-06-08,16.35,175.005959527144,45.14533552173948,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-08,,20.2,3.3,11.8,6.2,0.0,,,0.0,,24.0,32.0,104.8
2021-06-09,14.9,174.92552711135704,45.06490310595251,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-09,,24.1,9.4,16.8,1.2,0.0,,,0.0,,30.0,52.0,104.8
2021-06-10,22.25,174.18226658432505,44.32164257892052,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-10,,25.5,9.2,17.3,0.7,0.0,,,1.1,,23.0,41.0,104.8
2021-06-11,16.35,174.11672791309894,44.25610390769441,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-11,,22.1,12.3,17.2,0.8,0.0,,,0.0,,2.0,34.0,104.8
2021-06-12,10.45,174.9538275267389,45.09320352133436,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-12,,15.9,7.4,11.6,6.4,0.0,,,0.0,,36.0,36.0,104.8
2021-06-13,10.05,175.4691873284546,45.60856332305008,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-13,,11.8,3.3,7.5,10.5,0.0,,,0.0,,36.0,33.0,104.8
2021-06-14,16.1,175.07149678145268,45.21087277604815,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-14,,21.8,3.7,12.8,5.2,0.0,,,0.0,,,,104.8
2021-06-15,23.0,174.34983639680678,44.48921239140226,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-15,,26.2,14.0,20.1,0.0,2.1,,,0.0,,19.0,35.0,104.8
2021-06-16,14.95,174.03033611064095,44.169712105236414,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-16,,20.6,9.4,15.0,3.0,0.0,,,0.0,,31.0,37.0,104.8
2021-06-17,16.2,174.0995985796696,44.23897457426504,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-17,,20.8,6.3,13.5,4.5,0.0,,,0.0,,6.0,33.0,104.8
2021-06-18,22.35,173.6028428305399,43.74221882513538,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-18,,25.7,10.6,18.2,0.0,0.2,,,0.0,,8.0,31.0,104.8
2021-06-19,25.45,173.06437475736652,43.203750751962005,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-19,,27.1,15.5,21.3,0.0,3.3,,,0.0,,,,104.8
2021-06-20,22.25,173.02713611326968,43.166512107865145,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-20,,24.5,14.4,19.5,0.0,1.5,,,0.0,,1.0,39.0,104.8
2021-06-21,7.800000000000001,173.70338601774966,43.84276201234513,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-21,,14.6,5.2,9.9,8.1,0.0,,,0.0,,35.0,46.0,104.8
2021-06-22,12.55,173.70785461553925,43.8472306101347,-133.532794,68.317527,INUVIK CLIMATE,2202578,2021-06-22,,16.3,5.2,10.7,7.3,0.0,,,0.0,,30.0,42.0,104.8
