,angle_1,angle_2,logger_temp_c
2020-03-19 22:07:00,0.017189,0.003422,-10.8
2020-03-19 23:07:00,0.017172,0.003424,-10.6
2020-03-20 00:07:00,0.017166,0.003405,-10.6
2020-03-20 01:07:00,0.017147,0.003407,-10.4
2020-03-20 02:07:00,0.017149,0.003389,-10.3
2020-03-20 03:07:00,0.017149,0.003386,-10.2
2020-03-20 04:07:00,0.017122,0.003376,-10.1
2020-03-20 05:07:00,0.017111,0.003353,-10.0
2020-03-20 06:07:00,0.017105,0.003336,-9.9
2020-03-20 07:07:00,0.017105,0.003336,-9.7
2020-03-20 08:07:00,0.017092,0.003323,-9.6
2020-03-20 09:07:00,0.017086,0.003321,-9.6
2020-03-20 10:07:00,0.017075,0.003317,-9.4
2020-03-20 11:07:00,0.017063,0.003302,-9.3
2020-03-20 12:07:00,0.017046,0.003296,-9.2
2020-03-20 13:07:00,0.017036,0.003284,-9.1
2020-03-20 14:07:00,0.017057,0.003256,-9.0
2020-03-20 15:07:00,0.017052,0.003265,-8.9
2020-03-20 16:07:00,0.017033,0.003256,-8.8
2020-03-20 17:07:00,0.017019,0.003242,-8.7
2020-03-20 18:07:00,0.017021,0.003239,-8.6
2020-03-20 19:07:00,0.017006,0.003229,-8.6
2020-03-20 20:07:00,0.017,0.003218,-8.4
2020-03-20 21:07:00,0.016983,0.003216,-8.4
2020-03-20 22:07:00,0.016979,0.003208,-8.3
2020-03-20 23:07:00,0.01697,0.003201,-8.2
2020-03-21 00:07:00,0.016979,0.003191,-8.1
2020-03-21 01:07:00,0.016966,0.003185,-8.1
2020-03-21 02:07:00,0.016962,0.00317,-8.0
2020-03-21 03:07:00,0.016945,0.003155,-7.9
2020-03-21 04:07:00,0.016928,0.00313,-7.9
2020-03-21 05:07:00,0.016941,0.003119,-7.8
2020-03-21 06:07:00,0.01692,0.003096,-7.8
2020-03-21 07:07:00,0.016903,0.00309,-7.7
2020-03-21 08:07:00,0.016903,0.003073,-7.7
2020-03-21 09:07:00,0.01689,0.003061,-7.7
2020-03-21 10:07:00,0.01688,0.003038,-7.6
2020-03-21 11:07:00,0.016876,0.003027,-7.6
2020-03-21 12:07:00,0.016867,0.003014,-7.5
2020-03-21 13:07:00,0.016859,0.002998,-7.5
2020-03-21 14:07:00,0.016844,0.002979,-7.4
2020-03-21 15:07:00,0.016834,0.002958,-7.4
2020-03-21 16:07:00,0.016821,0.002945,-7.4
2020-03-21 17:07:00,0.016815,0.002918,-7.4
2020-03-21 18:07:00,0.016806,0.002922,-7.3
2020-03-21 19:07:00,0.016798,0.00292,-7.3
2020-03-21 20:07:00,0.01679,0.002914,-7.2
2020-03-21 21:07:00,0.016787,0.002905,-7.2
2020-03-21 22:07:00,0.016779,0.002892,-7.2
2020-03-21 23:07:00,0.016773,0.002867,-7.2
2020-03-22 00:07:00,0.016771,0.002857,-7.2
2020-03-22 01:07:00,0.016758,0.002834,-7.2
2020-03-22 02:07:00,0.016745,0.002821,-7.2
2020-03-22 03:07:00,0.016748,0.002806,-7.2
2020-03-22 04:07:00,0.016727,0.002792,-7.2
2020-03-22 05:07:00,0.016722,0.002773,-7.2
2020-03-22 06:07:00,0.016706,0.002773,-7.2
2020-03-22 07:07:00,0.016706,0.002752,-7.2
2020-03-22 08:07:00,0.016676,0.002748,-7.3
2020-03-22 09:07:00,0.016676,0.00275,-7.3
2020-03-22 10:07:00,0.016684,0.002752,-7.3
2020-03-22 11:07:00,0.016685,0.002743,-7.4
2020-03-22 12:07:00,0.016695,0.002743,-7.4
2020-03-22 13:07:00,0.01667,0.002737,-7.4
2020-03-22 14:07:00,0.016663,0.002668,-7.6
2020-03-22 15:07:00,0.0166,0.002567,-7.6
2020-03-22 16:07:00,0.016573,0.002516,-7.7
2020-03-22 17:07:00,0.016539,0.002462,-7.9
2020-03-22 18:07:00,0.016523,0.002411,-8.0
2020-03-22 19:07:00,0.016497,0.002363,-8.1
2020-03-22 20:07:00,0.016468,0.00231,-8.2
2020-03-22 21:07:00,0.016441,0.002264,-8.4
2020-03-22 22:07:00,0.01643,0.002222,-8.5
2020-03-22 23:07:00,0.016415,0.002174,-8.6
2020-03-23 00:07:00,0.016382,0.002127,-8.7
2020-03-23 01:07:00,0.016356,0.002085,-8.8
2020-03-23 02:07:00,0.016338,0.002052,-8.9
2020-03-23 03:07:00,0.016315,0.002029,-8.9
2020-03-23 04:07:00,0.016296,0.001989,-9.1
2020-03-23 05:07:00,0.016272,0.001951,-9.1
2020-03-23 06:07:00,0.016243,0.001926,-9.2
2020-03-23 07:07:00,0.016228,0.001888,-9.4
2020-03-23 08:07:00,0.016228,0.001854,-9.4
2020-03-23 09:07:00,0.016193,0.001818,-9.5
2020-03-23 10:07:00,0.016174,0.001776,-9.6
2020-03-23 11:07:00,0.016163,0.001743,-9.7
2020-03-23 12:07:00,0.01614,0.001705,-9.8
2020-03-23 13:07:00,0.016117,0.001657,-9.9
2020-03-23 14:07:00,0.016087,0.001617,-10.0
2020-03-23 15:07:00,0.016062,0.001587,-10.1
2020-03-23 16:07:00,0.016045,0.001547,-10.2
2020-03-23 17:07:00,0.016039,0.001503,-10.3
2020-03-23 18:07:00,0.01602,0.001463,-10.4
2020-03-23 19:07:00,0.015993,0.001427,-10.4
2020-03-23 20:07:00,0.015974,0.001381,-10.6
2020-03-23 21:07:00,0.015951,0.001347,-10.6
2020-03-23 22:07:00,0.015936,0.001314,-10.7
2020-03-23 23:07:00,0.015913,0.001272,-10.7
2020-03-24 00:07:00,0.015888,0.001242,-10.8
2020-03-24 01:07:00,0.015865,0.001209,-10.8
2020-03-24 02:07:00,0.015831,0.001169,-10.9
2020-03-24 03:07:00,0.01582,0.001133,-10.9
2020-03-24 04:07:00,0.015795,0.001102,-11.0
2020-03-24 05:07:00,0.015768,0.00106,-11.1
2020-03-24 06:07:00,0.015757,0.00103,-11.1
2020-03-24 07:07:00,0.015739,0.001001,-11.1
2020-03-24 08:07:00,0.015718,0.000967,-11.2
2020-03-24 09:07:00,0.015705,0.000925,-11.2
2020-03-24 10:07:00,0.015686,0.000898,-11.2
2020-03-24 11:07:00,0.015659,0.000872,-11.2
2020-03-24 12:07:00,0.01565,0.000835,-11.2
2020-03-24 13:07:00,0.015625,0.000801,-11.3
2020-03-24 14:07:00,0.015602,0.000774,-11.3
2020-03-24 15:07:00,0.015579,0.000734,-11.3
2020-03-24 16:07:00,0.015566,0.000717,-11.3
2020-03-24 17:07:00,0.015533,0.00069,-11.3
2020-03-24 18:07:00,0.015518,0.00065,-11.3
2020-03-24 19:07:00,0.015495,0.000626,-11.3
2020-03-24 20:07:00,0.015472,0.000599,-11.3
2020-03-24 21:07:00,0.015465,0.000572,-11.3
2020-03-24 22:07:00,0.015432,0.000538,-11.2
2020-03-24 23:07:00,0.0154,0.000513,-11.2
2020-03-25 00:07:00,0.015387,0.000492,-11.2
2020-03-25 01:07:00,0.015366,0.000465,-11.2
2020-03-25 02:07:00,0.015356,0.000448,-11.2
2020-03-25 03:07:00,0.015327,0.000429,-11.2
2020-03-25 04:07:00,0.015299,0.000414,-11.2
2020-03-25 05:07:00,0.015297,0.000385,-11.1
2020-03-25 06:07:00,0.015266,0.000366,-11.1
2020-03-25 07:07:00,0.015247,0.000341,-11.1
2020-03-25 08:07:00,0.015232,0.000326,-11.1
2020-03-25 09:07:00,0.015217,0.000313,-11.1
2020-03-25 10:07:00,0.015192,0.000288,-11.0
2020-03-25 11:07:00,0.015179,0.000269,-11.0
2020-03-25 12:07:00,0.015158,0.00025,-11.0
2020-03-25 13:07:00,0.01515,0.000237,-10.9
2020-03-25 14:07:00,0.015127,0.000216,-10.9
2020-03-25 15:07:00,0.01511,0.000198,-10.9
2020-03-25 16:07:00,0.015093,0.000177,-10.9
2020-03-25 17:07:00,0.015076,0.00017,-10.9
2020-03-25 18:07:00,0.015068,0.000154,-10.9
2020-03-25 19:07:00,0.015055,0.000141,-10.9
2020-03-25 20:07:00,0.015028,0.000128,-10.9
2020-03-25 21:07:00,0.015022,0.000109,-10.9
2020-03-25 22:07:00,0.015005,9.5e-05,-10.8
2020-03-25 23:07:00,0.014988,7.8e-05,-10.8
2020-03-26 00:07:00,0.014967,6.9e-05,-10.8
2020-03-26 01:07:00,0.014965,5.5e-05,-10.8
2020-03-26 02:07:00,0.014956,3.1e-05,-10.8
2020-03-26 03:07:00,0.014931,1.3e-05,-10.8
2020-03-26 04:07:00,0.014927,2e-06,-10.8
2020-03-26 05:07:00,0.014906,0.0,-10.8
2020-03-26 06:07:00,0.014889,-1.5e-05,-10.8
2020-03-26 07:07:00,0.014868,-3.2e-05,-10.9
2020-03-26 08:07:00,0.014849,-5.3e-05,-10.9
2020-03-26 09:07:00,0.014832,-6.1e-05,-10.9
2020-03-26 10:07:00,0.014818,-7.8e-05,-10.9
2020-03-26 11:07:00,0.014799,-8.8e-05,-10.9
2020-03-26 12:07:00,0.014791,-0.000105,-10.9
2020-03-26 13:07:00,0.014771,-0.00013,-11.0
2020-03-26 14:07:00,0.014759,-0.000145,-11.0
2020-03-26 15:07:00,0.014736,-0.000174,-11.0
2020-03-26 16:07:00,0.014715,-0.000187,-11.1
2020-03-26 17:07:00,0.014713,-0.000196,-11.1
2020-03-26 18:07:00,0.014698,-0.000212,-11.1
2020-03-26 19:07:00,0.014677,-0.000223,-11.1
2020-03-26 20:07:00,0.014664,-0.000238,-11.1
2020-03-26 21:07:00,0.01466,-0.000256,-11.2
2020-03-26 22:07:00,0.014641,-0.000265,-11.2
2020-03-26 23:07:00,0.014643,-0.000267,-11.2
2020-03-27 00:07:00,0.014633,-0.000282,-11.3
2020-03-27 01:07:00,0.014616,-0.000292,-11.3
2020-03-27 02:07:00,0.014608,-0.000294,-11.4
2020-03-27 03:07:00,0.01458,-0.000313,-11.4
2020-03-27 04:07:00,0.014574,-0.000319,-11.5
2020-03-27 05:07:00,0.014561,-0.000328,-11.5
2020-03-27 06:07:00,0.014547,-0.000328,-11.6
2020-03-27 07:07:00,0.014551,-0.000347,-11.7
2020-03-27 08:07:00,0.014534,-0.00036,-11.7
2020-03-27 09:07:00,0.014519,-0.000372,-11.8
2020-03-27 10:07:00,0.014505,-0.000389,-11.9
2020-03-27 11:07:00,0.014481,-0.000401,-12.0
2020-03-27 12:07:00,0.014484,-0.000404,-12.1
2020-03-27 13:07:00,0.014469,-0.000433,-12.1
2020-03-27 14:07:00,0.014462,-0.000456,-12.2
2020-03-27 15:07:00,0.014439,-0.000479,-12.3
2020-03-27 16:07:00,0.014418,-0.000509,-12.4
2020-03-27 17:07:00,0.01441,-0.000526,-12.5
2020-03-27 18:07:00,0.0144,-0.000551,-12.6
2020-03-27 19:07:00,0.014387,-0.000574,-12.7
2020-03-27 20:07:00,0.014376,-0.000595,-12.7
2020-03-27 21:07:00,0.014347,-0.000603,-12.8
2020-03-27 22:07:00,0.014336,-0.000616,-12.9
2020-03-27 23:07:00,0.014311,-0.000622,-12.9
2020-03-28 00:07:00,0.014313,-0.000637,-13.0
2020-03-28 01:07:00,0.014307,-0.00065,-13.1
2020-03-28 02:07:00,0.014294,-0.00066,-13.2
2020-03-28 03:07:00,0.014282,-0.000675,-13.2
2020-03-28 04:07:00,0.014265,-0.000689,-13.3
2020-03-28 05:07:00,0.014257,-0.000692,-13.4
2020-03-28 06:07:00,0.014242,-0.000711,-13.4
2020-03-28 07:07:00,0.014236,-0.000727,-13.5
2020-03-28 08:07:00,0.014238,-0.00074,-13.6
2020-03-28 09:07:00,0.014223,-0.000755,-13.7
2020-03-28 10:07:00,0.014212,-0.000769,-13.7
2020-03-28 11:07:00,0.014193,-0.000784,-13.8
2020-03-28 12:07:00,0.014183,-0.000811,-13.9
2020-03-28 13:07:00,0.014183,-0.000832,-13.9
2020-03-28 14:07:00,0.014156,-0.000858,-14.0
2020-03-28 15:07:00,0.014153,-0.000889,-14.1
2020-03-28 16:07:00,0.01413,-0.000904,-14.2
2020-03-28 17:07:00,0.014124,-0.000937,-14.2
2020-03-28 18:07:00,0.014095,-0.000952,-14.3
2020-03-28 19:07:00,0.01408,-0.00098,-14.4
2020-03-28 20:07:00,0.014084,-0.001007,-14.4
2020-03-28 21:07:00,0.01405,-0.001026,-14.5
2020-03-28 22:07:00,0.014036,-0.001038,-14.6
2020-03-28 23:07:00,0.014019,-0.001038,-14.6
2020-03-29 00:07:00,0.014013,-0.001062,-14.7
2020-03-29 01:07:00,0.013998,-0.001062,-14.7
2020-03-29 02:07:00,0.01399,-0.001078,-14.7
2020-03-29 03:07:00,0.013977,-0.001081,-14.8
2020-03-29 04:07:00,0.013973,-0.001095,-14.9
2020-03-29 05:07:00,0.01396,-0.001097,-14.9
2020-03-29 06:07:00,0.013935,-0.001112,-14.9
2020-03-29 07:07:00,0.013914,-0.00111,-15.0
2020-03-29 08:07:00,0.013903,-0.001114,-15.1
2020-03-29 09:07:00,0.013889,-0.001139,-15.1
2020-03-29 10:07:00,0.013872,-0.001146,-15.1
2020-03-29 11:07:00,0.013855,-0.001165,-15.2
2020-03-29 12:07:00,0.013855,-0.001186,-15.3
2020-03-29 13:07:00,0.01384,-0.001202,-15.3
2020-03-29 14:07:00,0.013811,-0.001219,-15.4
2020-03-29 15:07:00,0.01379,-0.001242,-15.4
2020-03-29 16:07:00,0.013775,-0.001259,-15.5
2020-03-29 17:07:00,0.013756,-0.001284,-15.6
2020-03-29 18:07:00,0.013754,-0.001301,-15.6
2020-03-29 19:07:00,0.013737,-0.001322,-15.7
2020-03-29 20:07:00,0.013716,-0.001341,-15.7
2020-03-29 21:07:00,0.01371,-0.001354,-15.8
2020-03-29 22:07:00,0.013681,-0.001375,-15.8
2020-03-29 23:07:00,0.013668,-0.001387,-15.9
2020-03-30 00:07:00,0.013659,-0.001387,-15.9
2020-03-30 01:07:00,0.013641,-0.001392,-15.9
2020-03-30 02:07:00,0.013634,-0.0014,-15.9
2020-03-30 03:07:00,0.013615,-0.001408,-16.0
2020-03-30 04:07:00,0.013607,-0.001415,-16.1
2020-03-30 05:07:00,0.013586,-0.001421,-16.1
2020-03-30 06:07:00,0.013584,-0.001427,-16.2
2020-03-30 07:07:00,0.013569,-0.001442,-16.2
2020-03-30 08:07:00,0.013546,-0.001442,-16.2
2020-03-30 09:07:00,0.013538,-0.001451,-16.3
2020-03-30 10:07:00,0.013514,-0.001461,-16.4
2020-03-30 11:07:00,0.013502,-0.001472,-16.4
2020-03-30 12:07:00,0.013487,-0.001486,-16.5
2020-03-30 13:07:00,0.013483,-0.001505,-16.6
2020-03-30 14:07:00,0.013472,-0.001526,-16.6
2020-03-30 15:07:00,0.013451,-0.001547,-16.7
2020-03-30 16:07:00,0.013451,-0.001579,-16.7
2020-03-30 17:07:00,0.01343,-0.001604,-16.8
2020-03-30 18:07:00,0.013418,-0.001629,-16.8
2020-03-30 19:07:00,0.013403,-0.001654,-16.9
2020-03-30 20:07:00,0.013384,-0.001671,-16.9
2020-03-30 21:07:00,0.013365,-0.001696,-16.9
2020-03-30 22:07:00,0.013351,-0.001717,-16.9
2020-03-30 23:07:00,0.01334,-0.00173,-16.9
2020-03-31 00:07:00,0.013321,-0.001745,-16.9
2020-03-31 01:07:00,0.013304,-0.001766,-16.9
2020-03-31 02:07:00,0.01329,-0.001776,-16.9
2020-03-31 03:07:00,0.013279,-0.001795,-16.9
2020-03-31 04:07:00,0.013262,-0.001806,-16.9
2020-03-31 05:07:00,0.013243,-0.00181,-16.9
2020-03-31 06:07:00,0.01322,-0.001841,-16.9
2020-03-31 07:07:00,0.013218,-0.001842,-16.8
2020-03-31 08:07:00,0.013199,-0.001852,-16.8
2020-03-31 09:07:00,0.01318,-0.001865,-16.8
2020-03-31 10:07:00,0.013172,-0.001877,-16.8
2020-03-31 11:07:00,0.013159,-0.001896,-16.8
2020-03-31 12:07:00,0.013142,-0.001904,-16.8
2020-03-31 13:07:00,0.013115,-0.001925,-16.7
2020-03-31 14:07:00,0.013102,-0.00194,-16.7
2020-03-31 15:07:00,0.013088,-0.001972,-16.7
2020-03-31 16:07:00,0.013083,-0.001976,-16.7
2020-03-31 17:07:00,0.013056,-0.001997,-16.6
2020-03-31 18:07:00,0.013035,-0.002014,-16.6
2020-03-31 19:07:00,0.013027,-0.002024,-16.6
2020-03-31 20:07:00,0.013008,-0.002039,-16.6
2020-03-31 21:07:00,0.012981,-0.002039,-16.5
2020-03-31 22:07:00,0.012964,-0.002066,-16.4
2020-03-31 23:07:00,0.012943,-0.002066,-16.4
2020-04-01 00:07:00,0.012926,-0.002083,-16.4
2020-04-01 01:07:00,0.012915,-0.002087,-16.3
2020-04-01 02:07:00,0.012909,-0.002094,-16.2
2020-04-01 03:07:00,0.012899,-0.002096,-16.2
2020-04-01 04:07:00,0.012886,-0.002096,-16.2
2020-04-01 05:07:00,0.012871,-0.00211,-16.1
2020-04-01 06:07:00,0.012863,-0.002111,-16.1
2020-04-01 07:07:00,0.012846,-0.0021,-16.1
2020-04-01 08:07:00,0.012823,-0.002104,-16.0
2020-04-01 09:07:00,0.012819,-0.002111,-15.9
2020-04-01 10:07:00,0.012793,-0.002111,-15.9
2020-04-01 11:07:00,0.012783,-0.002113,-15.9
2020-04-01 12:07:00,0.012783,-0.002123,-15.9
2020-04-01 13:07:00,0.012764,-0.002121,-15.9
2020-04-01 14:07:00,0.012751,-0.00214,-15.8
2020-04-01 15:07:00,0.012745,-0.002161,-15.8
2020-04-01 16:07:00,0.012728,-0.002174,-15.8
2020-04-01 17:07:00,0.012716,-0.002176,-15.8
2020-04-01 18:07:00,0.012697,-0.002195,-15.8
2020-04-01 19:07:00,0.012688,-0.002207,-15.7
2020-04-01 20:07:00,0.012669,-0.002211,-15.7
2020-04-01 21:07:00,0.012657,-0.002222,-15.7
2020-04-01 22:07:00,0.012646,-0.002234,-15.6
2020-04-01 23:07:00,0.012627,-0.002228,-15.6
2020-04-02 00:07:00,0.012611,-0.002245,-15.6
2020-04-02 01:07:00,0.0126,-0.002251,-15.5
2020-04-02 02:07:00,0.01259,-0.002251,-15.5
2020-04-02 03:07:00,0.012575,-0.002258,-15.4
2020-04-02 04:07:00,0.012566,-0.002253,-15.4
2020-04-02 05:07:00,0.012554,-0.002258,-15.4
2020-04-02 06:07:00,0.012548,-0.002272,-15.4
2020-04-02 07:07:00,0.012543,-0.002279,-15.3
2020-04-02 08:07:00,0.012512,-0.002277,-15.3
2020-04-02 09:07:00,0.012508,-0.002275,-15.3
2020-04-02 10:07:00,0.012506,-0.002289,-15.2
2020-04-02 11:07:00,0.012486,-0.002295,-15.2
2020-04-02 12:07:00,0.012487,-0.002308,-15.2
2020-04-02 13:07:00,0.012465,-0.002314,-15.2
2020-04-02 14:07:00,0.012453,-0.002327,-15.2
2020-04-02 15:07:00,0.012455,-0.00234,-15.2
2020-04-02 16:07:00,0.012424,-0.00235,-15.1
2020-04-02 17:07:00,0.012421,-0.002365,-15.1
2020-04-02 18:07:00,0.012417,-0.002367,-15.1
2020-04-02 19:07:00,0.012394,-0.002382,-15.1
2020-04-02 20:07:00,0.01239,-0.00239,-15.0
2020-04-02 21:07:00,0.012377,-0.002399,-15.0
2020-04-02 22:07:00,0.012363,-0.002407,-15.0
2020-04-02 23:07:00,0.012356,-0.002417,-14.9
2020-04-03 00:07:00,0.01235,-0.002409,-14.9
2020-04-03 01:07:00,0.012329,-0.002417,-14.9
2020-04-03 02:07:00,0.012323,-0.00242,-14.8
2020-04-03 03:07:00,0.01231,-0.002407,-14.8
2020-04-03 04:07:00,0.012293,-0.002409,-14.7
2020-04-03 05:07:00,0.012306,-0.002407,-14.7
2020-04-03 06:07:00,0.01228,-0.002398,-14.7
2020-04-03 07:07:00,0.012259,-0.002396,-14.7
2020-04-03 08:07:00,0.012262,-0.002394,-14.7
2020-04-03 09:07:00,0.012238,-0.002399,-14.7
2020-04-03 10:07:00,0.012253,-0.002403,-14.7
2020-04-03 11:07:00,0.012234,-0.002407,-14.7
2020-04-03 12:07:00,0.012232,-0.002415,-14.7
2020-04-03 13:07:00,0.012222,-0.002432,-14.7
2020-04-03 14:07:00,0.012201,-0.002439,-14.7
2020-04-03 15:07:00,0.012207,-0.002453,-14.7
2020-04-03 16:07:00,0.012188,-0.002466,-14.8
2020-04-03 17:07:00,0.01219,-0.002485,-14.8
2020-04-03 18:07:00,0.012167,-0.002493,-14.8
2020-04-03 19:07:00,0.012157,-0.002508,-14.8
2020-04-03 20:07:00,0.012146,-0.00252,-14.8
2020-04-03 21:07:00,0.012136,-0.002522,-14.8
2020-04-03 22:07:00,0.012135,-0.002531,-14.8
2020-04-03 23:07:00,0.012129,-0.002542,-14.8
2020-04-04 00:07:00,0.0121,-0.002539,-14.7
2020-04-04 01:07:00,0.012104,-0.002541,-14.7
2020-04-04 02:07:00,0.012075,-0.002544,-14.7
2020-04-04 03:07:00,0.012056,-0.002548,-14.7
2020-04-04 04:07:00,0.012068,-0.00256,-14.7
2020-04-04 05:07:00,0.012045,-0.00255,-14.7
2020-04-04 06:07:00,0.01203,-0.002554,-14.7
2020-04-04 07:07:00,0.012035,-0.002563,-14.7
2020-04-04 08:07:00,0.012024,-0.002565,-14.7
2020-04-04 09:07:00,0.012009,-0.00256,-14.7
2020-04-04 10:07:00,0.012007,-0.002567,-14.7
2020-04-04 11:07:00,0.011984,-0.002583,-14.7
2020-04-04 12:07:00,0.01198,-0.002594,-14.7
2020-04-04 13:07:00,0.011961,-0.002613,-14.7
2020-04-04 14:07:00,0.011955,-0.002625,-14.7
2020-04-04 15:07:00,0.011963,-0.002638,-14.7
2020-04-04 16:07:00,0.011953,-0.002649,-14.7
2020-04-04 17:07:00,0.011929,-0.002676,-14.7
2020-04-04 18:07:00,0.011915,-0.002689,-14.7
2020-04-04 19:07:00,0.011892,-0.002703,-14.7
2020-04-04 20:07:00,0.011881,-0.002716,-14.7
2020-04-04 21:07:00,0.011894,-0.002718,-14.7
2020-04-04 22:07:00,0.011869,-0.002731,-14.7
2020-04-04 23:07:00,0.011873,-0.002741,-14.7
2020-04-05 00:07:00,0.011854,-0.002752,-14.6
2020-04-05 01:07:00,0.011843,-0.002748,-14.6
2020-04-05 02:07:00,0.011826,-0.002756,-14.6
2020-04-05 03:07:00,0.01181,-0.002768,-14.5
2020-04-05 04:07:00,0.011812,-0.002762,-14.4
2020-04-05 05:07:00,0.01182,-0.002768,-14.4
2020-04-05 06:07:00,0.011797,-0.002771,-14.4
2020-04-05 07:07:00,0.011784,-0.002781,-14.4
2020-04-05 08:07:00,0.011772,-0.00279,-14.3
2020-04-05 09:07:00,0.011763,-0.0028,-14.3
2020-04-05 10:07:00,0.011761,-0.00281,-14.3
2020-04-05 11:07:00,0.011732,-0.002817,-14.2
2020-04-05 12:07:00,0.011723,-0.002834,-14.2
2020-04-05 13:07:00,0.011728,-0.002846,-14.2
2020-04-05 14:07:00,0.011702,-0.002857,-14.1
2020-04-05 15:07:00,0.011698,-0.002865,-14.1
2020-04-05 16:07:00,0.011692,-0.002869,-14.1
2020-04-05 17:07:00,0.011688,-0.00289,-14.0
2020-04-05 18:07:00,0.011656,-0.002897,-13.9
2020-04-05 19:07:00,0.011652,-0.002905,-13.9
2020-04-05 20:07:00,0.011644,-0.002909,-13.8
2020-04-05 21:07:00,0.011627,-0.002918,-13.7
2020-04-05 22:07:00,0.011604,-0.002922,-13.7
2020-04-05 23:07:00,0.011599,-0.002934,-13.6
2020-04-06 00:07:00,0.011591,-0.002926,-13.5
2020-04-06 01:07:00,0.011593,-0.002914,-13.4
2020-04-06 02:07:00,0.011572,-0.002914,-13.4
2020-04-06 03:07:00,0.011564,-0.00292,-13.2
2020-04-06 04:07:00,0.01156,-0.002903,-13.2
2020-04-06 05:07:00,0.011547,-0.002905,-13.1
2020-04-06 06:07:00,0.011538,-0.002899,-13.1
2020-04-06 07:07:00,0.01152,-0.002907,-13.0
2020-04-06 08:07:00,0.011509,-0.002907,-12.9
2020-04-06 09:07:00,0.011497,-0.002901,-12.9
2020-04-06 10:07:00,0.011494,-0.002913,-12.8
2020-04-06 11:07:00,0.011486,-0.002911,-12.7
2020-04-06 12:07:00,0.01148,-0.002922,-12.7
2020-04-06 13:07:00,0.011484,-0.00292,-12.6
2020-04-06 14:07:00,0.011475,-0.00293,-12.6
2020-04-06 15:07:00,0.011469,-0.002932,-12.5
2020-04-06 16:07:00,0.011448,-0.002934,-12.4
2020-04-06 17:07:00,0.011442,-0.002943,-12.4
2020-04-06 18:07:00,0.011438,-0.002945,-12.3
2020-04-06 19:07:00,0.011425,-0.002939,-12.2
2020-04-06 20:07:00,0.011429,-0.002939,-12.2
2020-04-06 21:07:00,0.011412,-0.002941,-12.1
2020-04-06 22:07:00,0.011404,-0.002932,-12.1
2020-04-06 23:07:00,0.011383,-0.002926,-12.0
2020-04-07 00:07:00,0.011374,-0.002922,-11.9
2020-04-07 01:07:00,0.011375,-0.002918,-11.9
2020-04-07 02:07:00,0.011377,-0.002914,-11.8
2020-04-07 03:07:00,0.011375,-0.002918,-11.8
2020-04-07 04:07:00,0.01137,-0.002907,-11.7
2020-04-07 05:07:00,0.011366,-0.002909,-11.7
2020-04-07 06:07:00,0.011364,-0.002905,-11.7
2020-04-07 07:07:00,0.011341,-0.002916,-11.6
2020-04-07 08:07:00,0.011339,-0.002909,-11.6
2020-04-07 09:07:00,0.011347,-0.002913,-11.6
2020-04-07 10:07:00,0.011337,-0.002924,-11.6
2020-04-07 11:07:00,0.011322,-0.00292,-11.6
2020-04-07 12:07:00,0.011324,-0.002926,-11.6
2020-04-07 13:07:00,0.011328,-0.002924,-11.6
2020-04-07 14:07:00,0.011309,-0.002926,-11.6
2020-04-07 15:07:00,0.011293,-0.002939,-11.5
2020-04-07 16:07:00,0.011293,-0.002941,-11.5
2020-04-07 17:07:00,0.01129,-0.002951,-11.5
2020-04-07 18:07:00,0.011272,-0.002953,-11.4
2020-04-07 19:07:00,0.011271,-0.002951,-11.4
2020-04-07 20:07:00,0.011269,-0.002951,-11.4
2020-04-07 21:07:00,0.011259,-0.002949,-11.4
2020-04-07 22:07:00,0.011269,-0.002953,-11.4
2020-04-07 23:07:00,0.011255,-0.002945,-11.4
2020-04-08 00:07:00,0.011255,-0.002939,-11.4
2020-04-08 01:07:00,0.011248,-0.002939,-11.4
2020-04-08 02:07:00,0.011242,-0.00293,-11.4
2020-04-08 03:07:00,0.011238,-0.00293,-11.4
2020-04-08 04:07:00,0.01123,-0.002928,-11.4
2020-04-08 05:07:00,0.011227,-0.002916,-11.4
2020-04-08 06:07:00,0.011232,-0.002924,-11.4
2020-04-08 07:07:00,0.011229,-0.002909,-11.4
2020-04-08 08:07:00,0.011217,-0.002913,-11.4
2020-04-08 09:07:00,0.011198,-0.002909,-11.5
2020-04-08 10:07:00,0.011211,-0.00292,-11.6
2020-04-08 11:07:00,0.011194,-0.00293,-11.6
2020-04-08 12:07:00,0.011202,-0.002941,-11.6
2020-04-08 13:07:00,0.011202,-0.00296,-11.7
2020-04-08 14:07:00,0.01119,-0.002972,-11.7
2020-04-08 15:07:00,0.011175,-0.002995,-11.8
2020-04-08 16:07:00,0.011173,-0.00301,-11.9
2020-04-08 17:07:00,0.011164,-0.003033,-11.9
2020-04-08 18:07:00,0.011147,-0.003052,-11.9
2020-04-08 19:07:00,0.011145,-0.003063,-11.9
2020-04-08 20:07:00,0.011133,-0.003067,-12.0
2020-04-08 21:07:00,0.011126,-0.003073,-12.0
2020-04-08 22:07:00,0.011141,-0.003082,-12.0
2020-04-08 23:07:00,0.011108,-0.003082,-12.0
2020-04-09 00:07:00,0.011116,-0.003082,-12.0
2020-04-09 01:07:00,0.011108,-0.003078,-12.0
2020-04-09 02:07:00,0.01108,-0.003084,-12.0
2020-04-09 03:07:00,0.011078,-0.003088,-12.1
