Model,Tilt Logger DTL201B/2B
Name,sarlab_tiltlogger_1
Serial Number,UT1011
Firmware Version,3.42,Software Version,1.19.1
Sampling Status,LOGGING
Sampling Rate,FIXED
Current Interval,1:0:0
Start Time,2019/06/28,13:20:54
Current Time,2021/06/01,11:18:49,Logger Time,2021/06/01,09:15:31
Number Of Sensors,1
Number Of Records,14241,Dnl using USB,DTLink enabled
Sensor Upload Num / Status Code,3,28002222,40400,14821,Bat Type LSH20,,WD 2,PO 3,EXT 0,BO 0,SW 0,PDI 0


"TIMESTAMP","RECORD","BATTERY","Tilt 1",,,,"Tilt 1","LOGGER TEMP","RESET","USB","RSSI","STATUS 0x"
,,,,,,Unit Type," ",,,,,"[code][P#]"
,,,,,,Input Units," "
,,,,,,Output Units," "
,,,,,,Offset," "
,,,,,,Cal A =," "
,,,,,,Zero B =," "
,,,,,,Cal C =," "
,,,,,,Temp CF," "
,,,,,,Temp Initial," "
,,,,,,Linked Channel," "
,,,,,,Sensor,"15 degrees"
"UNITS->",,"Volts","sin(angle)",,,,"sin(angle)","deg C"
2019/11/05 01:20:54,3062,3.48,-0.074795,,,,-0.074795,-17.60,0,0,0,000
2019/11/05 02:20:54,3063,3.47,-0.074791,,,,-0.074791,-18.90,0,0,0,000
2019/11/05 03:20:54,3064,3.46,-0.074787,,,,-0.074787,-17.80,0,0,0,000
2019/11/05 04:20:54,3065,3.47,-0.074820,,,,-0.074820,-14.70,0,0,0,000
2019/11/05 05:20:54,3066,3.49,-0.074858,,,,-0.074858,-13.00,0,0,0,000
2019/11/05 06:20:54,3067,3.49,-0.074900,,,,-0.074900,-14.80,0,0,0,000
2019/11/05 07:20:54,3068,3.48,-0.074934,,,,-0.074934,-14.90,0,0,0,000
2019/11/05 08:20:54,3069,3.48,-0.074875,,,,-0.074875,-15.30,0,0,0,000
2019/11/05 09:20:54,3070,3.48,-0.074947,,,,-0.074947,-15.20,0,0,0,000
2019/11/05 10:20:54,3071,3.48,-0.074955,,,,-0.074955,-14.80,0,0,0,000
2019/11/05 11:20:54,3072,3.48,-0.074997,,,,-0.074997,-15.60,0,0,0,000
2019/11/05 12:20:54,3073,3.48,-0.075022,,,,-0.075022,-13.80,0,0,0,000
2019/11/05 13:20:54,3074,3.48,-0.075005,,,,-0.075005,-14.20,0,0,0,000
2019/11/05 14:20:54,3075,3.49,-0.074970,,,,-0.074970,-13.40,0,0,0,000
2019/11/05 15:20:54,3076,3.49,-0.075068,,,,-0.075068,-12.50,0,0,0,000
2019/11/05 16:20:54,3077,3.50,-0.075106,,,,-0.075106,-12.70,0,0,0,000
2019/11/05 17:20:54,3078,3.49,-0.075079,,,,-0.075079,-12.50,0,0,0,000
2019/11/05 18:20:54,3079,3.50,-0.075098,,,,-0.075098,-12.10,0,0,0,000
2019/11/05 19:20:54,3080,3.50,-0.075140,,,,-0.075140,-11.90,0,0,0,000
2019/11/05 20:20:54,3081,3.51,-0.075191,,,,-0.075191,-10.80,0,0,0,000
2019/11/05 21:20:54,3082,3.52,-0.075226,,,,-0.075226,-10.30,0,0,0,000
2019/11/05 22:20:54,3083,3.52,-0.075268,,,,-0.075268,-10.40,0,0,0,000
2019/11/05 23:20:54,3084,3.51,-0.075230,,,,-0.075230,-10.90,0,0,0,000
2019/11/06 00:20:54,3085,3.51,-0.075241,,,,-0.075241,-11.00,0,0,0,000
2019/11/06 01:20:54,3086,3.51,-0.075291,,,,-0.075291,-11.20,0,0,0,000
2019/11/06 02:20:54,3087,3.52,-0.075270,,,,-0.075270,-10.80,0,0,0,000
2019/11/06 03:20:54,3088,3.52,-0.075354,,,,-0.075354,-11.40,0,0,0,000
2019/11/06 04:20:54,3089,3.51,-0.075346,,,,-0.075346,-11.90,0,0,0,000
2019/11/06 05:20:54,3090,3.51,-0.075382,,,,-0.075382,-12.10,0,0,0,000
2019/11/06 06:20:54,3091,3.50,-0.075377,,,,-0.075377,-13.20,0,0,0,000
2019/11/06 07:20:54,3092,3.50,-0.075407,,,,-0.075407,-13.90,0,0,0,000
2019/11/06 08:20:54,3093,3.49,-0.075438,,,,-0.075438,-15.00,0,0,0,000
2019/11/06 09:20:54,3094,3.48,-0.075426,,,,-0.075426,-17.10,0,0,0,000
2019/11/06 10:20:54,3095,3.48,-0.075441,,,,-0.075441,-17.10,0,0,0,000
2019/11/06 11:20:54,3096,3.47,-0.075472,,,,-0.075472,-16.10,0,0,0,000
2019/11/06 12:20:54,3097,3.49,-0.075506,,,,-0.075506,-14.40,0,0,0,000
2019/11/06 13:20:54,3098,3.50,-0.075539,,,,-0.075539,-13.30,0,0,0,000
2019/11/06 14:20:54,3099,3.50,-0.075558,,,,-0.075558,-12.70,0,0,0,000
2019/11/06 15:20:54,3100,3.50,-0.075583,,,,-0.075583,-12.40,0,0,0,000
2019/11/06 16:20:54,3101,3.50,-0.075586,,,,-0.075586,-13.20,0,0,0,000
2019/11/06 17:20:54,3102,3.49,-0.075592,,,,-0.075592,-13.60,0,0,0,000
2019/11/06 18:20:54,3103,3.49,-0.075602,,,,-0.075602,-13.60,0,0,0,000
2019/11/06 19:20:54,3104,3.49,-0.075626,,,,-0.075626,-13.00,0,0,0,000
2019/11/06 20:20:54,3105,3.50,-0.075647,,,,-0.075647,-12.20,0,0,0,000
2019/11/06 21:20:54,3106,3.50,-0.075684,,,,-0.075684,-10.70,0,0,0,000
2019/11/06 22:20:54,3107,3.52,-0.075697,,,,-0.075697,-9.70,0,0,0,000
2019/11/06 23:20:54,3108,3.52,-0.075727,,,,-0.075727,-9.40,0,0,0,000
2019/11/07 00:20:54,3109,3.52,-0.075760,,,,-0.075760,-8.50,0,0,0,000
2019/11/07 01:20:54,3110,3.52,-0.075771,,,,-0.075771,-8.40,0,0,0,000
2019/11/07 02:20:54,3111,3.53,-0.075748,,,,-0.075748,-8.80,0,0,0,000
2019/11/07 03:20:54,3112,3.52,-0.075758,,,,-0.075758,-9.50,0,0,0,000
2019/11/07 04:20:54,3113,3.52,-0.075809,,,,-0.075809,-9.60,0,0,0,000
2019/11/07 05:20:54,3114,3.52,-0.075802,,,,-0.075802,-9.70,0,0,0,000
2019/11/07 06:20:54,3115,3.52,-0.075846,,,,-0.075846,-11.30,0,0,0,000
2019/11/07 07:20:54,3116,3.50,-0.075872,,,,-0.075872,-15.50,0,0,0,000
2019/11/07 08:20:54,3117,3.48,-0.075838,,,,-0.075838,-14.40,0,0,0,000
2019/11/07 09:20:54,3118,3.49,-0.075871,,,,-0.075871,-13.60,0,0,0,000
2019/11/07 10:20:54,3119,3.50,-0.075876,,,,-0.075876,-12.30,0,0,0,000
2019/11/07 11:20:54,3120,3.50,-0.075897,,,,-0.075897,-11.90,0,0,0,000
2019/11/07 12:20:54,3121,3.51,-0.075968,,,,-0.075968,-11.90,0,0,0,000
2019/11/07 13:20:54,3122,3.50,-0.075928,,,,-0.075928,-11.40,0,0,0,000
2019/11/07 14:20:54,3123,3.52,-0.075996,,,,-0.075996,-9.50,0,0,0,000
2019/11/07 15:20:54,3124,3.52,-0.076004,,,,-0.076004,-9.60,0,0,0,000
2019/11/07 16:20:54,3125,3.52,-0.076012,,,,-0.076012,-9.90,0,0,0,000
2019/11/07 17:20:54,3126,3.52,-0.076002,,,,-0.076002,-9.90,0,0,0,000
2019/11/07 18:20:54,3127,3.52,-0.075962,,,,-0.075962,-10.30,0,0,0,000
2019/11/07 19:20:54,3128,3.52,-0.076063,,,,-0.076063,-11.40,0,0,0,000
2019/11/07 20:20:54,3129,3.51,-0.076023,,,,-0.076023,-11.60,0,0,0,000
2019/11/07 21:20:54,3130,3.50,-0.076044,,,,-0.076044,-11.90,0,0,0,000
2019/11/07 22:20:54,3131,3.51,-0.076059,,,,-0.076059,-12.30,0,0,0,000
2019/11/07 23:20:54,3132,3.50,-0.076052,,,,-0.076052,-12.70,0,0,0,000
2019/11/08 00:20:54,3133,3.50,-0.076099,,,,-0.076099,-12.80,0,0,0,000
2019/11/08 01:20:54,3134,3.50,-0.076067,,,,-0.076067,-12.80,0,0,0,000
2019/11/08 02:20:54,3135,3.50,-0.076044,,,,-0.076044,-13.00,0,0,0,000
2019/11/08 03:20:54,3136,3.50,-0.076080,,,,-0.076080,-13.70,0,0,0,000
2019/11/08 04:20:54,3137,3.50,-0.076151,,,,-0.076151,-13.70,0,0,0,000
2019/11/08 05:20:54,3138,3.50,-0.076077,,,,-0.076077,-13.70,0,0,0,000
2019/11/08 06:20:54,3139,3.50,-0.076145,,,,-0.076145,-13.70,0,0,0,000
2019/11/08 07:20:54,3140,3.50,-0.076170,,,,-0.076170,-13.70,0,0,0,000
2019/11/08 08:20:54,3141,3.50,-0.076176,,,,-0.076176,-13.70,0,0,0,000
2019/11/08 09:20:54,3142,3.50,-0.076195,,,,-0.076195,-14.00,0,0,0,000
2019/11/08 10:20:54,3143,3.50,-0.076197,,,,-0.076197,-14.20,0,0,0,000
2019/11/08 11:20:54,3144,3.50,-0.076191,,,,-0.076191,-14.20,0,0,0,000
2019/11/08 12:20:54,3145,3.49,-0.076220,,,,-0.076220,-14.10,0,0,0,000
2019/11/08 13:20:54,3146,3.49,-0.076225,,,,-0.076225,-14.00,0,0,0,000
2019/11/08 14:20:54,3147,3.49,-0.076244,,,,-0.076244,-14.10,0,0,0,000
2019/11/08 15:20:54,3148,3.49,-0.076241,,,,-0.076241,-14.20,0,0,0,000
2019/11/08 16:20:54,3149,3.49,-0.076237,,,,-0.076237,-14.60,0,0,0,000
2019/11/08 17:20:54,3150,3.49,-0.076233,,,,-0.076233,-15.10,0,0,0,000
2019/11/08 18:20:54,3151,3.48,-0.076237,,,,-0.076237,-15.30,0,0,0,000
2019/11/08 19:20:54,3152,3.48,-0.076241,,,,-0.076241,-15.20,0,0,0,000
2019/11/08 20:20:54,3153,3.48,-0.076231,,,,-0.076231,-15.20,0,0,0,000
2019/11/08 21:20:54,3154,3.49,-0.076246,,,,-0.076246,-15.10,0,0,0,000
2019/11/08 22:20:54,3155,3.49,-0.076220,,,,-0.076220,-15.20,0,0,0,000
2019/11/08 23:20:54,3156,3.49,-0.076252,,,,-0.076252,-15.40,0,0,0,000
2019/11/09 00:20:54,3157,3.49,-0.076258,,,,-0.076258,-14.90,0,0,0,000
2019/11/09 01:20:54,3158,3.49,-0.076326,,,,-0.076326,-15.10,0,0,0,000
2019/11/09 02:20:54,3159,3.49,-0.076290,,,,-0.076290,-15.80,0,0,0,000
2019/11/09 03:20:54,3160,3.48,-0.076204,,,,-0.076204,-16.90,0,0,0,000
2019/11/09 04:20:54,3161,3.47,-0.076290,,,,-0.076290,-18.10,0,0,0,000
2019/11/09 05:20:54,3162,3.47,-0.076239,,,,-0.076239,-17.90,0,0,0,000
2019/11/09 06:20:54,3163,3.47,-0.076334,,,,-0.076334,-17.90,0,0,0,000
2019/11/09 07:20:54,3164,3.47,-0.076275,,,,-0.076275,-17.90,0,0,0,000
2019/11/09 08:20:54,3165,3.47,-0.076277,,,,-0.076277,-17.90,0,0,0,000
2019/11/09 09:20:54,3166,3.47,-0.076410,,,,-0.076410,-18.40,0,0,0,000
2019/11/09 10:20:54,3167,3.47,-0.076477,,,,-0.076477,-18.00,0,0,0,000
2019/11/09 11:20:54,3168,3.47,-0.076433,,,,-0.076433,-17.30,0,0,0,000
2019/11/09 12:20:54,3169,3.48,-0.076445,,,,-0.076445,-15.90,0,0,0,000
2019/11/09 13:20:54,3170,3.48,-0.076441,,,,-0.076441,-14.80,0,0,0,000
2019/11/09 14:20:54,3171,3.49,-0.076521,,,,-0.076521,-13.80,0,0,0,000
2019/11/09 15:20:54,3172,3.50,-0.076441,,,,-0.076441,-13.90,0,0,0,000
2019/11/09 16:20:54,3173,3.50,-0.076462,,,,-0.076462,-15.50,0,0,0,000
2019/11/09 17:20:54,3174,3.49,-0.076387,,,,-0.076387,-16.50,0,0,0,000
2019/11/09 18:20:54,3175,3.48,-0.076403,,,,-0.076403,-16.70,0,0,0,000
2019/11/09 19:20:54,3176,3.48,-0.076416,,,,-0.076416,-17.10,0,0,0,000
2019/11/09 20:20:54,3177,3.48,-0.076427,,,,-0.076427,-17.30,0,0,0,000
2019/11/09 21:20:54,3178,3.48,-0.076389,,,,-0.076389,-17.20,0,0,0,000
2019/11/09 22:20:54,3179,3.47,-0.076410,,,,-0.076410,-17.20,0,0,0,000
2019/11/09 23:20:54,3180,3.47,-0.076420,,,,-0.076420,-17.50,0,0,0,000
2019/11/10 00:20:54,3181,3.47,-0.076405,,,,-0.076405,-18.30,0,0,0,000
2019/11/10 01:20:54,3182,3.47,-0.076397,,,,-0.076397,-18.20,0,0,0,000
2019/11/10 02:20:54,3183,3.47,-0.076401,,,,-0.076401,-17.60,0,0,0,000
2019/11/10 03:20:54,3184,3.48,-0.076385,,,,-0.076385,-17.30,0,0,0,000
2019/11/10 04:20:54,3185,3.48,-0.076382,,,,-0.076382,-16.60,0,0,0,000
2019/11/10 05:20:54,3186,3.48,-0.076399,,,,-0.076399,-16.60,0,0,0,000
2019/11/10 06:20:54,3187,3.48,-0.076389,,,,-0.076389,-16.70,0,0,0,000
2019/11/10 07:20:54,3188,3.48,-0.076376,,,,-0.076376,-17.70,0,0,0,000
2019/11/10 08:20:54,3189,3.48,-0.076380,,,,-0.076380,-18.00,0,0,0,000
2019/11/10 09:20:54,3190,3.46,-0.076349,,,,-0.076349,-19.80,0,0,0,000
2019/11/10 10:20:54,3191,3.45,-0.076298,,,,-0.076298,-20.80,0,0,0,000
2019/11/10 11:20:54,3192,3.45,-0.076284,,,,-0.076284,-19.60,0,0,0,000
2019/11/10 12:20:54,3193,3.48,-0.076332,,,,-0.076332,-15.90,0,0,0,000
2019/11/10 13:20:54,3194,3.49,-0.076338,,,,-0.076338,-12.50,0,0,0,000
2019/11/10 14:20:54,3195,3.52,-0.076359,,,,-0.076359,-11.10,0,0,0,000
2019/11/10 15:20:54,3196,3.52,-0.076359,,,,-0.076359,-12.00,0,0,0,000
2019/11/10 16:20:54,3197,3.51,-0.076309,,,,-0.076309,-16.70,0,0,0,000
2019/11/10 17:20:54,3198,3.48,-0.076237,,,,-0.076237,-17.90,0,0,0,000
2019/11/10 18:20:54,3199,3.48,-0.076187,,,,-0.076187,-17.20,0,0,0,000
2019/11/10 19:20:54,3200,3.47,-0.076178,,,,-0.076178,-17.90,0,0,0,000
2019/11/10 20:20:54,3201,3.48,-0.076212,,,,-0.076212,-16.90,0,0,0,000
2019/11/10 21:20:54,3202,3.48,-0.076202,,,,-0.076202,-17.10,0,0,0,000
2019/11/10 22:20:54,3203,3.47,-0.076145,,,,-0.076145,-18.00,0,0,0,000
2019/11/10 23:20:54,3204,3.47,-0.076181,,,,-0.076181,-17.40,0,0,0,000
2019/11/11 00:20:54,3205,3.47,-0.076155,,,,-0.076155,-18.40,0,0,0,000
2019/11/11 01:20:54,3206,3.48,-0.076118,,,,-0.076118,-14.70,0,0,0,000
2019/11/11 02:20:54,3207,3.50,-0.076099,,,,-0.076099,-12.20,0,0,0,000
2019/11/11 03:20:54,3208,3.52,-0.076185,,,,-0.076185,-7.30,0,0,0,000
2019/11/11 04:20:54,3209,3.54,-0.076056,,,,-0.076056,-6.90,0,0,0,000
2019/11/11 05:20:54,3210,3.53,-0.076077,,,,-0.076077,-9.20,0,0,0,000
2019/11/11 06:20:54,3211,3.54,-0.075954,,,,-0.075954,-7.90,0,0,0,000
2019/11/11 07:20:54,3212,3.54,-0.076019,,,,-0.076019,-5.90,0,0,0,000
2019/11/11 08:20:54,3213,3.55,-0.075964,,,,-0.075964,-5.20,0,0,0,000
2019/11/11 09:20:54,3214,3.55,-0.075958,,,,-0.075958,-5.00,0,0,0,000
2019/11/11 10:20:54,3215,3.55,-0.076031,,,,-0.076031,-5.20,0,0,0,000
2019/11/11 11:20:54,3216,3.55,-0.075960,,,,-0.075960,-5.00,0,0,0,000
2019/11/11 12:20:54,3217,3.55,-0.075886,,,,-0.075886,-4.60,0,0,0,000
2019/11/11 13:20:54,3218,3.55,-0.075912,,,,-0.075912,-4.80,0,0,0,000
2019/11/11 14:20:54,3219,3.55,-0.075821,,,,-0.075821,-5.20,0,0,0,000
2019/11/11 15:20:54,3220,3.55,-0.075855,,,,-0.075855,-7.40,0,0,0,000
2019/11/11 16:20:54,3221,3.53,-0.075825,,,,-0.075825,-10.10,0,0,0,000
2019/11/11 17:20:54,3222,3.53,-0.075817,,,,-0.075817,-10.50,0,0,0,000
2019/11/11 18:20:54,3223,3.52,-0.075739,,,,-0.075739,-10.10,0,0,0,000
2019/11/11 19:20:54,3224,3.52,-0.075834,,,,-0.075834,-9.70,0,0,0,000
2019/11/11 20:20:54,3225,3.52,-0.075747,,,,-0.075747,-10.40,0,0,0,000
2019/11/11 21:20:54,3226,3.52,-0.075769,,,,-0.075769,-11.20,0,0,0,000
2019/11/11 22:20:54,3227,3.51,-0.075750,,,,-0.075750,-13.70,0,0,0,000
2019/11/11 23:20:54,3228,3.48,-0.075729,,,,-0.075729,-15.50,0,0,0,000
2019/11/12 00:20:54,3229,3.48,-0.075699,,,,-0.075699,-16.90,0,0,0,000
2019/11/12 01:20:54,3230,3.47,-0.075615,,,,-0.075615,-17.80,0,0,0,000
2019/11/12 02:20:54,3231,3.46,-0.075708,,,,-0.075708,-18.60,0,0,0,000
2019/11/12 03:20:54,3232,3.46,-0.075636,,,,-0.075636,-19.60,0,0,0,000
2019/11/12 04:20:54,3233,3.45,-0.075663,,,,-0.075663,-20.10,0,0,0,000
2019/11/12 05:20:54,3234,3.44,-0.075657,,,,-0.075657,-21.60,0,0,0,000
2019/11/12 06:20:54,3235,3.44,-0.075607,,,,-0.075607,-21.00,0,0,0,000
2019/11/12 07:20:54,3236,3.44,-0.075602,,,,-0.075602,-22.50,0,0,0,000
2019/11/12 08:20:54,3237,3.44,-0.075529,,,,-0.075529,-22.20,0,0,0,000
2019/11/12 09:20:54,3238,3.44,-0.075487,,,,-0.075487,-21.40,0,0,0,000
2019/11/12 10:20:54,3239,3.43,-0.075594,,,,-0.075594,-23.90,0,0,0,000
2019/11/12 11:20:54,3240,3.42,-0.075535,,,,-0.075535,-25.10,0,0,0,000
2019/11/12 12:20:54,3241,3.43,-0.075438,,,,-0.075438,-22.20,0,0,0,000
2019/11/12 13:20:54,3242,3.43,-0.075520,,,,-0.075520,-22.90,0,0,0,000
2019/11/12 14:20:54,3243,3.43,-0.075453,,,,-0.075453,-21.90,0,0,0,000
2019/11/12 15:20:54,3244,3.44,-0.075401,,,,-0.075401,-20.90,0,0,0,000
2019/11/12 16:20:54,3245,3.44,-0.075333,,,,-0.075333,-21.40,0,0,0,000
2019/11/12 17:20:54,3246,3.43,-0.075363,,,,-0.075363,-24.10,0,0,0,000
2019/11/12 18:20:54,3247,3.43,-0.075258,,,,-0.075258,-21.60,0,0,0,000
2019/11/12 19:20:54,3248,3.43,-0.075359,,,,-0.075359,-23.70,0,0,0,000
2019/11/12 20:20:54,3249,3.42,-0.075342,,,,-0.075342,-23.90,0,0,0,000
2019/11/12 21:20:54,3250,3.43,-0.075277,,,,-0.075277,-22.70,0,0,0,000
2019/11/12 22:20:54,3251,3.43,-0.075233,,,,-0.075233,-22.20,0,0,0,000
2019/11/12 23:20:54,3252,3.43,-0.075235,,,,-0.075235,-22.40,0,0,0,000
2019/11/13 00:20:54,3253,3.43,-0.075132,,,,-0.075132,-22.70,0,0,0,000
2019/11/13 01:20:54,3254,3.43,-0.075157,,,,-0.075157,-22.40,0,0,0,000
2019/11/13 02:20:54,3255,3.43,-0.075083,,,,-0.075083,-22.50,0,0,0,000
2019/11/13 03:20:54,3256,3.43,-0.075153,,,,-0.075153,-23.10,0,0,0,000
2019/11/13 04:20:54,3257,3.43,-0.075111,,,,-0.075111,-23.80,0,0,0,000
2019/11/13 05:20:54,3258,3.43,-0.075056,,,,-0.075056,-23.20,0,0,0,000
2019/11/13 06:20:54,3259,3.43,-0.075047,,,,-0.075047,-22.50,0,0,0,000
2019/11/13 07:20:54,3260,3.43,-0.075033,,,,-0.075033,-22.70,0,0,0,000
2019/11/13 08:20:54,3261,3.43,-0.074957,,,,-0.074957,-22.60,0,0,0,000
2019/11/13 09:20:54,3262,3.43,-0.074940,,,,-0.074940,-22.40,0,0,0,000
2019/11/13 10:20:54,3263,3.44,-0.074903,,,,-0.074903,-22.40,0,0,0,000
2019/11/13 11:20:54,3264,3.43,-0.074928,,,,-0.074928,-23.10,0,0,0,000
2019/11/13 12:20:54,3265,3.43,-0.074877,,,,-0.074877,-23.70,0,0,0,000
2019/11/13 13:20:54,3266,3.42,-0.074837,,,,-0.074837,-23.50,0,0,0,000
2019/11/13 14:20:54,3267,3.43,-0.074820,,,,-0.074820,-22.80,0,0,0,000
2019/11/13 15:20:54,3268,3.43,-0.074793,,,,-0.074793,-24.40,0,0,0,000
2019/11/13 16:20:54,3269,3.42,-0.074789,,,,-0.074789,-26.20,0,0,0,000
2019/11/13 17:20:54,3270,3.40,-0.074713,,,,-0.074713,-27.30,0,0,0,000
2019/11/13 18:20:54,3271,3.40,-0.074642,,,,-0.074642,-24.60,0,0,0,000
2019/11/13 19:20:54,3272,3.43,-0.074678,,,,-0.074678,-22.50,0,0,0,000
2019/11/13 20:20:54,3273,3.44,-0.074625,,,,-0.074625,-21.60,0,0,0,000
2019/11/13 21:20:54,3274,3.45,-0.074583,,,,-0.074583,-21.20,0,0,0,000
2019/11/13 22:20:54,3275,3.45,-0.074600,,,,-0.074600,-21.50,0,0,0,000
2019/11/13 23:20:54,3276,3.45,-0.074593,,,,-0.074593,-21.70,0,0,0,000
2019/11/14 00:20:54,3277,3.43,-0.074581,,,,-0.074581,-24.60,0,0,0,000
2019/11/14 01:20:54,3278,3.43,-0.074518,,,,-0.074518,-23.80,0,0,0,000
2019/11/14 02:20:54,3279,3.43,-0.074497,,,,-0.074497,-23.10,0,0,0,000
2019/11/14 03:20:54,3280,3.43,-0.074486,,,,-0.074486,-23.40,0,0,0,000
2019/11/14 04:20:54,3281,3.42,-0.074511,,,,-0.074511,-25.60,0,0,0,000
2019/11/14 05:20:54,3282,3.41,-0.074429,,,,-0.074429,-26.60,0,0,0,000
2019/11/14 06:20:54,3283,3.41,-0.074408,,,,-0.074408,-25.70,0,0,0,000
2019/11/14 07:20:54,3284,3.41,-0.074394,,,,-0.074394,-25.90,0,0,0,000
2019/11/14 08:20:54,3285,3.42,-0.074381,,,,-0.074381,-25.30,0,0,0,000
2019/11/14 09:20:54,3286,3.41,-0.074364,,,,-0.074364,-26.20,0,0,0,000
2019/11/14 10:20:54,3287,3.41,-0.074305,,,,-0.074305,-25.20,0,0,0,000
2019/11/14 11:20:54,3288,3.41,-0.074308,,,,-0.074308,-24.50,0,0,0,000
2019/11/14 12:20:54,3289,3.43,-0.074274,,,,-0.074274,-23.30,0,0,0,000
2019/11/14 13:20:54,3290,3.45,-0.074255,,,,-0.074255,-22.40,0,0,0,000
2019/11/14 14:20:54,3291,3.45,-0.074251,,,,-0.074251,-23.60,0,0,0,000
2019/11/14 15:20:54,3292,3.43,-0.074219,,,,-0.074219,-24.00,0,0,0,000
2019/11/14 16:20:54,3293,3.43,-0.074198,,,,-0.074198,-23.90,0,0,0,000
2019/11/14 17:20:54,3294,3.43,-0.074165,,,,-0.074165,-24.10,0,0,0,000
2019/11/14 18:20:54,3295,3.42,-0.074194,,,,-0.074194,-26.10,0,0,0,000
2019/11/14 19:20:54,3296,3.40,-0.074228,,,,-0.074228,-28.70,0,0,0,000
2019/11/14 20:20:54,3297,3.38,-0.074055,,,,-0.074055,-28.30,0,0,0,000
2019/11/14 21:20:54,3298,3.41,-0.074062,,,,-0.074062,-24.90,0,0,0,000
2019/11/14 22:20:54,3299,3.42,-0.074053,,,,-0.074053,-24.30,0,0,0,000
2019/11/14 23:20:54,3300,3.43,-0.074041,,,,-0.074041,-22.90,0,0,0,000
2019/11/15 00:20:54,3301,3.44,-0.074041,,,,-0.074041,-22.50,0,0,0,000
2019/11/15 01:20:54,3302,3.45,-0.074049,,,,-0.074049,-22.50,0,0,0,000
2019/11/15 02:20:54,3303,3.43,-0.074081,,,,-0.074081,-23.70,0,0,0,000
2019/11/15 03:20:54,3304,3.43,-0.074015,,,,-0.074015,-23.40,0,0,0,000
2019/11/15 04:20:54,3305,3.44,-0.074011,,,,-0.074011,-22.70,0,0,0,000
2019/11/15 05:20:54,3306,3.44,-0.074011,,,,-0.074011,-23.20,0,0,0,000
2019/11/15 06:20:54,3307,3.44,-0.074038,,,,-0.074038,-24.40,0,0,0,000
2019/11/15 07:20:54,3308,3.42,-0.074018,,,,-0.074018,-28.20,0,0,0,000
2019/11/15 08:20:54,3309,3.39,-0.073984,,,,-0.073984,-29.70,0,0,0,000
2019/11/15 09:20:54,3310,3.38,-0.073957,,,,-0.073957,-29.60,0,0,0,000
2019/11/15 10:20:54,3311,3.38,-0.073965,,,,-0.073965,-29.70,0,0,0,000
2019/11/15 11:20:54,3312,3.37,-0.073915,,,,-0.073915,-30.30,0,0,0,000
2019/11/15 12:20:54,3313,3.38,-0.073891,,,,-0.073891,-28.70,0,0,0,000
2019/11/15 13:20:54,3314,3.39,-0.073936,,,,-0.073936,-28.40,0,0,0,000
2019/11/15 14:20:54,3315,3.40,-0.073887,,,,-0.073887,-27.40,0,0,0,000
2019/11/15 15:20:54,3316,3.40,-0.073936,,,,-0.073936,-28.30,0,0,0,000
2019/11/15 16:20:54,3317,3.38,-0.073866,,,,-0.073866,-29.60,0,0,0,000
2019/11/15 17:20:54,3318,3.38,-0.073902,,,,-0.073902,-30.50,0,0,0,000
2019/11/15 18:20:54,3319,3.37,-0.073833,,,,-0.073833,-30.40,0,0,0,000
2019/11/15 19:20:54,3320,3.39,-0.073780,,,,-0.073780,-27.80,0,0,0,000
2019/11/15 20:20:54,3321,3.42,-0.073776,,,,-0.073776,-25.20,0,0,0,000
2019/11/15 21:20:54,3322,3.43,-0.073799,,,,-0.073799,-24.60,0,0,0,000
2019/11/15 22:20:54,3323,3.43,-0.073845,,,,-0.073845,-26.70,0,0,0,000
2019/11/15 23:20:54,3324,3.40,-0.073854,,,,-0.073854,-29.60,0,0,0,000
2019/11/16 00:20:54,3325,3.40,-0.073711,,,,-0.073711,-26.20,0,0,0,000
2019/11/16 01:20:54,3326,3.43,-0.073746,,,,-0.073746,-23.90,0,0,0,000
2019/11/16 02:20:54,3327,3.44,-0.073734,,,,-0.073734,-23.60,0,0,0,000
2019/11/16 03:20:54,3328,3.43,-0.073776,,,,-0.073776,-25.10,0,0,0,000
2019/11/16 04:20:54,3329,3.42,-0.073767,,,,-0.073767,-25.60,0,0,0,000
2019/11/16 05:20:54,3330,3.42,-0.073742,,,,-0.073742,-26.40,0,0,0,000
2019/11/16 06:20:54,3331,3.42,-0.073732,,,,-0.073732,-26.80,0,0,0,000
2019/11/16 07:20:54,3332,3.42,-0.073671,,,,-0.073671,-25.40,0,0,0,000
2019/11/16 08:20:54,3333,3.43,-0.073673,,,,-0.073673,-24.40,0,0,0,000
2019/11/16 09:20:54,3334,3.43,-0.073683,,,,-0.073683,-25.40,0,0,0,000
2019/11/16 10:20:54,3335,3.42,-0.073702,,,,-0.073702,-26.60,0,0,0,000
2019/11/16 11:20:54,3336,3.42,-0.073666,,,,-0.073666,-25.70,0,0,0,000
2019/11/16 12:20:54,3337,3.43,-0.073700,,,,-0.073700,-24.80,0,0,0,000
2019/11/16 13:20:54,3338,3.43,-0.073704,,,,-0.073704,-23.60,0,0,0,000
2019/11/16 14:20:54,3339,3.45,-0.073719,,,,-0.073719,-23.00,0,0,0,000
2019/11/16 15:20:54,3340,3.44,-0.073759,,,,-0.073759,-25.20,0,0,0,000
2019/11/16 16:20:54,3341,3.41,-0.073704,,,,-0.073704,-29.50,0,0,0,000
