Model,Tilt Logger DTL201B/2B,,,,,,,,,,,
Name,sarlab_tiltlogger_1,,,,,,,,,,,
Serial Number,UT1011,,,,,,,,,,,
Firmware Version,3.42,Software Version,1.19.1,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,
Sampling Rate,FIXED,,,,,,,,,,,
Current Interval,1:00:00,,,,,,,,,,,
Start Time,6/28/2019,13:20:54,,,,,,,,,,
Current Time,5/5/2021,9:42:25,Logger Time,5/5/2021,7:40:35,,,,,,,
Number Of Sensors,1,,,,,,,,,,,
Number Of Records,13592,Dnl using USB,DTLink enabled,,,,,,,,,
Sensor Upload Num / Status Code,3,2222,40000,14172,Bat Type LSH20,,WD 2,PO 3,EXT 0,BO 0,SW 0,PDI 0
,,,,,,,,,,,,
,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,,,,Tilt 1,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
12/16/2019 17:20,4062,3.35,-0.074556,,,,-0.074556,-35.2,0,0,0,0
12/16/2019 18:20,4063,3.35,-0.074551,,,,-0.074551,-35.7,0,0,0,0
12/16/2019 19:20,4064,3.34,-0.074549,,,,-0.074549,-35.4,0,0,0,0
12/16/2019 20:20,4065,3.35,-0.074566,,,,-0.074566,-34.7,0,0,0,0
12/16/2019 21:20,4066,3.35,-0.074478,,,,-0.074478,-33.4,0,0,0,0
12/16/2019 22:20,4067,3.38,-0.074535,,,,-0.074535,-30.8,0,0,0,0
12/16/2019 23:20,4068,3.39,-0.07461,,,,-0.07461,-31.5,0,0,0,0
12/17/2019 0:20,4069,3.38,-0.074604,,,,-0.074604,-33.1,0,0,0,0
12/17/2019 1:20,4070,3.37,-0.074602,,,,-0.074602,-33.7,0,0,0,0
12/17/2019 2:20,4071,3.36,-0.074593,,,,-0.074593,-34.2,0,0,0,0
12/17/2019 3:20,4072,3.35,-0.074583,,,,-0.074583,-34.6,0,0,0,0
12/17/2019 4:20,4073,3.35,-0.074608,,,,-0.074608,-35.3,0,0,0,0
12/17/2019 5:20,4074,3.33,-0.074621,,,,-0.074621,-36.9,0,0,0,0
12/17/2019 6:20,4075,3.33,-0.074579,,,,-0.074579,-36.9,0,0,0,0
12/17/2019 7:20,4076,3.32,-0.074566,,,,-0.074566,-36.9,0,0,0,0
12/17/2019 8:20,4077,3.33,-0.07461,,,,-0.07461,-37.7,0,0,0,0
12/17/2019 9:20,4078,3.31,-0.074593,,,,-0.074593,-38.5,0,0,0,0
12/17/2019 10:20,4079,3.31,-0.074593,,,,-0.074593,-38.5,0,0,0,0
12/17/2019 11:20,4080,3.3,-0.074587,,,,-0.074587,-39.2,0,0,0,0
12/17/2019 12:20,4081,3.3,-0.074577,,,,-0.074577,-39.3,0,0,0,0
12/17/2019 13:20,4082,3.3,-0.074585,,,,-0.074585,-39.9,0,0,0,0
12/17/2019 14:20,4083,3.29,-0.074566,,,,-0.074566,-40,0,0,0,0
12/17/2019 15:20,4084,3.29,-0.074556,,,,-0.074556,-40.7,0,0,0,0
12/17/2019 16:20,4085,3.28,-0.074583,,,,-0.074583,-40.4,0,0,0,0
12/17/2019 17:20,4086,3.28,-0.074553,,,,-0.074553,-40.2,0,0,0,0
12/17/2019 18:20,4087,3.29,-0.074543,,,,-0.074543,-41.2,0,0,0,0
12/17/2019 19:20,4088,3.28,-0.074554,,,,-0.074554,-40.9,0,0,0,0
12/17/2019 20:20,4089,3.28,-0.074556,,,,-0.074556,-40.9,0,0,0,0
12/17/2019 21:20,4090,3.28,-0.074574,,,,-0.074574,-41.1,0,0,0,0
12/17/2019 22:20,4091,3.28,-0.074556,,,,-0.074556,-41.3,0,0,0,0
12/17/2019 23:20,4092,3.28,-0.074568,,,,-0.074568,-41.4,0,0,0,0
12/18/2019 0:20,4093,3.28,-0.074581,,,,-0.074581,-41.4,0,0,0,0
12/18/2019 1:20,4094,3.28,-0.074564,,,,-0.074564,-41,0,0,0,0
12/18/2019 2:20,4095,3.28,-0.074579,,,,-0.074579,-41,0,0,0,0
12/18/2019 3:20,4096,3.28,-0.074575,,,,-0.074575,-41.2,0,0,0,0
12/18/2019 4:20,4097,3.29,-0.074564,,,,-0.074564,-40.6,0,0,0,0
12/18/2019 5:20,4098,3.3,-0.07456,,,,-0.07456,-39.6,0,0,0,0
12/18/2019 6:20,4099,3.32,-0.074583,,,,-0.074583,-38.1,0,0,0,0
12/18/2019 7:20,4100,3.32,-0.074596,,,,-0.074596,-38.9,0,0,0,0
12/18/2019 8:20,4101,3.31,-0.074596,,,,-0.074596,-39.9,0,0,0,0
12/18/2019 9:20,4102,3.31,-0.074591,,,,-0.074591,-39.7,0,0,0,0
12/18/2019 10:20,4103,3.3,-0.074608,,,,-0.074608,-39.8,0,0,0,0
12/18/2019 11:20,4104,3.3,-0.074673,,,,-0.074673,-40.4,0,0,0,0
12/18/2019 12:20,4105,3.3,-0.074659,,,,-0.074659,-40.6,0,0,0,0
12/18/2019 13:20,4106,3.3,-0.074659,,,,-0.074659,-40.2,0,0,0,0
12/18/2019 14:20,4107,3.3,-0.074667,,,,-0.074667,-40,0,0,0,0
12/18/2019 15:20,4108,3.31,-0.074642,,,,-0.074642,-39.6,0,0,0,0
12/18/2019 16:20,4109,3.31,-0.074648,,,,-0.074648,-39.1,0,0,0,0
12/18/2019 17:20,4110,3.32,-0.074665,,,,-0.074665,-38.9,0,0,0,0
12/18/2019 18:20,4111,3.32,-0.074646,,,,-0.074646,-38.6,0,0,0,0
12/18/2019 19:20,4112,3.32,-0.07465,,,,-0.07465,-38,0,0,0,0
12/18/2019 20:20,4113,3.34,-0.074665,,,,-0.074665,-36.6,0,0,0,0
12/18/2019 21:20,4114,3.34,-0.074684,,,,-0.074684,-37.6,0,0,0,0
12/18/2019 22:20,4115,3.33,-0.074682,,,,-0.074682,-38.7,0,0,0,0
12/18/2019 23:20,4116,3.32,-0.074675,,,,-0.074675,-39.1,0,0,0,0
12/19/2019 0:20,4117,3.32,-0.074673,,,,-0.074673,-39.7,0,0,0,0
12/19/2019 1:20,4118,3.3,-0.074673,,,,-0.074673,-40.4,0,0,0,0
12/19/2019 2:20,4119,3.3,-0.074667,,,,-0.074667,-40.2,0,0,0,0
12/19/2019 3:20,4120,3.3,-0.074671,,,,-0.074671,-40.2,0,0,0,0
12/19/2019 4:20,4121,3.3,-0.074694,,,,-0.074694,-40.5,0,0,0,0
12/19/2019 5:20,4122,3.3,-0.07469,,,,-0.07469,-40.4,0,0,0,0
12/19/2019 6:20,4123,3.3,-0.074686,,,,-0.074686,-40.1,0,0,0,0
12/19/2019 7:20,4124,3.3,-0.074675,,,,-0.074675,-40,0,0,0,0
12/19/2019 8:20,4125,3.31,-0.074659,,,,-0.074659,-39.5,0,0,0,0
12/19/2019 9:20,4126,3.32,-0.074652,,,,-0.074652,-37.9,0,0,0,0
12/19/2019 10:20,4127,3.33,-0.074677,,,,-0.074677,-38,0,0,0,0
12/19/2019 11:20,4128,3.32,-0.074659,,,,-0.074659,-37.9,0,0,0,0
12/19/2019 12:20,4129,3.33,-0.074682,,,,-0.074682,-37.6,0,0,0,0
12/19/2019 13:20,4130,3.34,-0.074648,,,,-0.074648,-36.7,0,0,0,0
12/19/2019 14:20,4131,3.35,-0.07465,,,,-0.07465,-36.6,0,0,0,0
12/19/2019 15:20,4132,3.35,-0.074642,,,,-0.074642,-36.2,0,0,0,0
12/19/2019 16:20,4133,3.34,-0.074629,,,,-0.074629,-36.7,0,0,0,0
12/19/2019 17:20,4134,3.35,-0.074663,,,,-0.074663,-36.9,0,0,0,0
12/19/2019 18:20,4135,3.34,-0.074644,,,,-0.074644,-37.6,0,0,0,0
12/19/2019 19:20,4136,3.34,-0.074665,,,,-0.074665,-36.8,0,0,0,0
12/19/2019 20:20,4137,3.35,-0.074665,,,,-0.074665,-36.3,0,0,0,0
12/19/2019 21:20,4138,3.35,-0.074692,,,,-0.074692,-36.7,0,0,0,0
12/19/2019 22:20,4139,3.35,-0.07464,,,,-0.07464,-36,0,0,0,0
12/19/2019 23:20,4140,3.37,-0.074648,,,,-0.074648,-34.6,0,0,0,0
12/20/2019 0:20,4141,3.37,-0.074661,,,,-0.074661,-33.6,0,0,0,0
12/20/2019 1:20,4142,3.39,-0.074524,,,,-0.074524,-33.4,0,0,0,0
12/20/2019 2:20,4143,3.38,-0.074673,,,,-0.074673,-34.2,0,0,0,0
12/20/2019 3:20,4144,3.37,-0.074715,,,,-0.074715,-34.9,0,0,0,0
12/20/2019 4:20,4145,3.37,-0.074642,,,,-0.074642,-35.4,0,0,0,0
12/20/2019 5:20,4146,3.37,-0.074675,,,,-0.074675,-34.9,0,0,0,0
12/20/2019 6:20,4147,3.38,-0.074636,,,,-0.074636,-33.7,0,0,0,0
12/20/2019 7:20,4148,3.38,-0.074656,,,,-0.074656,-34.5,0,0,0,0
12/20/2019 8:20,4149,3.38,-0.074692,,,,-0.074692,-35.1,0,0,0,0
12/20/2019 9:20,4150,3.37,-0.074669,,,,-0.074669,-34.9,0,0,0,0
12/20/2019 10:20,4151,3.37,-0.074711,,,,-0.074711,-35.6,0,0,0,0
12/20/2019 11:20,4152,3.36,-0.074701,,,,-0.074701,-35.2,0,0,0,0
12/20/2019 12:20,4153,3.37,-0.074711,,,,-0.074711,-35.1,0,0,0,0
12/20/2019 13:20,4154,3.37,-0.07473,,,,-0.07473,-34.6,0,0,0,0
12/20/2019 14:20,4155,3.38,-0.074715,,,,-0.074715,-34.5,0,0,0,0
12/20/2019 15:20,4156,3.37,-0.074692,,,,-0.074692,-34.4,0,0,0,0
12/20/2019 16:20,4157,3.38,-0.074711,,,,-0.074711,-33.7,0,0,0,0
12/20/2019 17:20,4158,3.38,-0.074739,,,,-0.074739,-34.2,0,0,0,0
12/20/2019 18:20,4159,3.38,-0.074759,,,,-0.074759,-33.6,0,0,0,0
12/20/2019 19:20,4160,3.39,-0.07473,,,,-0.07473,-32.9,0,0,0,0
12/20/2019 20:20,4161,3.4,-0.074717,,,,-0.074717,-32.6,0,0,0,0
12/20/2019 21:20,4162,3.4,-0.074778,,,,-0.074778,-32.3,0,0,0,0
12/20/2019 22:20,4163,3.4,-0.074751,,,,-0.074751,-32.9,0,0,0,0
12/20/2019 23:20,4164,3.39,-0.074751,,,,-0.074751,-34.2,0,0,0,0
12/21/2019 0:20,4165,3.38,-0.07472,,,,-0.07472,-33.3,0,0,0,0
12/21/2019 1:20,4166,3.39,-0.074732,,,,-0.074732,-32.9,0,0,0,0
12/21/2019 2:20,4167,3.39,-0.074751,,,,-0.074751,-33.5,0,0,0,0
12/21/2019 3:20,4168,3.39,-0.074774,,,,-0.074774,-34.3,0,0,0,0
12/21/2019 4:20,4169,3.38,-0.074776,,,,-0.074776,-35.2,0,0,0,0
12/21/2019 5:20,4170,3.38,-0.074743,,,,-0.074743,-34.3,0,0,0,0
12/21/2019 6:20,4171,3.37,-0.07477,,,,-0.07477,-33.2,0,0,0,0
12/21/2019 7:20,4172,3.37,-0.074766,,,,-0.074766,-34,0,0,0,0
12/21/2019 8:20,4173,3.38,-0.074778,,,,-0.074778,-34.1,0,0,0,0
12/21/2019 9:20,4174,3.38,-0.074751,,,,-0.074751,-33.7,0,0,0,0
12/21/2019 10:20,4175,3.39,-0.074762,,,,-0.074762,-31.4,0,0,0,0
12/21/2019 11:20,4176,3.41,-0.074787,,,,-0.074787,-30.6,0,0,0,0
12/21/2019 12:20,4177,3.42,-0.074741,,,,-0.074741,-30.4,0,0,0,0
12/21/2019 13:20,4178,3.42,-0.074772,,,,-0.074772,-30.8,0,0,0,0
12/21/2019 14:20,4179,3.41,-0.074772,,,,-0.074772,-30.8,0,0,0,0
12/21/2019 15:20,4180,3.41,-0.074776,,,,-0.074776,-30.4,0,0,0,0
12/21/2019 16:20,4181,3.42,-0.07476,,,,-0.07476,-30.5,0,0,0,0
12/21/2019 17:20,4182,3.42,-0.074781,,,,-0.074781,-30.4,0,0,0,0
12/21/2019 18:20,4183,3.42,-0.074833,,,,-0.074833,-31.3,0,0,0,0
12/21/2019 19:20,4184,3.41,-0.074728,,,,-0.074728,-31.2,0,0,0,0
12/21/2019 20:20,4185,3.42,-0.074774,,,,-0.074774,-30.9,0,0,0,0
12/21/2019 21:20,4186,3.4,-0.074755,,,,-0.074755,-31.5,0,0,0,0
12/21/2019 22:20,4187,3.41,-0.074802,,,,-0.074802,-31.9,0,0,0,0
12/21/2019 23:20,4188,3.39,-0.074766,,,,-0.074766,-31.9,0,0,0,0
12/22/2019 0:20,4189,3.4,-0.07477,,,,-0.07477,-32.1,0,0,0,0
12/22/2019 1:20,4190,3.39,-0.074804,,,,-0.074804,-33.4,0,0,0,0
12/22/2019 2:20,4191,3.38,-0.074812,,,,-0.074812,-35.2,0,0,0,0
12/22/2019 3:20,4192,3.37,-0.074774,,,,-0.074774,-35.1,0,0,0,0
12/22/2019 4:20,4193,3.37,-0.07478,,,,-0.07478,-33.9,0,0,0,0
12/22/2019 5:20,4194,3.37,-0.074804,,,,-0.074804,-34.4,0,0,0,0
12/22/2019 6:20,4195,3.37,-0.074823,,,,-0.074823,-35.5,0,0,0,0
12/22/2019 7:20,4196,3.35,-0.074808,,,,-0.074808,-36.5,0,0,0,0
12/22/2019 8:20,4197,3.35,-0.074776,,,,-0.074776,-35.7,0,0,0,0
12/22/2019 9:20,4198,3.36,-0.074804,,,,-0.074804,-35.4,0,0,0,0
12/22/2019 10:20,4199,3.36,-0.07482,,,,-0.07482,-35.9,0,0,0,0
12/22/2019 11:20,4200,3.35,-0.074806,,,,-0.074806,-36.1,0,0,0,0
12/22/2019 12:20,4201,3.35,-0.074812,,,,-0.074812,-36.5,0,0,0,0
12/22/2019 13:20,4202,3.35,-0.074808,,,,-0.074808,-36.1,0,0,0,0
12/22/2019 14:20,4203,3.35,-0.074806,,,,-0.074806,-35.9,0,0,0,0
12/22/2019 15:20,4204,3.35,-0.07481,,,,-0.07481,-37,0,0,0,0
12/22/2019 16:20,4205,3.33,-0.074839,,,,-0.074839,-37.8,0,0,0,0
12/22/2019 17:20,4206,3.33,-0.07481,,,,-0.07481,-38.2,0,0,0,0
12/22/2019 18:20,4207,3.33,-0.074804,,,,-0.074804,-38,0,0,0,0
12/22/2019 19:20,4208,3.33,-0.074825,,,,-0.074825,-37.6,0,0,0,0
12/22/2019 20:20,4209,3.33,-0.074825,,,,-0.074825,-38.2,0,0,0,0
12/22/2019 21:20,4210,3.33,-0.07482,,,,-0.07482,-38.2,0,0,0,0
12/22/2019 22:20,4211,3.32,-0.074816,,,,-0.074816,-38.1,0,0,0,0
12/22/2019 23:20,4212,3.32,-0.074841,,,,-0.074841,-38.2,0,0,0,0
12/23/2019 0:20,4213,3.32,-0.074846,,,,-0.074846,-38.4,0,0,0,0
12/23/2019 1:20,4214,3.32,-0.074854,,,,-0.074854,-38.8,0,0,0,0
12/23/2019 2:20,4215,3.32,-0.074842,,,,-0.074842,-38.7,0,0,0,0
12/23/2019 3:20,4216,3.32,-0.074839,,,,-0.074839,-38.5,0,0,0,0
12/23/2019 4:20,4217,3.31,-0.07485,,,,-0.07485,-39.4,0,0,0,0
12/23/2019 5:20,4218,3.31,-0.074841,,,,-0.074841,-39.3,0,0,0,0
12/23/2019 6:20,4219,3.3,-0.074877,,,,-0.074877,-39.7,0,0,0,0
12/23/2019 7:20,4220,3.3,-0.074846,,,,-0.074846,-39.6,0,0,0,0
12/23/2019 8:20,4221,3.3,-0.074829,,,,-0.074829,-39.6,0,0,0,0
12/23/2019 9:20,4222,3.32,-0.074778,,,,-0.074778,-36.7,0,0,0,0
12/23/2019 10:20,4223,3.35,-0.074814,,,,-0.074814,-34.8,0,0,0,0
12/23/2019 11:20,4224,3.37,-0.074827,,,,-0.074827,-34.3,0,0,0,0
12/23/2019 12:20,4225,3.38,-0.07481,,,,-0.07481,-31.9,0,0,0,0
12/23/2019 13:20,4226,3.4,-0.074844,,,,-0.074844,-30.7,0,0,0,0
12/23/2019 14:20,4227,3.42,-0.074852,,,,-0.074852,-30.2,0,0,0,0
12/23/2019 15:20,4228,3.42,-0.074865,,,,-0.074865,-30.3,0,0,0,0
12/23/2019 16:20,4229,3.42,-0.074839,,,,-0.074839,-30.2,0,0,0,0
12/23/2019 17:20,4230,3.41,-0.074869,,,,-0.074869,-32.3,0,0,0,0
12/23/2019 18:20,4231,3.39,-0.074877,,,,-0.074877,-33.6,0,0,0,0
12/23/2019 19:20,4232,3.38,-0.074799,,,,-0.074799,-32.5,0,0,0,0
12/23/2019 20:20,4233,3.4,-0.074837,,,,-0.074837,-31.6,0,0,0,0
12/23/2019 21:20,4234,3.4,-0.074825,,,,-0.074825,-32.4,0,0,0,0
12/23/2019 22:20,4235,3.4,-0.07482,,,,-0.07482,-32.4,0,0,0,0
12/23/2019 23:20,4236,3.4,-0.074812,,,,-0.074812,-31.2,0,0,0,0
12/24/2019 0:20,4237,3.42,-0.074812,,,,-0.074812,-28.7,0,0,0,0
12/24/2019 1:20,4238,3.43,-0.074835,,,,-0.074835,-27.6,0,0,0,0
12/24/2019 2:20,4239,3.45,-0.074928,,,,-0.074928,-28.1,0,0,0,0
12/24/2019 3:20,4240,3.43,-0.074919,,,,-0.074919,-29.7,0,0,0,0
12/24/2019 4:20,4241,3.43,-0.074928,,,,-0.074928,-30.2,0,0,0,0
12/24/2019 5:20,4242,3.42,-0.074913,,,,-0.074913,-29.8,0,0,0,0
12/24/2019 6:20,4243,3.42,-0.074903,,,,-0.074903,-29.4,0,0,0,0
12/24/2019 7:20,4244,3.43,-0.074917,,,,-0.074917,-29.1,0,0,0,0
12/24/2019 8:20,4245,3.43,-0.074909,,,,-0.074909,-29.7,0,0,0,0
12/24/2019 9:20,4246,3.42,-0.074911,,,,-0.074911,-29.1,0,0,0,0
12/24/2019 10:20,4247,3.43,-0.074907,,,,-0.074907,-29.4,0,0,0,0
12/24/2019 11:20,4248,3.43,-0.074909,,,,-0.074909,-28.9,0,0,0,0
12/24/2019 12:20,4249,3.42,-0.074913,,,,-0.074913,-29.4,0,0,0,0
12/24/2019 13:20,4250,3.42,-0.074921,,,,-0.074921,-30.2,0,0,0,0
12/24/2019 14:20,4251,3.41,-0.074924,,,,-0.074924,-32.1,0,0,0,0
12/24/2019 15:20,4252,3.39,-0.074915,,,,-0.074915,-33.7,0,0,0,0
12/24/2019 16:20,4253,3.38,-0.074911,,,,-0.074911,-35.1,0,0,0,0
12/24/2019 17:20,4254,3.36,-0.074898,,,,-0.074898,-37.4,0,0,0,0
12/24/2019 18:20,4255,3.33,-0.074909,,,,-0.074909,-38.7,0,0,0,0
12/24/2019 19:20,4256,3.32,-0.074942,,,,-0.074942,-40,0,0,0,0
12/24/2019 20:20,4257,3.29,-0.074909,,,,-0.074909,-41.4,0,0,0,0
12/24/2019 21:20,4258,3.29,-0.074902,,,,-0.074902,-41.2,0,0,0,0
12/24/2019 22:20,4259,3.28,-0.074903,,,,-0.074903,-42.3,0,0,0,0
12/24/2019 23:20,4260,3.26,0.105274,,,,0.105274,-43.1,0,0,0,0
12/25/2019 0:20,4261,3.28,-0.074875,,,,-0.074875,-43.1,0,0,0,0
12/25/2019 1:20,4262,3.27,-0.074873,,,,-0.074873,-42.9,0,0,0,0
12/25/2019 2:20,4263,3.27,-0.074837,,,,-0.074837,-42.9,0,0,0,0
12/25/2019 3:20,4264,3.28,-0.074787,,,,-0.074787,-39.9,0,0,0,0
12/25/2019 4:20,4265,3.32,-0.07478,,,,-0.07478,-36.4,0,0,0,0
12/25/2019 5:20,4266,3.36,-0.074825,,,,-0.074825,-33.9,0,0,0,0
12/25/2019 6:20,4267,3.38,-0.074842,,,,-0.074842,-32.7,0,0,0,0
12/25/2019 7:20,4268,3.4,-0.074831,,,,-0.074831,-31.6,0,0,0,0
12/25/2019 8:20,4269,3.4,-0.074863,,,,-0.074863,-30.7,0,0,0,0
12/25/2019 9:20,4270,3.41,-0.074863,,,,-0.074863,-30.7,0,0,0,0
12/25/2019 10:20,4271,3.42,-0.074863,,,,-0.074863,-30.2,0,0,0,0
12/25/2019 11:20,4272,3.42,-0.074881,,,,-0.074881,-29.5,0,0,0,0
12/25/2019 12:20,4273,3.43,-0.074871,,,,-0.074871,-29.1,0,0,0,0
12/25/2019 13:20,4274,3.43,-0.074862,,,,-0.074862,-28.4,0,0,0,0
12/25/2019 14:20,4275,3.44,-0.074921,,,,-0.074921,-27.9,0,0,0,0
12/25/2019 15:20,4276,3.44,-0.074896,,,,-0.074896,-27.9,0,0,0,0
12/25/2019 16:20,4277,3.43,-0.074898,,,,-0.074898,-28.4,0,0,0,0
12/25/2019 17:20,4278,3.43,-0.074911,,,,-0.074911,-28.4,0,0,0,0
12/25/2019 18:20,4279,3.43,-0.0749,,,,-0.0749,-28.3,0,0,0,0
12/25/2019 19:20,4280,3.43,-0.074911,,,,-0.074911,-28.2,0,0,0,0
12/25/2019 20:20,4281,3.43,-0.0749,,,,-0.0749,-28.4,0,0,0,0
12/25/2019 21:20,4282,3.43,-0.074905,,,,-0.074905,-28.5,0,0,0,0
12/25/2019 22:20,4283,3.43,-0.074898,,,,-0.074898,-28.5,0,0,0,0
12/25/2019 23:20,4284,3.43,-0.074892,,,,-0.074892,-28.5,0,0,0,0
12/26/2019 0:20,4285,3.43,-0.074879,,,,-0.074879,-28.6,0,0,0,0
12/26/2019 1:20,4286,3.43,-0.074934,,,,-0.074934,-29.5,0,0,0,0
12/26/2019 2:20,4287,3.43,-0.074911,,,,-0.074911,-29.2,0,0,0,0
12/26/2019 3:20,4288,3.43,-0.074921,,,,-0.074921,-29.4,0,0,0,0
12/26/2019 4:20,4289,3.42,-0.074921,,,,-0.074921,-30.1,0,0,0,0
12/26/2019 5:20,4290,3.42,-0.074915,,,,-0.074915,-31.1,0,0,0,0
12/26/2019 6:20,4291,3.4,-0.074924,,,,-0.074924,-32.1,0,0,0,0
12/26/2019 7:20,4292,3.39,-0.074894,,,,-0.074894,-32.6,0,0,0,0
12/26/2019 8:20,4293,3.4,-0.07494,,,,-0.07494,-32.1,0,0,0,0
12/26/2019 9:20,4294,3.4,-0.074879,,,,-0.074879,-31.7,0,0,0,0
12/26/2019 10:20,4295,3.4,-0.074873,,,,-0.074873,-31,0,0,0,0
12/26/2019 11:20,4296,3.4,-0.074907,,,,-0.074907,-30.9,0,0,0,0
12/26/2019 12:20,4297,3.42,-0.0749,,,,-0.0749,-30.8,0,0,0,0
12/26/2019 13:20,4298,3.41,-0.074875,,,,-0.074875,-30.7,0,0,0,0
12/26/2019 14:20,4299,3.41,-0.074854,,,,-0.074854,-30.4,0,0,0,0
12/26/2019 15:20,4300,3.42,-0.074877,,,,-0.074877,-29.9,0,0,0,0
12/26/2019 16:20,4301,3.42,-0.07486,,,,-0.07486,-29.7,0,0,0,0
12/26/2019 17:20,4302,3.42,-0.07494,,,,-0.07494,-29.2,0,0,0,0
12/26/2019 18:20,4303,3.42,-0.074936,,,,-0.074936,-28.9,0,0,0,0
12/26/2019 19:20,4304,3.43,-0.074862,,,,-0.074862,-28.8,0,0,0,0
12/26/2019 20:20,4305,3.43,-0.07493,,,,-0.07493,-28.9,0,0,0,0
12/26/2019 21:20,4306,3.43,-0.074905,,,,-0.074905,-28.9,0,0,0,0
12/26/2019 22:20,4307,3.43,-0.074841,,,,-0.074841,-29,0,0,0,0
12/26/2019 23:20,4308,3.42,-0.074833,,,,-0.074833,-29.4,0,0,0,0
12/27/2019 0:20,4309,3.42,-0.074894,,,,-0.074894,-30,0,0,0,0
12/27/2019 1:20,4310,3.4,-0.074934,,,,-0.074934,-32.6,0,0,0,0
12/27/2019 2:20,4311,3.39,-0.074917,,,,-0.074917,-32.7,0,0,0,0
12/27/2019 3:20,4312,3.38,-0.074909,,,,-0.074909,-32.3,0,0,0,0
12/27/2019 4:20,4313,3.38,-0.074919,,,,-0.074919,-33.4,0,0,0,0
12/27/2019 5:20,4314,3.38,-0.074938,,,,-0.074938,-33.9,0,0,0,0
12/27/2019 6:20,4315,3.37,-0.07494,,,,-0.07494,-35.9,0,0,0,0
12/27/2019 7:20,4316,3.34,-0.074923,,,,-0.074923,-37.2,0,0,0,0
12/27/2019 8:20,4317,3.33,-0.074921,,,,-0.074921,-37.6,0,0,0,0
12/27/2019 9:20,4318,3.32,-0.074862,,,,-0.074862,-37.9,0,0,0,0
12/27/2019 10:20,4319,3.32,-0.074883,,,,-0.074883,-38.6,0,0,0,0
12/27/2019 11:20,4320,3.31,-0.074892,,,,-0.074892,-38.5,0,0,0,0
12/27/2019 12:20,4321,3.33,-0.074856,,,,-0.074856,-36.2,0,0,0,0
12/27/2019 13:20,4322,3.35,-0.074858,,,,-0.074858,-34.7,0,0,0,0
12/27/2019 14:20,4323,3.37,-0.074892,,,,-0.074892,-34.2,0,0,0,0
12/27/2019 15:20,4324,3.37,-0.074881,,,,-0.074881,-33.3,0,0,0,0
12/27/2019 16:20,4325,3.38,-0.074877,,,,-0.074877,-32.6,0,0,0,0
12/27/2019 17:20,4326,3.39,-0.074879,,,,-0.074879,-31.8,0,0,0,0
12/27/2019 18:20,4327,3.4,-0.074886,,,,-0.074886,-31.6,0,0,0,0
12/27/2019 19:20,4328,3.39,-0.074894,,,,-0.074894,-31.4,0,0,0,0
12/27/2019 20:20,4329,3.39,-0.0749,,,,-0.0749,-31.7,0,0,0,0
12/27/2019 21:20,4330,3.39,-0.074902,,,,-0.074902,-33.6,0,0,0,0
12/27/2019 22:20,4331,3.37,-0.074902,,,,-0.074902,-35.4,0,0,0,0
12/27/2019 23:20,4332,3.35,-0.074892,,,,-0.074892,-35.7,0,0,0,0
12/28/2019 0:20,4333,3.35,-0.074892,,,,-0.074892,-36.4,0,0,0,0
12/28/2019 1:20,4334,3.34,-0.074888,,,,-0.074888,-36.6,0,0,0,0
12/28/2019 2:20,4335,3.34,-0.074903,,,,-0.074903,-37.2,0,0,0,0
12/28/2019 3:20,4336,3.32,-0.0749,,,,-0.0749,-38,0,0,0,0
12/28/2019 4:20,4337,3.32,-0.074911,,,,-0.074911,-38.2,0,0,0,0
12/28/2019 5:20,4338,3.3,-0.074945,,,,-0.074945,-40.2,0,0,0,0
12/28/2019 6:20,4339,3.29,-0.074942,,,,-0.074942,-41.1,0,0,0,0
12/28/2019 7:20,4340,3.28,-0.074944,,,,-0.074944,-41.6,0,0,0,0
12/28/2019 8:20,4341,3.27,-0.074921,,,,-0.074921,-41.9,0,0,0,0
12/28/2019 9:20,4342,3.29,-0.074894,,,,-0.074894,-39.9,0,0,0,0
12/28/2019 10:20,4343,3.3,-0.074879,,,,-0.074879,-38.5,0,0,0,0
12/28/2019 11:20,4344,3.33,-0.074892,,,,-0.074892,-35.7,0,0,0,0
12/28/2019 12:20,4345,3.35,-0.074917,,,,-0.074917,-34.4,0,0,0,0
12/28/2019 13:20,4346,3.37,-0.07494,,,,-0.07494,-34.4,0,0,0,0
12/28/2019 14:20,4347,3.37,-0.074928,,,,-0.074928,-34.7,0,0,0,0
12/28/2019 15:20,4348,3.37,-0.074949,,,,-0.074949,-34.5,0,0,0,0
12/28/2019 16:20,4349,3.36,-0.07497,,,,-0.07497,-36.2,0,0,0,0
12/28/2019 17:20,4350,3.35,-0.074913,,,,-0.074913,-35.3,0,0,0,0
12/28/2019 18:20,4351,3.35,-0.074942,,,,-0.074942,-35.5,0,0,0,0
12/28/2019 19:20,4352,3.35,-0.074903,,,,-0.074903,-35.4,0,0,0,0
12/28/2019 20:20,4353,3.35,-0.074926,,,,-0.074926,-35.4,0,0,0,0
12/28/2019 21:20,4354,3.35,-0.07494,,,,-0.07494,-36.3,0,0,0,0
12/28/2019 22:20,4355,3.35,-0.074944,,,,-0.074944,-36.1,0,0,0,0
